ID,triple1,triple2,question,answer,inferred triple,label,LLM output
892,L I O.,I is an equivalent property of Q.,"Given the previous statements, does L have a relation with O through Q?",Yes,L has a relation with O through Q.,True,Yes
1797,K I Z.,I is an equivalent property of F.,"Given the previous statements, does K have a relation with Z through R?",No,K does not have relation with Z through R.,False,Yes
1794,K N W.,N is an equivalent property of T.,"Given the previous statements, does K have a relation with W through F?",No,K does not have relation with W through F.,False,Yes
1708,J Q F.,Q is an equivalent property of E.,"Given the previous statements, does J have a relation with F through W?",No,J does not have relation with F through W.,False,Yes
83,B C H.,C is an equivalent property of Z.,"Given the previous statements, does B have a relation with H through Z?",Yes,B has a relation with H through Z.,True,Yes
437,F B T.,B is an equivalent property of I.,"Given the previous statements, does F have a relation with T through I?",Yes,F has a relation with T through I.,True,Yes
1552,H G O.,G is an equivalent property of T.,"Given the previous statements, does H have a relation with O through U?",No,H does not have relation with O through U.,False,Yes
1220,D S G.,S is an equivalent property of W.,"Given the previous statements, does D have a relation with G through B?",No,D does not have relation with G through B.,False,Yes
1583,I K A.,K is an equivalent property of E.,"Given the previous statements, does I have a relation with A through Z?",No,I does not have relation with A through Z.,False,Yes
1420,F A K.,A is an equivalent property of M.,"Given the previous statements, does F have a relation with K through S?",No,F does not have relation with K through S.,False,Yes
862,K H P.,H is an equivalent property of W.,"Given the previous statements, does K have a relation with P through W?",Yes,K has a relation with P through W.,True,Yes
1844,L R F.,R is an equivalent property of Q.,"Given the previous statements, does L have a relation with F through B?",No,L does not have relation with F through B.,False,L
145,B Y V.,Y is an equivalent property of O.,"Given the previous statements, does B have a relation with V through O?",Yes,B has a relation with V through O.,True,Yes
1322,E Y L.,Y is an equivalent property of I.,"Given the previous statements, does E have a relation with L through R?",No,E does not have relation with L through R.,False,Yes
1016,A Q V.,Q is an equivalent property of U.,"Given the previous statements, does A have a relation with V through E?",No,A does not have relation with V through E.,False,Yes
170,C O I.,O is an equivalent property of S.,"Given the previous statements, does C have a relation with I through S?",Yes,C has a relation with I through S.,True,Yes
693,I U D.,U is an equivalent property of L.,"Given the previous statements, does I have a relation with D through L?",Yes,I has a relation with D through L.,True,Yes
547,G Q Z.,Q is an equivalent property of K.,"Given the previous statements, does G have a relation with Z through K?",Yes,G has a relation with Z through K.,True,Yes
1616,I V A.,V is an equivalent property of M.,"Given the previous statements, does I have a relation with A through T?",No,I does not have relation with A through T.,False,I
1382,F P Q.,P is an equivalent property of D.,"Given the previous statements, does F have a relation with Q through U?",No,F does not have relation with Q through U.,False,Yes
1576,H O G.,O is an equivalent property of N.,"Given the previous statements, does H have a relation with G through M?",No,H does not have relation with G through M.,False,Yes
263,D N M.,N is an equivalent property of F.,"Given the previous statements, does D have a relation with M through F?",Yes,D has a relation with M through F.,True,Yes
1515,H I N.,I is an equivalent property of W.,"Given the previous statements, does H have a relation with N through K?",No,H does not have relation with N through K.,False,Yes
943,L T P.,T is an equivalent property of Y.,"Given the previous statements, does L have a relation with P through Y?",Yes,L has a relation with P through Y.,True,Yes
1747,K I O.,I is an equivalent property of Y.,"Given the previous statements, does K have a relation with O through Z?",No,K does not have relation with O through Z.,False,Yes
4,A S F.,S is an equivalent property of C.,"Given the previous statements, does A have a relation with F through C?",Yes,A has a relation with F through C.,True,Yes
1609,I J K.,J is an equivalent property of S.,"Given the previous statements, does I have a relation with K through H?",No,I does not have relation with K through H.,False,Yes
1740,K B Z.,B is an equivalent property of N.,"Given the previous statements, does K have a relation with Z through R?",No,K does not have relation with Z through R.,False,Yes
164,C I X.,I is an equivalent property of V.,"Given the previous statements, does C have a relation with X through V?",Yes,C has a relation with X through V.,True,Yes
1282,E G F.,G is an equivalent property of Q.,"Given the previous statements, does E have a relation with F through X?",No,E does not have relation with F through X.,False,Yes
86,B I Y.,I is an equivalent property of J.,"Given the previous statements, does B have a relation with Y through J?",Yes,B has a relation with Y through J.,True,Yes
1154,C M T.,M is an equivalent property of L.,"Given the previous statements, does C have a relation with T through W?",No,C does not have relation with T through W.,False,Yes
932,L K S.,K is an equivalent property of Q.,"Given the previous statements, does L have a relation with S through Q?",Yes,L has a relation with S through Q.,True,Yes
519,G P S.,P is an equivalent property of I.,"Given the previous statements, does G have a relation with S through I?",Yes,G has a relation with S through I.,True,Yes
763,J Q U.,Q is an equivalent property of L.,"Given the previous statements, does J have a relation with U through L?",Yes,J has a relation with U through L.,True,Yes
1379,F Y B.,Y is an equivalent property of K.,"Given the previous statements, does F have a relation with B through N?",No,F does not have relation with B through N.,False,Yes
1696,J Q Y.,Q is an equivalent property of B.,"Given the previous statements, does J have a relation with Y through K?",No,J does not have relation with Y through K.,False,Yes
380,E Y B.,Y is an equivalent property of S.,"Given the previous statements, does E have a relation with B through S?",Yes,E has a relation with B through S.,True,Yes
1202,D U I.,U is an equivalent property of L.,"Given the previous statements, does D have a relation with I through F?",No,D does not have relation with I through F.,False,Yes
881,L B Q.,B is an equivalent property of P.,"Given the previous statements, does L have a relation with Q through P?",Yes,L has a relation with Q through P.,True,No
681,I S N.,S is an equivalent property of P.,"Given the previous statements, does I have a relation with N through P?",Yes,I has a relation with N through P.,True,Yes
1377,F I T.,I is an equivalent property of Y.,"Given the previous statements, does F have a relation with T through A?",No,F does not have relation with T through A.,False,Yes
1403,F U R.,U is an equivalent property of Z.,"Given the previous statements, does F have a relation with R through Q?",No,F does not have relation with R through Q.,False,Yes
82,B J M.,J is an equivalent property of G.,"Given the previous statements, does B have a relation with M through G?",Yes,B has a relation with M through G.,True,Yes
1297,E G D.,G is an equivalent property of C.,"Given the previous statements, does E have a relation with D through B?",No,E does not have relation with D through B.,False,Yes
767,J U Y.,U is an equivalent property of C.,"Given the previous statements, does J have a relation with Y through C?",Yes,J has a relation with Y through C.,True,Yes
1449,G Q A.,Q is an equivalent property of F.,"Given the previous statements, does G have a relation with A through D?",No,G does not have relation with A through D.,False,Yes
733,J R I.,R is an equivalent property of P.,"Given the previous statements, does J have a relation with I through P?",Yes,J has a relation with I through P.,True,Yes
289,D B Q.,B is an equivalent property of H.,"Given the previous statements, does D have a relation with Q through H?",Yes,D has a relation with Q through H.,True,Yes
1557,H C P.,C is an equivalent property of K.,"Given the previous statements, does H have a relation with P through Y?",No,H does not have relation with P through Y.,False,Yes
21,A M E.,M is an equivalent property of K.,"Given the previous statements, does A have a relation with E through K?",Yes,A has a relation with E through K.,True,Yes
1656,I E O.,E is an equivalent property of A.,"Given the previous statements, does I have a relation with O through Q?",No,I does not have relation with O through Q.,False,I
1674,J B L.,B is an equivalent property of Z.,"Given the previous statements, does J have a relation with L through K?",No,J does not have relation with L through K.,False,Yes
126,B Y K.,Y is an equivalent property of G.,"Given the previous statements, does B have a relation with K through G?",Yes,B has a relation with K through G.,True,Yes
1863,L U Y.,U is an equivalent property of V.,"Given the previous statements, does L have a relation with Y through H?",No,L does not have relation with Y through H.,False,Yes
1430,G N L.,N is an equivalent property of C.,"Given the previous statements, does G have a relation with L through X?",No,G does not have relation with L through X.,False,Yes
1764,K E N.,E is an equivalent property of F.,"Given the previous statements, does K have a relation with N through O?",No,K does not have relation with N through O.,False,Yes
1593,I C V.,C is an equivalent property of B.,"Given the previous statements, does I have a relation with V through O?",No,I does not have relation with V through O.,False,Yes
1046,B S W.,S is an equivalent property of E.,"Given the previous statements, does B have a relation with W through Z?",No,B does not have relation with W through Z.,False,Yes
383,E D M.,D is an equivalent property of T.,"Given the previous statements, does E have a relation with M through T?",Yes,E has a relation with M through T.,True,Yes
1566,H W Q.,W is an equivalent property of K.,"Given the previous statements, does H have a relation with Q through V?",No,H does not have relation with Q through V.,False,Yes
1833,L C E.,C is an equivalent property of H.,"Given the previous statements, does L have a relation with E through S?",No,L does not have relation with E through S.,False,Yes
1061,B D S.,D is an equivalent property of Q.,"Given the previous statements, does B have a relation with S through V?",No,B does not have relation with S through V.,False,Yes
842,K D X.,D is an equivalent property of T.,"Given the previous statements, does K have a relation with X through T?",Yes,K has a relation with X through T.,True,Yes
262,D Z P.,Z is an equivalent property of Y.,"Given the previous statements, does D have a relation with P through Y?",Yes,D has a relation with P through Y.,True,Yes
1131,C T O.,T is an equivalent property of Z.,"Given the previous statements, does C have a relation with O through P?",No,C does not have relation with O through P.,False,Yes
317,E T F.,T is an equivalent property of N.,"Given the previous statements, does E have a relation with F through N?",Yes,E has a relation with F through N.,True,Yes
830,K B Y.,B is an equivalent property of N.,"Given the previous statements, does K have a relation with Y through N?",Yes,K has a relation with Y through N.,True,Yes
1534,H V M.,V is an equivalent property of F.,"Given the previous statements, does H have a relation with M through Q?",No,H does not have relation with M through Q.,False,H
1684,J Z L.,Z is an equivalent property of E.,"Given the previous statements, does J have a relation with L through F?",No,J does not have relation with L through F.,False,Yes
777,J T P.,T is an equivalent property of Z.,"Given the previous statements, does J have a relation with P through Z?",Yes,J has a relation with P through Z.,True,Yes
266,D E Q.,E is an equivalent property of P.,"Given the previous statements, does D have a relation with Q through P?",Yes,D has a relation with Q through P.,True,Yes
172,C H T.,H is an equivalent property of G.,"Given the previous statements, does C have a relation with T through G?",Yes,C has a relation with T through G.,True,Yes
115,B U X.,U is an equivalent property of C.,"Given the previous statements, does B have a relation with X through C?",Yes,B has a relation with X through C.,True,Yes
670,I H J.,H is an equivalent property of S.,"Given the previous statements, does I have a relation with J through S?",Yes,I has a relation with J through S.,True,Yes
122,B G L.,G is an equivalent property of Y.,"Given the previous statements, does B have a relation with L through Y?",Yes,B has a relation with L through Y.,True,Yes
1225,D U G.,U is an equivalent property of T.,"Given the previous statements, does D have a relation with G through E?",No,D does not have relation with G through E.,False,Yes
1234,D U Q.,U is an equivalent property of W.,"Given the previous statements, does D have a relation with Q through J?",No,D does not have relation with Q through J.,False,Yes
572,H S L.,S is an equivalent property of E.,"Given the previous statements, does H have a relation with L through E?",Yes,H has a relation with L through E.,True,Yes
465,F Y L.,Y is an equivalent property of R.,"Given the previous statements, does F have a relation with L through R?",Yes,F has a relation with L through R.,True,Yes
1793,K C E.,C is an equivalent property of F.,"Given the previous statements, does K have a relation with E through Y?",No,K does not have relation with E through Y.,False,Yes
1003,A T W.,T is an equivalent property of S.,"Given the previous statements, does A have a relation with W through E?",No,A does not have relation with W through E.,False,Yes
154,B U F.,U is an equivalent property of V.,"Given the previous statements, does B have a relation with F through V?",Yes,B has a relation with F through V.,True,Yes
1639,I A L.,A is an equivalent property of V.,"Given the previous statements, does I have a relation with L through E?",No,I does not have relation with L through E.,False,No
1012,A E B.,E is an equivalent property of O.,"Given the previous statements, does A have a relation with B through Q?",No,A does not have relation with B through Q.,False,Yes
1027,A O N.,O is an equivalent property of F.,"Given the previous statements, does A have a relation with N through B?",No,A does not have relation with N through B.,False,Yes
772,J F Q.,F is an equivalent property of H.,"Given the previous statements, does J have a relation with Q through H?",Yes,J has a relation with Q through H.,True,Yes
965,A M E.,M is an equivalent property of C.,"Given the previous statements, does A have a relation with E through T?",No,A does not have relation with E through T.,False,Yes
1599,I V W.,V is an equivalent property of K.,"Given the previous statements, does I have a relation with W through O?",No,I does not have relation with W through O.,False,Yes
942,L O I.,O is an equivalent property of K.,"Given the previous statements, does L have a relation with I through K?",Yes,L has a relation with I through K.,True,Yes
1227,D N U.,N is an equivalent property of J.,"Given the previous statements, does D have a relation with U through X?",No,D does not have relation with U through X.,False,Yes
872,L P S.,P is an equivalent property of Q.,"Given the previous statements, does L have a relation with S through Q?",Yes,L has a relation with S through Q.,True,No
528,G U S.,U is an equivalent property of T.,"Given the previous statements, does G have a relation with S through T?",Yes,G has a relation with S through T.,True,Yes
1210,D A I.,A is an equivalent property of H.,"Given the previous statements, does D have a relation with I through N?",No,D does not have relation with I through N.,False,Yes
1217,D U W.,U is an equivalent property of N.,"Given the previous statements, does D have a relation with W through O?",No,D does not have relation with W through O.,False,Yes
616,H D S.,D is an equivalent property of I.,"Given the previous statements, does H have a relation with S through I?",Yes,H has a relation with S through I.,True,Yes
1629,I A H.,A is an equivalent property of E.,"Given the previous statements, does I have a relation with H through Z?",No,I does not have relation with H through Z.,False,Yes
516,G Q K.,Q is an equivalent property of M.,"Given the previous statements, does G have a relation with K through M?",Yes,G has a relation with K through M.,True,Yes
372,E I V.,I is an equivalent property of H.,"Given the previous statements, does E have a relation with V through H?",Yes,E has a relation with V through H.,True,Yes
91,B E Q.,E is an equivalent property of T.,"Given the previous statements, does B have a relation with Q through T?",Yes,B has a relation with Q through T.,True,No
899,L Z T.,Z is an equivalent property of X.,"Given the previous statements, does L have a relation with T through X?",Yes,L has a relation with T through X.,True,Yes
1769,K N L.,N is an equivalent property of H.,"Given the previous statements, does K have a relation with L through U?",No,K does not have relation with L through U.,False,Yes
1206,D U O.,U is an equivalent property of F.,"Given the previous statements, does D have a relation with O through T?",No,D does not have relation with O through T.,False,Yes
190,C W A.,W is an equivalent property of Q.,"Given the previous statements, does C have a relation with A through Q?",Yes,C has a relation with A through Q.,True,Yes
1582,I R E.,R is an equivalent property of D.,"Given the previous statements, does I have a relation with E through F?",No,I does not have relation with E through F.,False,Yes
651,I Q L.,Q is an equivalent property of K.,"Given the previous statements, does I have a relation with L through K?",Yes,I has a relation with L through K.,True,Yes
147,B O U.,O is an equivalent property of X.,"Given the previous statements, does B have a relation with U through X?",Yes,B has a relation with U through X.,True,Yes
431,F W N.,W is an equivalent property of U.,"Given the previous statements, does F have a relation with N through U?",Yes,F has a relation with N through U.,True,Yes
541,G I V.,I is an equivalent property of M.,"Given the previous statements, does G have a relation with V through M?",Yes,G has a relation with V through M.,True,Yes
1673,J N O.,N is an equivalent property of H.,"Given the previous statements, does J have a relation with O through S?",No,J does not have relation with O through S.,False,Yes
457,F K D.,K is an equivalent property of J.,"Given the previous statements, does F have a relation with D through J?",Yes,F has a relation with D through J.,True,Yes
1695,J M R.,M is an equivalent property of N.,"Given the previous statements, does J have a relation with R through O?",No,J does not have relation with R through O.,False,Yes
1100,B T K.,T is an equivalent property of N.,"Given the previous statements, does B have a relation with K through O?",No,B does not have relation with K through O.,False,Yes
332,E C F.,C is an equivalent property of S.,"Given the previous statements, does E have a relation with F through S?",Yes,E has a relation with F through S.,True,Yes
364,E G Y.,G is an equivalent property of U.,"Given the previous statements, does E have a relation with Y through U?",Yes,E has a relation with Y through U.,True,Yes
1352,F V H.,V is an equivalent property of A.,"Given the previous statements, does F have a relation with H through E?",No,F does not have relation with H through E.,False,Yes
136,B W P.,W is an equivalent property of M.,"Given the previous statements, does B have a relation with P through M?",Yes,B has a relation with P through M.,True,Yes
271,D G O.,G is an equivalent property of X.,"Given the previous statements, does D have a relation with O through X?",Yes,D has a relation with O through X.,True,Yes
1325,E Y F.,Y is an equivalent property of T.,"Given the previous statements, does E have a relation with F through K?",No,E does not have relation with F through K.,False,Yes
152,B L A.,L is an equivalent property of Q.,"Given the previous statements, does B have a relation with A through Q?",Yes,B has a relation with A through Q.,True,Yes
550,G P M.,P is an equivalent property of T.,"Given the previous statements, does G have a relation with M through T?",Yes,G has a relation with M through T.,True,Yes
1110,C N E.,N is an equivalent property of Z.,"Given the previous statements, does C have a relation with E through Y?",No,C does not have relation with E through Y.,False,Yes
1589,I F C.,F is an equivalent property of V.,"Given the previous statements, does I have a relation with C through R?",No,I does not have relation with C through R.,False,Yes
166,C J D.,J is an equivalent property of O.,"Given the previous statements, does C have a relation with D through O?",Yes,C has a relation with D through O.,True,Yes
474,F G T.,G is an equivalent property of H.,"Given the previous statements, does F have a relation with T through H?",Yes,F has a relation with T through H.,True,Yes
560,H Z N.,Z is an equivalent property of E.,"Given the previous statements, does H have a relation with N through E?",Yes,H has a relation with N through E.,True,Yes
1846,L V C.,V is an equivalent property of P.,"Given the previous statements, does L have a relation with C through T?",No,L does not have relation with C through T.,False,Yes
1655,I W K.,W is an equivalent property of D.,"Given the previous statements, does I have a relation with K through R?",No,I does not have relation with K through R.,False,Yes
897,L A J.,A is an equivalent property of Z.,"Given the previous statements, does L have a relation with J through Z?",Yes,L has a relation with J through Z.,True,Yes
605,H A B.,A is an equivalent property of I.,"Given the previous statements, does H have a relation with B through I?",Yes,H has a relation with B through I.,True,Yes
1428,G Z I.,Z is an equivalent property of O.,"Given the previous statements, does G have a relation with I through A?",No,G does not have relation with I through A.,False,Yes
206,C P N.,P is an equivalent property of B.,"Given the previous statements, does C have a relation with N through B?",Yes,C has a relation with N through B.,True,Yes
280,D X I.,X is an equivalent property of N.,"Given the previous statements, does D have a relation with I through N?",Yes,D has a relation with I through N.,True,Yes
1143,C T Q.,T is an equivalent property of G.,"Given the previous statements, does C have a relation with Q through O?",No,C does not have relation with Q through O.,False,Yes
570,H G Z.,G is an equivalent property of C.,"Given the previous statements, does H have a relation with Z through C?",Yes,H has a relation with Z through C.,True,Yes
1418,F N H.,N is an equivalent property of E.,"Given the previous statements, does F have a relation with H through Q?",No,F does not have relation with H through Q.,False,Yes
1103,B X S.,X is an equivalent property of R.,"Given the previous statements, does B have a relation with S through M?",No,B does not have relation with S through M.,False,Yes
1462,G A V.,A is an equivalent property of S.,"Given the previous statements, does G have a relation with V through K?",No,G does not have relation with V through K.,False,Yes
1570,H G J.,G is an equivalent property of E.,"Given the previous statements, does H have a relation with J through A?",No,H does not have relation with J through A.,False,Yes
1426,G W D.,W is an equivalent property of T.,"Given the previous statements, does G have a relation with D through H?",No,G does not have relation with D through H.,False,Yes
49,A Z Q.,Z is an equivalent property of K.,"Given the previous statements, does A have a relation with Q through K?",Yes,A has a relation with Q through K.,True,Yes
1136,C K J.,K is an equivalent property of W.,"Given the previous statements, does C have a relation with J through G?",No,C does not have relation with J through G.,False,Yes
730,J H V.,H is an equivalent property of B.,"Given the previous statements, does J have a relation with V through B?",Yes,J has a relation with V through B.,True,Yes
1057,B S L.,S is an equivalent property of A.,"Given the previous statements, does B have a relation with L through G?",No,B does not have relation with L through G.,False,Yes
1414,F A Z.,A is an equivalent property of G.,"Given the previous statements, does F have a relation with Z through M?",No,F does not have relation with Z through M.,False,Yes
950,A E O.,E is an equivalent property of I.,"Given the previous statements, does A have a relation with O through M?",No,A does not have relation with O through M.,False,Yes
1581,I X F.,X is an equivalent property of V.,"Given the previous statements, does I have a relation with F through U?",No,I does not have relation with F through U.,False,Yes
1086,B Z U.,Z is an equivalent property of P.,"Given the previous statements, does B have a relation with U through Y?",No,B does not have relation with U through Y.,False,Yes
802,K R W.,R is an equivalent property of M.,"Given the previous statements, does K have a relation with W through M?",Yes,K has a relation with W through M.,True,Yes
1256,D N M.,N is an equivalent property of K.,"Given the previous statements, does D have a relation with M through U?",No,D does not have relation with M through U.,False,Yes
1641,I O B.,O is an equivalent property of M.,"Given the previous statements, does I have a relation with B through R?",No,I does not have relation with B through R.,False,Yes
720,J I E.,I is an equivalent property of X.,"Given the previous statements, does J have a relation with E through X?",Yes,J has a relation with E through X.,True,Yes
609,H F A.,F is an equivalent property of C.,"Given the previous statements, does H have a relation with A through C?",Yes,H has a relation with A through C.,True,H
181,C K E.,K is an equivalent property of N.,"Given the previous statements, does C have a relation with E through N?",Yes,C has a relation with E through N.,True,Yes
999,A U K.,U is an equivalent property of L.,"Given the previous statements, does A have a relation with K through P?",No,A does not have relation with K through P.,False,Yes
1569,H T C.,T is an equivalent property of X.,"Given the previous statements, does H have a relation with C through J?",No,H does not have relation with C through J.,False,Yes
671,I J S.,J is an equivalent property of F.,"Given the previous statements, does I have a relation with S through F?",Yes,I has a relation with S through F.,True,Yes
535,G O F.,O is an equivalent property of E.,"Given the previous statements, does G have a relation with F through E?",Yes,G has a relation with F through E.,True,Yes
778,J R Q.,R is an equivalent property of O.,"Given the previous statements, does J have a relation with Q through O?",Yes,J has a relation with Q through O.,True,Yes
