ID,triple1,triple2,question,answer,inferred triple,label,LLM output
1710,Caetano Luís Pequito de Almeida Sampaio president Marcelo Rebelo de Sousa.,president has range Spy.,"Given the previous statements, is Marcelo Rebelo de Sousa a Person?",No,Marcelo Rebelo de Sousa is not a Person.,False,The answer to your
1786,Ca' Vendramin Calergi architect Mauro Codussi.,architect has range Archaea.,"Given the previous statements, is Mauro Codussi an Architect?",No,Mauro Codussi is not an Architect.,False,The answer to your
116,Café Boulud chef Aaron Bludorn.,chef has range Person.,"Given the previous statements, is Aaron Bludorn a Person?",Yes,Aaron Bludorn is a Person.,True,The answer is no
77,Camille Jordan academicAdvisor Victor Puiseux.,academicAdvisor has range Person.,"Given the previous statements, is Victor Puiseux a Person?",Yes,Victor Puiseux is a Person.,True,Osmate.
472,"Cabin, Shropshire ceremonialCounty Shropshire.",ceremonialCounty has range PopulatedPlace.,"Given the previous statements, is Shropshire a PopulatedPlace?",Yes,Shropshire is a PopulatedPlace.,True,The answer to your
1340,Pully lowestPlace Lake Geneva.,lowestPlace has range Religious.,"Given the previous statements, is Lake Geneva a PopulatedPlace?",No,Lake Geneva is not a PopulatedPlace.,False,The firstRace
474,Cadbury Heath ceremonialCounty Gloucestershire.,ceremonialCounty has range PopulatedPlace.,"Given the previous statements, is Gloucestershire a PopulatedPlace?",Yes,Gloucestershire is a PopulatedPlace.,True,The answer is no
914,Belisario Porras Barahona deputy Rodolfo Chiari.,deputy has range Person.,"Given the previous statements, is Rodolfo Chiari a Person?",Yes,Rodolfo Chiari is a Person.,True,The first two are
1002,"Cathedral Basilica of Our Lady of Miracles, Caacupé location Caacupé.",location has range Settlement.,"Given the previous statements, is Caacupé a Place?",No,Caacupé is not a Place.,False,The answer to the
1652,Holy Trinity Catholic Church pastor Society of Jesus.,pastor has range Bone.,"Given the previous statements, is Society of Jesus a Person?",No,Society of Jesus is not a Person.,False,Given the previous statements
1659,Regeneration show K-9.,show has range Cave.,"Given the previous statements, is K-9 a TelevisionShow?",No,K-9 is not a TelevisionShow.,False,Premawathie
500,Orbitofrontal cortex isPartOfAnatomicalStructure Frontal lobe.,isPartOfAnatomicalStructure has range AnatomicalStructure.,"Given the previous statements, is Frontal lobe an AnatomicalStructure?",Yes,Frontal lobe is an AnatomicalStructure.,True,The first two are
1137,Cal Poly San Luis Obispo College of Engineering dean Amy Fleischer.,dean has range Weapon.,"Given the previous statements, is Amy Fleischer a Person?",No,Amy Fleischer is not a Person.,False,Given the previous statements
845,Cabbages and Kings channel CBC Television.,channel has range Broadcaster.,"Given the previous statements, is CBC Television a Broadcaster?",Yes,CBC Television is a Broadcaster.,True,Given
1421,Canoeing at the 2020 Summer Olympics – Women's slalom C-1 nextEvent Canoeing at the 2024 Summer Olympics – Women's slalom C-1.,nextEvent has range Politician.,"Given the previous statements, is Canoeing at the 2024 Summer Olympics – Women's slalom C-1 an Event?",No,Canoeing at the 2024 Summer Olympics – Women's slalom C-1 is not an Event.,False,The first one is
1036,Preston park and ride vehiclesInFleet Optare Solo.,vehiclesInFleet has range Mollusca.,"Given the previous statements, is Optare Solo a MeanOfTransportation?",No,Optare Solo is not a MeanOfTransportation.,False,The answer is no
1787,Cabanon de vacances architect Le Corbusier.,architect has range River.,"Given the previous statements, is Le Corbusier an Architect?",No,Le Corbusier is not an Architect.,False,The answer to your
183,Kao Chien-chih  Tenure  1 minister Wu Hsin-hsing.,minister has range Politician.,"Given the previous statements, is Wu Hsin-hsing a Politician?",Yes,Wu Hsin-hsing is a Politician.,True,The answer is no
54,Barra largestSettlement Castlebay.,largestSettlement has range PopulatedPlace.,"Given the previous statements, is Castlebay a PopulatedPlace?",Yes,Castlebay is a PopulatedPlace.,True,19
808,Candide basedOn Voltaire.,basedOn has range Work.,"Given the previous statements, is Voltaire a Work?",Yes,Voltaire is a Work.,True,The answer to the
80,Carrier Strike Group 10 aircraftElectronic EA-18G Growler.,aircraftElectronic has range MeanOfTransportation.,"Given the previous statements, is EA-18G Growler a MeanOfTransportation?",Yes,EA-18G Growler is a MeanOfTransportation.,True,The answer to the
226,Cadí Tunnel routeStartLocation Urús.,routeStartLocation has range Place.,"Given the previous statements, is Urús a Place?",Yes,Urús is a Place.,True,The breeder is
293,Caio Pumputis club Esporte Clube Pinheiros.,club has range SportsTeam.,"Given the previous statements, is Esporte Clube Pinheiros a SportsTeam?",Yes,Esporte Clube Pinheiros is a SportsTeam.,True,The answer is no
1108,Cat Thief breeder Overbrook Farm.,breeder has range Train.,"Given the previous statements, is Overbrook Farm a Person?",No,Overbrook Farm is not a Person.,False,The answer to the
637,Hollywood Black Film Festival film The Hurricane.,film has range Film.,"Given the previous statements, is The Hurricane a Film?",Yes,The Hurricane is a Film.,True,The answer is no
1839,2007 Estoril Open championInSingleFemale Gréta Arn.,championInSingleFemale has range SoapCharacter.,"Given the previous statements, is Gréta Arn an Athlete?",No,Gréta Arn is not an Athlete.,False,The answer is no
328,Cabanac intercommunality Communauté de communes des Coteaux du Val d'Arros.,intercommunality has range PopulatedPlace.,"Given the previous statements, is Communauté de communes des Coteaux du Val d'Arros a PopulatedPlace?",Yes,Communauté de communes des Coteaux du Val d'Arros is a PopulatedPlace.,True,The answer to your
710,Caetano Luís Pequito de Almeida Sampaio president Marcelo Rebelo de Sousa.,president has range Person.,"Given the previous statements, is Marcelo Rebelo de Sousa a Person?",Yes,Marcelo Rebelo de Sousa is a Person.,True,The first two are
1968,Caconeura risi family Platycnemididae.,family has range ClassicalMusicArtist.,"Given the previous statements, is Platycnemididae a Species?",No,Platycnemididae is not a Species.,False,The first two are
1147,Cahit Arf doctoralAdvisor Helmut Hasse.,doctoralAdvisor has range AmateurBoxer.,"Given the previous statements, is Helmut Hasse a Person?",No,Helmut Hasse is not a Person.,False,The answer is no
1204,Callistus Rubaramira personFunction Callistus Rubaramira  PersonFunction  1.,personFunction has range Person.,"Given the previous statements, is Callistus Rubaramira  PersonFunction  1 a PersonFunction?",No,Callistus Rubaramira  PersonFunction  1 is not a PersonFunction.,False,The first one is
575,Amlakhu wineRegion Black Sea.,wineRegion has range WineRegion.,"Given the previous statements, is Black Sea a WineRegion?",Yes,Black Sea is a WineRegion.,True,The answer to the
1482,Prerow department Darß.,department has range MountainRange.,"Given the previous statements, is Darß a Department?",No,Darß is not a Department.,False,The first two are
850,Cab Number 13 cinematography Jan Stallich.,cinematography has range Person.,"Given the previous statements, is Jan Stallich a Person?",Yes,Jan Stallich is a Person.,True,The answer is no
27,Procés Constituent spokesperson Arcadi Oliveres.,spokesperson has range Person.,"Given the previous statements, is Arcadi Oliveres a Person?",Yes,Arcadi Oliveres is a Person.,True,The first one is
1009,Derlis Florentín birthPlace Caacupé.,birthPlace has range ArtistDiscography.,"Given the previous statements, is Caacupé a Place?",No,Caacupé is not a Place.,False,Denbighshire
206,Freedom photographer Ruth Inge Hardison.,photographer has range Person.,"Given the previous statements, is Ruth Inge Hardison a Person?",Yes,Ruth Inge Hardison is a Person.,True,The first statement is
1916,Cadillac Allanté designCompany Pininfarina.,designCompany has range Device.,"Given the previous statements, is Pininfarina a Company?",No,Pininfarina is not a Company.,False,The answer to the
1900,Cabaret creator Dallas Bower.,creator has range Archbishop.,"Given the previous statements, is Dallas Bower an Agent?",No,Dallas Bower is not an Agent.,False,The answer to the
365,Calle Själin prospectTeam Charlotte Checkers.,prospectTeam has range HockeyTeam.,"Given the previous statements, is Charlotte Checkers a HockeyTeam?",Yes,Charlotte Checkers is a HockeyTeam.,True,The answer is no
1367,Princeton University provost Deborah Prentice.,provost has range FootballMatch.,"Given the previous statements, is Deborah Prentice a Person?",No,Deborah Prentice is not a Person.,False,The answer to the
473,"Cabot, Bristol ceremonialCounty Bristol.",ceremonialCounty has range PopulatedPlace.,"Given the previous statements, is Bristol a PopulatedPlace?",Yes,Bristol is a PopulatedPlace.,True,The answer to your
1112,Canadian Basketball League ceo Butch Carter.,ceo has range Philosopher.,"Given the previous statements, is Butch Carter a Person?",No,Butch Carter is not a Person.,False,The answer is no
709,Caetano Luís Pequito de Almeida Sampaio president Aníbal Cavaco Silva.,president has range Person.,"Given the previous statements, is Aníbal Cavaco Silva a Person?",Yes,Aníbal Cavaco Silva is a Person.,True,The first two statements
1173,Cabril Dam lake Cabril Dam  Lake  1.,lake has range ArchitecturalStructure.,"Given the previous statements, is Cabril Dam  Lake  1 a BodyOfWater?",No,Cabril Dam  Lake  1 is not a BodyOfWater.,False,The answer to the
940,Cab Calloway's Jitterbug Party distributor Paramount Pictures.,distributor has range Organisation.,"Given the previous statements, is Paramount Pictures an Organisation?",Yes,Paramount Pictures is an Organisation.,True,The answer is no
368,Sciences Po provost Sergei Guriev.,provost has range Person.,"Given the previous statements, is Sergei Guriev a Person?",Yes,Sergei Guriev is a Person.,True,The first driver is
1484,Preaortic lymph nodes drainsTo Intestinal trunk.,drainsTo has range RoadTunnel.,"Given the previous statements, is Intestinal trunk an AnatomicalStructure?",No,Intestinal trunk is not an AnatomicalStructure.,False,The first two are
1976,1921 French Grand Prix fastestDriverTeam Duesenberg.,fastestDriverTeam has range Agglomeration.,"Given the previous statements, is Duesenberg a SportsTeam?",No,Duesenberg is not a SportsTeam.,False,The first two are
1635,International Short Film Festival Oberhausen film Short film.,film has range MotorcycleRacingLeague.,"Given the previous statements, is Short film a Film?",No,Short film is not a Film.,False,The answer to the
