ID,triple1,triple2,question,answer,inferred triple,label,LLM output
42,.ac is an Identifier.,Identifier is an equivalent class of Q6545185.,"Given the previous statements, is .ac a Q6545185?",Yes,.ac is a Q6545185.,True,No
143,Camilla Thulin is a FashionDesigner.,FashionDesigner is an equivalent class of Q3501317.,"Given the previous statements, is Camilla Thulin a Q3501317?",Yes,Camilla Thulin is a Q3501317.,True,No
1072,Salyut 1 is a SpaceStation.,SpaceStation is an equivalent class of PenaltyShootOut.,"Given the previous statements, is Salyut 1 a Q25956?",No,Salyut 1 is not a Q25956.,False,No
1260,ProbOnto is a ResearchProject.,ResearchProject is an equivalent class of AdministrativeRegion.,"Given the previous statements, is ProbOnto a Q1298668?",No,ProbOnto is not a Q1298668.,False,No
104,Cade Cunningham is a BasketballPlayer.,BasketballPlayer is an equivalent class of Q3665646.,"Given the previous statements, is Cade Cunningham a Q3665646?",Yes,Cade Cunningham is a Q3665646.,True,No
813,California Theatre is a Cinema.,Cinema is an equivalent class of FootballLeagueSeason.,"Given the previous statements, is California Theatre a Q41253?",No,California Theatre is not a Q41253.,False,No
29,Canaan is a Cartoon.,Cartoon is an equivalent class of Q627603.,"Given the previous statements, is Canaan a Q627603?",Yes,Canaan is a Q627603.,True,No
287,Cabore is a SoccerPlayer.,SoccerPlayer is an equivalent class of Q937857.,"Given the previous statements, is Cabore a Q937857?",Yes,Cabore is a Q937857.,True,No
218,Pristerognathus Assemblage Zone is a Muscle.,Muscle is an equivalent class of Q7365.,"Given the previous statements, is Pristerognathus Assemblage Zone a Q7365?",Yes,Pristerognathus Assemblage Zone is a Q7365.,True,No
757,Callaghan Park is a RaceTrack.,RaceTrack is an equivalent class of Stream.,"Given the previous statements, is Callaghan Park a Q1777138?",No,Callaghan Park is not a Q1777138.,False,No
1170,Cambridge Z88 is an InformationAppliance.,InformationAppliance is an equivalent class of SportsTeamSeason.,"Given the previous statements, is Cambridge Z88 a Q1067263?",No,Cambridge Z88 is not a Q1067263.,False,No
636,"Ca Vilason, Saint-Jean-du-Sud, Haiti is a Village.",Village is an equivalent class of Q532.,"Given the previous statements, is Ca Vilason, Saint-Jean-du-Sud, Haiti a Q532?",Yes,"Ca Vilason, Saint-Jean-du-Sud, Haiti is a Q532.",True,No
483,Cabonga Reservoir is a Lake.,Lake is an equivalent class of LakeBodyOfWater.,"Given the previous statements, is Cabonga Reservoir a LakeBodyOfWater?",Yes,Cabonga Reservoir is a LakeBodyOfWater.,True,No
634,"Ca Goulmie, Port-Salut, Haiti is a Village.",Village is an equivalent class of Q532.,"Given the previous statements, is Ca Goulmie, Port-Salut, Haiti a Q532?",Yes,"Ca Goulmie, Port-Salut, Haiti is a Q532.",True,No
852,Cajetan is a GivenName.,GivenName is an equivalent class of SportsClub.,"Given the previous statements, is Cajetan a Q202444?",No,Cajetan is not a Q202444.,False,No
569,Cabin John Parkway is a Road.,Road is an equivalent class of Q34442.,"Given the previous statements, is Cabin John Parkway a Q34442?",Yes,Cabin John Parkway is a Q34442.,True,Cabin
1291,Caernarfon & District League is a SportsLeague.,SportsLeague is an equivalent class of Deputy.,"Given the previous statements, is Caernarfon & District League a Q623109?",No,Caernarfon & District League is not a Q623109.,False,No
789,Cairo Dixon is an AustralianRulesFootballPlayer.,AustralianRulesFootballPlayer is an equivalent class of Hospital.,"Given the previous statements, is Cairo Dixon a Q13414980?",No,Cairo Dixon is not a Q13414980.,False,No
236,Sam Riviere is a Poet.,Poet is an equivalent class of Q49757.,"Given the previous statements, is Sam Riviere a Q49757?",Yes,Sam Riviere is a Q49757.,True,No
1372,"Solar eclipse of January 14, 1945 is a SolarEclipse.",SolarEclipse is an equivalent class of WaterwayTunnel.,"Given the previous statements, is Solar eclipse of January 14, 1945 a Q3887?",No,"Solar eclipse of January 14, 1945 is not a Q3887.",False,No
319,Cakebread Cellars is a Winery.,Winery is an equivalent class of Q156362.,"Given the previous statements, is Cakebread Cellars a Q156362?",Yes,Cakebread Cellars is a Q156362.,True,No
405,593 Titania is an Asteroid.,Asteroid is an equivalent class of Q3863.,"Given the previous statements, is 593 Titania a Q3863?",Yes,593 Titania is a Q3863.,True,No
475,Caanoo is an InformationAppliance.,InformationAppliance is an equivalent class of Q1067263.,"Given the previous statements, is Caanoo a Q1067263?",Yes,Caanoo is a Q1067263.,True,No
118,Cactus Theater is a Cinema.,Cinema is an equivalent class of Q41253.,"Given the previous statements, is Cactus Theater a Q41253?",Yes,Cactus Theater is a Q41253.,True,No
1353,Calendar is a MusicGenre.,MusicGenre is an equivalent class of Work.,"Given the previous statements, is Calendar a Q188451?",No,Calendar is not a Q188451.,False,No
684,Belshazzar is a Monarch.,Monarch is an equivalent class of Q116.,"Given the previous statements, is Belshazzar a Q116?",Yes,Belshazzar is a Q116.,True,No
1053,Viktor Klima is a Chancellor.,Chancellor is an equivalent class of MilitaryConflict.,"Given the previous statements, is Viktor Klima a Q373085?",No,Viktor Klima is not a Q373085.,False,No
1106,Cadence Bank is a Bank.,Bank is an equivalent class of Artwork.,"Given the previous statements, is Cadence Bank a BankOrCreditUnion?",No,Cadence Bank is not a BankOrCreditUnion.,False,No
633,Cabela's Alaskan Adventures is a VideoGame.,VideoGame is an equivalent class of Q7889.,"Given the previous statements, is Cabela's Alaskan Adventures a Q7889?",Yes,Cabela's Alaskan Adventures is a Q7889.,True,No
1269,Cabous van der Westhuizen is a RugbyPlayer.,RugbyPlayer is an equivalent class of ClubMoss.,"Given the previous statements, is Cabous van der Westhuizen a Q13415036?",No,Cabous van der Westhuizen is not a Q13415036.,False,No
1073,Salyut 2 is a SpaceStation.,SpaceStation is an equivalent class of WineRegion.,"Given the previous statements, is Salyut 2 a Q25956?",No,Salyut 2 is not a Q25956.,False,No
1280,Cache Valley Mall is a ShoppingMall.,ShoppingMall is an equivalent class of YearInSpaceflight.,"Given the previous statements, is Cache Valley Mall a ShoppingCenter?",No,Cache Valley Mall is not a ShoppingCenter.,False,No
617,.OOO is a TopLevelDomain.,TopLevelDomain is an equivalent class of Q14296.,"Given the previous statements, is .OOO a Q14296?",Yes,.OOO is a Q14296.,True,No
202,Cabalzarite is a Mineral.,Mineral is an equivalent class of Q7946.,"Given the previous statements, is Cabalzarite a Q7946?",Yes,Cabalzarite is a Q7946.,True,No
1169,Caldera is an InformationAppliance.,InformationAppliance is an equivalent class of RestArea.,"Given the previous statements, is Caldera a Q1067263?",No,Caldera is not a Q1067263.,False,No
92,Carl E. Walz is an Astronaut.,Astronaut is an equivalent class of Q11631.,"Given the previous statements, is Carl E. Walz a Q11631?",Yes,Carl E. Walz is a Q11631.,True,No
397,Cab Calloway is an Artist.,Artist is an equivalent class of Q483501.,"Given the previous statements, is Cab Calloway a Q483501?",Yes,Cab Calloway is a Q483501.,True,No
720,Cable Video Store is a Broadcaster.,Broadcaster is an equivalent class of Skier.,"Given the previous statements, is Cable Video Store a Q15265344?",No,Cable Video Store is not a Q15265344.,False,No
1314,Caarapó is a Town.,Town is an equivalent class of Fish.,"Given the previous statements, is Caarapó a Q3957?",No,Caarapó is not a Q3957.,False,No
1223,Caballas Coalition is a PoliticalParty.,PoliticalParty is an equivalent class of Restaurant.,"Given the previous statements, is Caballas Coalition a Q7278?",No,Caballas Coalition is not a Q7278.,False,No
370,Caelum is a Constellation.,Constellation is an equivalent class of Q8928.,"Given the previous statements, is Caelum a Q8928?",Yes,Caelum is a Q8928.,True,No
486,Cagayan Provincial Board is a Legislature.,Legislature is an equivalent class of Q11204.,"Given the previous statements, is Cagayan Provincial Board a Q11204?",Yes,Cagayan Provincial Board is a Q11204.,True,No
445,"Caffeate 3,4-dioxygenase is an Enzyme.",Enzyme is an equivalent class of Q8047.,"Given the previous statements, is Caffeate 3,4-dioxygenase a Q8047?",Yes,"Caffeate 3,4-dioxygenase is a Q8047.",True,No
552,Caroline Feraday is a RadioHost.,RadioHost is an equivalent class of Q2722764.,"Given the previous statements, is Caroline Feraday a Q2722764?",Yes,Caroline Feraday is a Q2722764.,True,No
423,Cacodyl is a ChemicalCompound.,ChemicalCompound is an equivalent class of Q11173.,"Given the previous statements, is Cacodyl a Q11173?",Yes,Cacodyl is a Q11173.,True,No
873,Belgium men's national handball team is a HandballTeam.,HandballTeam is an equivalent class of DartsPlayer.,"Given the previous statements, is Belgium men's national handball team a Q10517054?",No,Belgium men's national handball team is not a Q10517054.,False,No
300,Cao Ningning is a TableTennisPlayer.,TableTennisPlayer is an equivalent class of Q13382519.,"Given the previous statements, is Cao Ningning a Q13382519?",Yes,Cao Ningning is a Q13382519.,True,No
348,Pritam Pal is a Judge.,Judge is an equivalent class of Q16533.,"Given the previous statements, is Pritam Pal a Q16533?",Yes,Pritam Pal is a Q16533.,True,No
507,Candide is a Musical.,Musical is an equivalent class of Q2743.,"Given the previous statements, is Candide a Q2743?",Yes,Candide is a Q2743.,True,No
809,Callao Cave is a Cave.,Cave is an equivalent class of TelevisionSeason.,"Given the previous statements, is Callao Cave a Q35509?",No,Callao Cave is not a Q35509.,False,No
1385,Campos Basin is a Valley.,Valley is an equivalent class of Newspaper.,"Given the previous statements, is Campos Basin a Q39816?",No,Campos Basin is not a Q39816.,False,No
846,"Calvert Beach-Long Beach, Maryland is a FormerMunicipality.",FormerMunicipality is an equivalent class of Cartoon.,"Given the previous statements, is Calvert Beach-Long Beach, Maryland a Q19730508?",No,"Calvert Beach-Long Beach, Maryland is not a Q19730508.",False,No
1043,Posterior meniscofemoral ligament is a Ligament.,Ligament is an equivalent class of ReligiousBuilding.,"Given the previous statements, is Posterior meniscofemoral ligament a Q39888?",No,Posterior meniscofemoral ligament is not a Q39888.,False,No
583,Cabalva is a Ship.,Ship is an equivalent class of Q11446.,"Given the previous statements, is Cabalva a Q11446?",Yes,Cabalva is a Q11446.,True,No
1201,Cadillac Evening News is a Newspaper.,Newspaper is an equivalent class of ChemicalSubstance.,"Given the previous statements, is Cadillac Evening News a Q11032?",No,Cadillac Evening News is not a Q11032.,False,No
620,Caaporã is a Town.,Town is an equivalent class of Q3957.,"Given the previous statements, is Caaporã a Q3957?",Yes,Caaporã is a Q3957.,True,No
364,Calico River Rapids is a WaterRide.,WaterRide is an equivalent class of Q2870166.,"Given the previous statements, is Calico River Rapids a Q2870166?",Yes,Calico River Rapids is a Q2870166.,True,No
988,Caeleb Dressel is a Swimmer.,Swimmer is an equivalent class of GridironFootballPlayer.,"Given the previous statements, is Caeleb Dressel a Q10843402?",No,Caeleb Dressel is not a Q10843402.,False,No
73,Calli Cox is an AdultActor.,AdultActor is an equivalent class of Q488111.,"Given the previous statements, is Calli Cox a Q488111?",Yes,Calli Cox is a Q488111.,True,No
968,Cache Creek Casino Resort is a SkiArea.,SkiArea is an equivalent class of Drama.,"Given the previous statements, is Cache Creek Casino Resort a SkiResort?",No,Cache Creek Casino Resort is not a SkiResort.,False,No
532,CaMia Hopson is a Politician.,Politician is an equivalent class of Q82955.,"Given the previous statements, is CaMia Hopson a Q82955?",Yes,CaMia Hopson is a Q82955.,True,No
738,Caetano v. Massachusetts is a LegalCase.,LegalCase is an equivalent class of Canoeist.,"Given the previous statements, is Caetano v. Massachusetts a Q2334719?",No,Caetano v. Massachusetts is not a Q2334719.,False,No
311,Palmar metacarpal veins is a Vein.,Vein is an equivalent class of Q9609.,"Given the previous statements, is Palmar metacarpal veins a Q9609?",Yes,Palmar metacarpal veins is a Q9609.,True,No
563,Carl Christian Amussen is a Religious.,Religious is an equivalent class of Q2566598.,"Given the previous statements, is Carl Christian Amussen a Q2566598?",Yes,Carl Christian Amussen is a Q2566598.,True,No
379,Salyut 1 is a SpaceStation.,SpaceStation is an equivalent class of Q25956.,"Given the previous statements, is Salyut 1 a Q25956?",Yes,Salyut 1 is a Q25956.,True,No
615,Cambridge Theatre is a Theatre.,Theatre is an equivalent class of Q24354.,"Given the previous statements, is Cambridge Theatre a Q24354?",Yes,Cambridge Theatre is a Q24354.,True,No
1226,Cabell Breckinridge is a Politician.,Politician is an equivalent class of FileSystem.,"Given the previous statements, is Cabell Breckinridge a Q82955?",No,Cabell Breckinridge is not a Q82955.,False,No
1313,Caaporã is a Town.,Town is an equivalent class of AutomobileEngine.,"Given the previous statements, is Caaporã a Q3957?",No,Caaporã is not a Q3957.,False,No
1002,Pyrmont and Glebe Railway Tunnels is a Tunnel.,Tunnel is an equivalent class of BaseballTeam.,"Given the previous statements, is Pyrmont and Glebe Railway Tunnels a Q44377?",No,Pyrmont and Glebe Railway Tunnels is not a Q44377.,False,No
593,Caboolture Sports FC is a SoccerClub.,SoccerClub is an equivalent class of Q476028.,"Given the previous statements, is Caboolture Sports FC a Q476028?",Yes,Caboolture Sports FC is a Q476028.,True,No
993,Cao Ningning is a TableTennisPlayer.,TableTennisPlayer is an equivalent class of Sailor.,"Given the previous statements, is Cao Ningning a Q13382519?",No,Cao Ningning is not a Q13382519.,False,No
309,Pyrmont and Glebe Railway Tunnels is a Tunnel.,Tunnel is an equivalent class of Q44377.,"Given the previous statements, is Pyrmont and Glebe Railway Tunnels a Q44377?",Yes,Pyrmont and Glebe Railway Tunnels is a Q44377.,True,No
298,Cai Xiaoli is a TableTennisPlayer.,TableTennisPlayer is an equivalent class of Q13382519.,"Given the previous statements, is Cai Xiaoli a Q13382519?",Yes,Cai Xiaoli is a Q13382519.,True,No
704,Calli Cox is an Actor.,Actor is an equivalent class of Parish.,"Given the previous statements, is Calli Cox a Q33999?",No,Calli Cox is not a Q33999.,False,No
678,Romanian Orthodox Church is a Pope.,Pope is an equivalent class of Q19546.,"Given the previous statements, is Romanian Orthodox Church a Q19546?",Yes,Romanian Orthodox Church is a Q19546.,True,No
124,Caelus is a Deity.,Deity is an equivalent class of Q178885.,"Given the previous statements, is Caelus a Q178885?",Yes,Caelus is a Q178885.,True,No
1240,Cabot Bigham is a RacingDriver.,RacingDriver is an equivalent class of ResearchProject.,"Given the previous statements, is Cabot Bigham a Q378622?",No,Cabot Bigham is not a Q378622.,False,No
872,Carolina THC is a HandballTeam.,HandballTeam is an equivalent class of Group.,"Given the previous statements, is Carolina THC a Q10517054?",No,Carolina THC is not a Q10517054.,False,No
1107,Cadre is a Bank.,Bank is an equivalent class of MotorRace.,"Given the previous statements, is Cadre a BankOrCreditUnion?",No,Cadre is not a BankOrCreditUnion.,False,No
59,Cabanage River is a Stream.,Stream is an equivalent class of Q47521.,"Given the previous statements, is Cabanage River a Q47521?",Yes,Cabanage River is a Q47521.,True,No
470,Caledon Canadians is a HockeyTeam.,HockeyTeam is an equivalent class of Q4498974.,"Given the previous statements, is Caledon Canadians a Q4498974?",Yes,Caledon Canadians is a Q4498974.,True,No
1041,Pritam Pal is a Judge.,Judge is an equivalent class of TradeUnion.,"Given the previous statements, is Pritam Pal a Q16533?",No,Pritam Pal is not a Q16533.,False,No
395,Canaan is an Anime.,Anime is an equivalent class of Q1107.,"Given the previous statements, is Canaan a Q1107?",Yes,Canaan is a Q1107.,True,No
43,Caban v. Mohammed is a LegalCase.,LegalCase is an equivalent class of Q2334719.,"Given the previous statements, is Caban v. Mohammed a Q2334719?",Yes,Caban v. Mohammed is a Q2334719.,True,No
829,Carl Henrik Boheman is an Entomologist.,Entomologist is an equivalent class of Cipher.,"Given the previous statements, is Carl Henrik Boheman a Q3055126?",No,Carl Henrik Boheman is not a Q3055126.,False,No
841,Caecocypris basimi is a Fish.,Fish is an equivalent class of VideogamesLeague.,"Given the previous statements, is Caecocypris basimi a Q152?",No,Caecocypris basimi is not a Q152.,False,No
377,Cape Canaveral Air Force Station Launch Complex 11 is a LaunchPad.,LaunchPad is an equivalent class of Q1353183.,"Given the previous statements, is Cape Canaveral Air Force Station Launch Complex 11 a Q1353183?",Yes,Cape Canaveral Air Force Station Launch Complex 11 is a Q1353183.,True,No
737,Cabell v. Chavez-Salido is a LegalCase.,LegalCase is an equivalent class of SportsTeamMember.,"Given the previous statements, is Cabell v. Chavez-Salido a Q2334719?",No,Cabell v. Chavez-Salido is not a Q2334719.,False,No
30,Candy Boy is a Cartoon.,Cartoon is an equivalent class of Q627603.,"Given the previous statements, is Candy Boy a Q627603?",Yes,Candy Boy is a Q627603.,True,No
249,Canterbury Park is a Racecourse.,Racecourse is an equivalent class of Q1777138.,"Given the previous statements, is Canterbury Park a Q1777138?",Yes,Canterbury Park is a Q1777138.,True,No
224,Sciatic nerve is a Nerve.,Nerve is an equivalent class of Q9620.,"Given the previous statements, is Sciatic nerve a Q9620?",Yes,Sciatic nerve is a Q9620.,True,No
837,Campbell Ajiye is a FashionDesigner.,FashionDesigner is an equivalent class of HumanGene.,"Given the previous statements, is Campbell Ajiye a Q3501317?",No,Campbell Ajiye is not a Q3501317.,False,No
281,Rezidence Eliška is a Skyscraper.,Skyscraper is an equivalent class of Q11303.,"Given the previous statements, is Rezidence Eliška a Q11303?",Yes,Rezidence Eliška is a Q11303.,True,No
83,Cab Calloway is an Animal.,Animal is an equivalent class of Q729.,"Given the previous statements, is Cab Calloway a Q729?",Yes,Cab Calloway is a Q729.,True,No
17,CaRMetal is a Software.,Software is an equivalent class of Q7397.,"Given the previous statements, is CaRMetal a Q7397?",Yes,CaRMetal is a Q7397.,True,No
345,Big John Duncan is a Guitarist.,Guitarist is an equivalent class of Q855091.,"Given the previous statements, is Big John Duncan a Q855091?",Yes,Big John Duncan is a Q855091.,True,No
969,Cal Neva Lodge & Casino is a SkiArea.,SkiArea is an equivalent class of TramStation.,"Given the previous statements, is Cal Neva Lodge & Casino a SkiResort?",No,Cal Neva Lodge & Casino is not a SkiResort.,False,No
1243,Cara Carriveau is a RadioHost.,RadioHost is an equivalent class of SkiResort.,"Given the previous statements, is Cara Carriveau a Q2722764?",No,Cara Carriveau is not a Q2722764.,False,No
956,Carl Ellsworth is a ScreenWriter.,ScreenWriter is an equivalent class of VolleyballPlayer.,"Given the previous statements, is Carl Ellsworth a Q28389?",No,Carl Ellsworth is not a Q28389.,False,No
847,American College Arboretum is a Garden.,Garden is an equivalent class of State.,"Given the previous statements, is American College Arboretum a Q1107656?",No,American College Arboretum is not a Q1107656.,False,No
1266,Campeonato Nacional de Rugby Feminino is a RugbyLeague.,RugbyLeague is an equivalent class of Magazine.,"Given the previous statements, is Campeonato Nacional de Rugby Feminino a Q10962?",No,Campeonato Nacional de Rugby Feminino is not a Q10962.,False,No
220,Caerus is a MythologicalFigure.,MythologicalFigure is an equivalent class of Q15410431.,"Given the previous statements, is Caerus a Q15410431?",Yes,Caerus is a Q15410431.,True,No
530,Caballas Coalition is a PoliticalParty.,PoliticalParty is an equivalent class of Q7278.,"Given the previous statements, is Caballas Coalition a Q7278?",Yes,Caballas Coalition is a Q7278.,True,No
1340,Cabaret Voltaire is a WrittenWork.,WrittenWork is an equivalent class of SpeedSkater.,"Given the previous statements, is Cabaret Voltaire a Q234460?",No,Cabaret Voltaire is not a Q234460.,False,No
34,Calcium-activated potassium channel subunit alpha-1 is a Gene.,Gene is an equivalent class of Q7187.,"Given the previous statements, is Calcium-activated potassium channel subunit alpha-1 a Q7187?",Yes,Calcium-activated potassium channel subunit alpha-1 is a Q7187.,True,No
699,Cajetan is a Name.,Name is an equivalent class of MilitaryUnit.,"Given the previous statements, is Cajetan a Q82799?",No,Cajetan is not a Q82799.,False,No
710,CaRMetal is a Software.,Software is an equivalent class of Reference.,"Given the previous statements, is CaRMetal a Q7397?",No,CaRMetal is not a Q7397.,False,No
448,Cabécar people is an EthnicGroup.,EthnicGroup is an equivalent class of Q41710.,"Given the previous statements, is Cabécar people a Q41710?",Yes,Cabécar people is a Q41710.,True,No
734,.OOO is an Identifier.,Identifier is an equivalent class of Group.,"Given the previous statements, is .OOO a Q6545185?",No,.OOO is not a Q6545185.,False,No
1025,Canes Venatici I is a Galaxy.,Galaxy is an equivalent class of SportsTeamSeason.,"Given the previous statements, is Canes Venatici I a Q318?",No,Canes Venatici I is not a Q318.,False,No
1285,Caballeros de Culiacán is a SoccerClub.,SoccerClub is an equivalent class of PenaltyShootOut.,"Given the previous statements, is Caballeros de Culiacán a Q476028?",No,Caballeros de Culiacán is not a Q476028.,False,No
820,Campbell Harvey is an Economist.,Economist is an equivalent class of Enzyme.,"Given the previous statements, is Campbell Harvey a Q188094?",No,Campbell Harvey is not a Q188094.,False,No
1195,Ca' Pesaro is a Museum.,Museum is an equivalent class of NationalAnthem.,"Given the previous statements, is Ca' Pesaro a Q33506?",No,Ca' Pesaro is not a Q33506.,False,No
1347,Cambodia Angkor Air is an Airline.,Airline is an equivalent class of Atoll.,"Given the previous statements, is Cambodia Angkor Air a Q46970?",No,Cambodia Angkor Air is not a Q46970.,False,No
733,.NGO and .ONG is an Identifier.,Identifier is an equivalent class of Holiday.,"Given the previous statements, is .NGO and .ONG a Q6545185?",No,.NGO and .ONG is not a Q6545185.,False,No
93,Carl J. Meade is an Astronaut.,Astronaut is an equivalent class of Q11631.,"Given the previous statements, is Carl J. Meade a Q11631?",Yes,Carl J. Meade is a Q11631.,True,No
1104,Cabbage is a Band.,Band is an equivalent class of MusicComposer.,"Given the previous statements, is Cabbage a Q215380?",No,Cabbage is not a Q215380.,False,No
1250,Cachar Express is a RailwayLine.,RailwayLine is an equivalent class of RailwayStation.,"Given the previous statements, is Cachar Express a Q728937?",No,Cachar Express is not a Q728937.,False,No
22,Cadherin is a Biomolecule.,Biomolecule is an equivalent class of Q206229.,"Given the previous statements, is Cadherin a Q206229?",Yes,Cadherin is a Q206229.,True,No
930,Eleanor Rees is a Poet.,Poet is an equivalent class of Star.,"Given the previous statements, is Eleanor Rees a Q49757?",No,Eleanor Rees is not a Q49757.,False,No
947,Canal Tunnels is a RailwayTunnel.,RailwayTunnel is an equivalent class of Amphibian.,"Given the previous statements, is Canal Tunnels a Q1311958?",No,Canal Tunnels is not a Q1311958.,False,No
567,ProbOnto is a ResearchProject.,ResearchProject is an equivalent class of Q1298668.,"Given the previous statements, is ProbOnto a Q1298668?",Yes,ProbOnto is a Q1298668.,True,No
1132,Cabazitaxel is a Drug.,Drug is an equivalent class of Senator.,"Given the previous statements, is Cabazitaxel a Q8386?",No,Cabazitaxel is not a Q8386.,False,No
1163,Caledon Canadians is a HockeyTeam.,HockeyTeam is an equivalent class of PoloLeague.,"Given the previous statements, is Caledon Canadians a Q4498974?",No,Caledon Canadians is not a Q4498974.,False,No
839,Caitlin Mallory is a FigureSkater.,FigureSkater is an equivalent class of Lawyer.,"Given the previous statements, is Caitlin Mallory a Q13219587?",No,Caitlin Mallory is not a Q13219587.,False,No
1331,Cadillac Gage Commando is a Weapon.,Weapon is an equivalent class of Hospital.,"Given the previous statements, is Cadillac Gage Commando a Q728?",No,Cadillac Gage Commando is not a Q728.,False,No
506,Callawassie Island is a Musical.,Musical is an equivalent class of Q2743.,"Given the previous statements, is Callawassie Island a Q2743?",Yes,Callawassie Island is a Q2743.,True,No
36,Ameloblastin is a Gene.,Gene is an equivalent class of Q7187.,"Given the previous statements, is Ameloblastin a Q7187?",Yes,Ameloblastin is a Q7187.,True,No
1045,Carl Ertel is a Rower.,Rower is an equivalent class of SoftballLeague.,"Given the previous statements, is Carl Ertel a Q13382576?",No,Carl Ertel is not a Q13382576.,False,No
765,New Pacific Academy is an AcademicConference.,AcademicConference is an equivalent class of RadioStation.,"Given the previous statements, is New Pacific Academy a Q2020153?",No,New Pacific Academy is not a Q2020153.,False,No
756,Canon is a TopicalConcept.,TopicalConcept is an equivalent class of Photographer.,"Given the previous statements, is Canon a Concept?",No,Canon is not a Concept.,False,No
890,Carlos Echazarreta Iñiguez is a Mayor.,Mayor is an equivalent class of RecordLabel.,"Given the previous statements, is Carlos Echazarreta Iñiguez a Q30185?",No,Carlos Echazarreta Iñiguez is not a Q30185.,False,No
816,Caballo Lake is a Dam.,Dam is an equivalent class of Food.,"Given the previous statements, is Caballo Lake a Q12323?",No,Caballo Lake is not a Q12323.,False,No
180,Belgium men's national handball team is a HandballTeam.,HandballTeam is an equivalent class of Q10517054.,"Given the previous statements, is Belgium men's national handball team a Q10517054?",Yes,Belgium men's national handball team is a Q10517054.,True,No
248,"Canidrome, Macau is a Racecourse.",Racecourse is an equivalent class of Q1777138.,"Given the previous statements, is Canidrome, Macau a Q1777138?",Yes,"Canidrome, Macau is a Q1777138.",True,No
876,Cade Fairchild is an IceHockeyPlayer.,IceHockeyPlayer is an equivalent class of ChristianPatriarch.,"Given the previous statements, is Cade Fairchild a Q11774891?",No,Cade Fairchild is not a Q11774891.,False,No
473,Candlemas is a Holiday.,Holiday is an equivalent class of Q1445650.,"Given the previous statements, is Candlemas a Q1445650?",Yes,Candlemas is a Q1445650.,True,No
709,CaBIG is a Software.,Software is an equivalent class of BadmintonPlayer.,"Given the previous statements, is CaBIG a Q7397?",No,CaBIG is not a Q7397.,False,No
1057,Calico River Rapids is a WaterRide.,WaterRide is an equivalent class of List.,"Given the previous statements, is Calico River Rapids a Q2870166?",No,Calico River Rapids is not a Q2870166.,False,No
