ID,triple1,triple2,question,answer,inferred triple,label,LLM output
866,F is a B.,B is an equivalent class of S.,"Given the previous statements, is F a R?",No,F is not a R.,False,No
603,S is a W.,W is an equivalent class of D.,"Given the previous statements, is S a D?",Yes,S is a D.,True,No
424,M is a J.,J is an equivalent class of W.,"Given the previous statements, is M a W?",Yes,M is a W.,True,No
1348,T is a X.,X is an equivalent class of U.,"Given the previous statements, is T a V?",No,T is not a V.,False,No
298,J is a I.,I is an equivalent class of C.,"Given the previous statements, is J a C?",Yes,J is a C.,True,No
237,H is a V.,V is an equivalent class of E.,"Given the previous statements, is H a E?",Yes,H is a E.,True,No
1004,J is a V.,V is an equivalent class of Q.,"Given the previous statements, is J a L?",No,J is not a L.,False,No
547,Q is a Z.,Z is an equivalent class of E.,"Given the previous statements, is Q a E?",Yes,Q is a E.,True,No
82,C is a Q.,Q is an equivalent class of T.,"Given the previous statements, is C a T?",Yes,C is a T.,True,No
923,G is a S.,S is an equivalent class of H.,"Given the previous statements, is G a O?",No,G is not a O.,False,No
797,D is a N.,N is an equivalent class of F.,"Given the previous statements, is D a Q?",No,D is not a Q.,False,No
186,F is a W.,W is an equivalent class of L.,"Given the previous statements, is F a L?",Yes,F is a L.,True,No
265,I is a T.,T is an equivalent class of Q.,"Given the previous statements, is I a Q?",Yes,I is a Q.,True,No
1319,S is a G.,G is an equivalent class of Z.,"Given the previous statements, is S a X?",No,S is not a X.,False,No
1185,O is a G.,G is an equivalent class of Y.,"Given the previous statements, is O a D?",No,O is not a D.,False,No
935,H is a Y.,Y is an equivalent class of Z.,"Given the previous statements, is H a X?",No,H is not a X.,False,No
1202,P is a I.,I is an equivalent class of M.,"Given the previous statements, is P a U?",No,P is not a U.,False,No
252,H is a A.,A is an equivalent class of Y.,"Given the previous statements, is H a Y?",Yes,H is a Y.,True,No
873,F is a I.,I is an equivalent class of K.,"Given the previous statements, is F a Y?",No,F is not a Y.,False,No
798,D is a Z.,Z is an equivalent class of G.,"Given the previous statements, is D a W?",No,D is not a W.,False,No
1299,S is a C.,C is an equivalent class of U.,"Given the previous statements, is S a T?",No,S is not a T.,False,No
821,D is a W.,W is an equivalent class of N.,"Given the previous statements, is D a I?",No,D is not a I.,False,No
1340,T is a P.,P is an equivalent class of E.,"Given the previous statements, is T a F?",No,T is not a F.,False,No
587,R is a Z.,Z is an equivalent class of X.,"Given the previous statements, is R a X?",Yes,R is a X.,True,No
47,B is a I.,I is an equivalent class of T.,"Given the previous statements, is B a T?",Yes,B is a T.,True,No
913,G is a Y.,Y is an equivalent class of F.,"Given the previous statements, is G a C?",No,G is not a C.,False,No
330,J is a G.,G is an equivalent class of X.,"Given the previous statements, is J a X?",Yes,J is a X.,True,No
1302,S is a T.,T is an equivalent class of F.,"Given the previous statements, is S a O?",No,S is not a O.,False,No
511,P is a V.,V is an equivalent class of R.,"Given the previous statements, is P a R?",Yes,P is a R.,True,No
1187,O is a E.,E is an equivalent class of F.,"Given the previous statements, is O a I?",No,O is not a I.,False,No
90,C is a E.,E is an equivalent class of F.,"Given the previous statements, is C a F?",Yes,C is a F.,True,No
129,D is a C.,C is an equivalent class of N.,"Given the previous statements, is D a N?",Yes,D is a N.,True,No
280,I is a R.,R is an equivalent class of S.,"Given the previous statements, is I a S?",Yes,I is a S.,True,No
891,F is a Q.,Q is an equivalent class of Y.,"Given the previous statements, is F a I?",No,F is not a I.,False,No
1067,L is a I.,I is an equivalent class of N.,"Given the previous statements, is L a V?",No,L is not a V.,False,No
638,T is a H.,H is an equivalent class of W.,"Given the previous statements, is T a W?",Yes,T is a W.,True,No
580,R is a P.,P is an equivalent class of F.,"Given the previous statements, is R a F?",Yes,R is a F.,True,No
640,T is a K.,K is an equivalent class of L.,"Given the previous statements, is T a L?",Yes,T is a L.,True,No
234,H is a U.,U is an equivalent class of D.,"Given the previous statements, is H a D?",Yes,H is a D.,True,No
780,C is a K.,K is an equivalent class of Z.,"Given the previous statements, is C a X?",No,C is not a X.,False,No
629,T is a N.,N is an equivalent class of Z.,"Given the previous statements, is T a Z?",Yes,T is a Z.,True,No
328,J is a N.,N is an equivalent class of Y.,"Given the previous statements, is J a Y?",Yes,J is a Y.,True,No
779,C is a A.,A is an equivalent class of T.,"Given the previous statements, is C a X?",No,C is not a X.,False,No
812,D is a P.,P is an equivalent class of X.,"Given the previous statements, is D a I?",No,D is not a I.,False,No
804,D is a N.,N is an equivalent class of O.,"Given the previous statements, is D a W?",No,D is not a W.,False,No
526,P is a K.,K is an equivalent class of Z.,"Given the previous statements, is P a Z?",Yes,P is a Z.,True,No
380,L is a A.,A is an equivalent class of O.,"Given the previous statements, is L a O?",Yes,L is a O.,True,No
408,M is a E.,E is an equivalent class of H.,"Given the previous statements, is M a H?",Yes,M is a H.,True,No
505,P is a E.,E is an equivalent class of B.,"Given the previous statements, is P a B?",Yes,P is a B.,True,No
1294,S is a Z.,Z is an equivalent class of G.,"Given the previous statements, is S a B?",No,S is not a B.,False,No
513,P is a Z.,Z is an equivalent class of X.,"Given the previous statements, is P a X?",Yes,P is a X.,True,No
102,D is a G.,G is an equivalent class of Z.,"Given the previous statements, is D a Z?",Yes,D is a Z.,True,No
1240,Q is a C.,C is an equivalent class of U.,"Given the previous statements, is Q a Z?",No,Q is not a Z.,False,No
3,A is a Q.,Q is an equivalent class of O.,"Given the previous statements, is A a O?",Yes,A is a O.,True,No
823,D is a N.,N is an equivalent class of P.,"Given the previous statements, is D a R?",No,D is not a R.,False,No
94,C is a J.,J is an equivalent class of G.,"Given the previous statements, is C a G?",Yes,C is a G.,True,No
394,L is a Q.,Q is an equivalent class of O.,"Given the previous statements, is L a O?",Yes,L is a O.,True,No
1268,R is a L.,L is an equivalent class of O.,"Given the previous statements, is R a Y?",No,R is not a Y.,False,No
897,G is a Y.,Y is an equivalent class of Z.,"Given the previous statements, is G a W?",No,G is not a W.,False,No
942,H is a F.,F is an equivalent class of N.,"Given the previous statements, is H a V?",No,H is not a V.,False,No
949,H is a G.,G is an equivalent class of V.,"Given the previous statements, is H a B?",No,H is not a B.,False,No
1323,T is a X.,X is an equivalent class of E.,"Given the previous statements, is T a F?",No,T is not a F.,False,No
1381,U is a V.,V is an equivalent class of L.,"Given the previous statements, is U a I?",No,U is not a I.,False,No
1170,O is a U.,U is an equivalent class of V.,"Given the previous statements, is O a X?",No,O is not a X.,False,No
1385,U is a S.,S is an equivalent class of D.,"Given the previous statements, is U a B?",No,U is not a B.,False,No
183,F is a Y.,Y is an equivalent class of J.,"Given the previous statements, is F a J?",Yes,F is a J.,True,No
1207,P is a W.,W is an equivalent class of X.,"Given the previous statements, is P a H?",No,P is not a H.,False,No
170,F is a Q.,Q is an equivalent class of Y.,"Given the previous statements, is F a Y?",Yes,F is a Y.,True,No
1107,M is a Z.,Z is an equivalent class of U.,"Given the previous statements, is M a J?",No,M is not a J.,False,No
1181,O is a A.,A is an equivalent class of Y.,"Given the previous statements, is O a L?",No,O is not a L.,False,No
877,F is a B.,B is an equivalent class of N.,"Given the previous statements, is F a X?",No,F is not a X.,False,No
376,L is a P.,P is an equivalent class of B.,"Given the previous statements, is L a B?",Yes,L is a B.,True,No
360,K is a I.,I is an equivalent class of D.,"Given the previous statements, is K a D?",Yes,K is a D.,True,No
1242,Q is a W.,W is an equivalent class of X.,"Given the previous statements, is Q a K?",No,Q is not a K.,False,No
36,B is a H.,H is an equivalent class of I.,"Given the previous statements, is B a I?",Yes,B is a I.,True,No
223,G is a H.,H is an equivalent class of U.,"Given the previous statements, is G a U?",Yes,G is a U.,True,No
500,P is a R.,R is an equivalent class of T.,"Given the previous statements, is P a T?",Yes,P is a T.,True,No
1083,L is a G.,G is an equivalent class of M.,"Given the previous statements, is L a O?",No,L is not a O.,False,No
287,I is a P.,P is an equivalent class of B.,"Given the previous statements, is I a B?",Yes,I is a B.,True,No
1132,N is a Y.,Y is an equivalent class of B.,"Given the previous statements, is N a X?",No,N is not a X.,False,No
343,K is a F.,F is an equivalent class of Y.,"Given the previous statements, is K a Y?",Yes,K is a Y.,True,No
531,Q is a H.,H is an equivalent class of K.,"Given the previous statements, is Q a K?",Yes,Q is a K.,True,No
131,D is a X.,X is an equivalent class of M.,"Given the previous statements, is D a M?",Yes,D is a M.,True,No
173,F is a O.,O is an equivalent class of W.,"Given the previous statements, is F a W?",Yes,F is a W.,True,No
1064,L is a S.,S is an equivalent class of P.,"Given the previous statements, is L a B?",No,L is not a B.,False,No
868,F is a R.,R is an equivalent class of X.,"Given the previous statements, is F a Z?",No,F is not a Z.,False,No
217,G is a W.,W is an equivalent class of N.,"Given the previous statements, is G a N?",Yes,G is a N.,True,No
412,M is a A.,A is an equivalent class of W.,"Given the previous statements, is M a W?",Yes,M is a W.,True,No
333,K is a S.,S is an equivalent class of G.,"Given the previous statements, is K a G?",Yes,K is a G.,True,No
1300,S is a V.,V is an equivalent class of T.,"Given the previous statements, is S a A?",No,S is not a A.,False,No
1320,S is a W.,W is an equivalent class of F.,"Given the previous statements, is S a G?",No,S is not a G.,False,No
1149,N is a D.,D is an equivalent class of R.,"Given the previous statements, is N a G?",No,N is not a G.,False,No
42,B is a J.,J is an equivalent class of Z.,"Given the previous statements, is B a Z?",Yes,B is a Z.,True,No
678,U is a V.,V is an equivalent class of A.,"Given the previous statements, is U a A?",Yes,U is a A.,True,No
1246,Q is a U.,U is an equivalent class of G.,"Given the previous statements, is Q a P?",No,Q is not a P.,False,No
116,D is a U.,U is an equivalent class of N.,"Given the previous statements, is D a N?",Yes,D is a N.,True,No
1235,Q is a G.,G is an equivalent class of K.,"Given the previous statements, is Q a L?",No,Q is not a L.,False,No
794,D is a E.,E is an equivalent class of O.,"Given the previous statements, is D a S?",No,D is not a S.,False,No
302,J is a X.,X is an equivalent class of S.,"Given the previous statements, is J a S?",Yes,J is a S.,True,No
1116,M is a H.,H is an equivalent class of D.,"Given the previous statements, is M a J?",No,M is not a J.,False,No
178,F is a E.,E is an equivalent class of H.,"Given the previous statements, is F a H?",Yes,F is a H.,True,No
1321,T is a G.,G is an equivalent class of L.,"Given the previous statements, is T a M?",No,T is not a M.,False,No
1118,M is a I.,I is an equivalent class of P.,"Given the previous statements, is M a C?",No,M is not a C.,False,No
1347,T is a O.,O is an equivalent class of A.,"Given the previous statements, is T a K?",No,T is not a K.,False,No
101,D is a N.,N is an equivalent class of H.,"Given the previous statements, is D a H?",Yes,D is a H.,True,No
709,A is a Z.,Z is an equivalent class of C.,"Given the previous statements, is A a F?",No,A is not a F.,False,No
262,H is a C.,C is an equivalent class of R.,"Given the previous statements, is H a R?",Yes,H is a R.,True,No
236,H is a U.,U is an equivalent class of R.,"Given the previous statements, is H a R?",Yes,H is a R.,True,No
339,K is a J.,J is an equivalent class of Z.,"Given the previous statements, is K a Z?",Yes,K is a Z.,True,No
1090,M is a P.,P is an equivalent class of X.,"Given the previous statements, is M a G?",No,M is not a G.,False,No
768,C is a F.,F is an equivalent class of V.,"Given the previous statements, is C a N?",No,C is not a N.,False,No
747,B is a G.,G is an equivalent class of P.,"Given the previous statements, is B a T?",No,B is not a T.,False,No
708,A is a B.,B is an equivalent class of P.,"Given the previous statements, is A a C?",No,A is not a C.,False,No
1275,R is a M.,M is an equivalent class of D.,"Given the previous statements, is R a Z?",No,R is not a Z.,False,No
946,H is a E.,E is an equivalent class of Z.,"Given the previous statements, is H a D?",No,H is not a D.,False,No
10,A is a R.,R is an equivalent class of M.,"Given the previous statements, is A a M?",Yes,A is a M.,True,No
575,R is a C.,C is an equivalent class of E.,"Given the previous statements, is R a E?",Yes,R is a E.,True,No
985,I is a Z.,Z is an equivalent class of F.,"Given the previous statements, is I a R?",No,I is not a R.,False,No
390,L is a N.,N is an equivalent class of B.,"Given the previous statements, is L a B?",Yes,L is a B.,True,No
1384,U is a K.,K is an equivalent class of J.,"Given the previous statements, is U a M?",No,U is not a M.,False,No
246,H is a I.,I is an equivalent class of D.,"Given the previous statements, is H a D?",Yes,H is a D.,True,No
439,N is a O.,O is an equivalent class of V.,"Given the previous statements, is N a V?",Yes,N is a V.,True,No
1343,T is a F.,F is an equivalent class of N.,"Given the previous statements, is T a E?",No,T is not a E.,False,No
99,C is a Q.,Q is an equivalent class of Z.,"Given the previous statements, is C a Z?",Yes,C is a Z.,True,No
49,B is a R.,R is an equivalent class of V.,"Given the previous statements, is B a V?",Yes,B is a V.,True,No
78,C is a Y.,Y is an equivalent class of H.,"Given the previous statements, is C a H?",Yes,C is a H.,True,No
1351,T is a D.,D is an equivalent class of H.,"Given the previous statements, is T a Z?",No,T is not a Z.,False,No
909,G is a X.,X is an equivalent class of M.,"Given the previous statements, is G a W?",No,G is not a W.,False,No
166,F is a D.,D is an equivalent class of S.,"Given the previous statements, is F a S?",Yes,F is a S.,True,No
679,U is a M.,M is an equivalent class of B.,"Given the previous statements, is U a B?",Yes,U is a B.,True,No
347,K is a H.,H is an equivalent class of G.,"Given the previous statements, is K a G?",Yes,K is a G.,True,No
41,B is a E.,E is an equivalent class of Q.,"Given the previous statements, is B a Q?",Yes,B is a Q.,True,No
869,F is a L.,L is an equivalent class of R.,"Given the previous statements, is F a Q?",No,F is not a Q.,False,No
63,B is a K.,K is an equivalent class of W.,"Given the previous statements, is B a W?",Yes,B is a W.,True,No
1030,K is a P.,P is an equivalent class of U.,"Given the previous statements, is K a N?",No,K is not a N.,False,No
1256,R is a L.,L is an equivalent class of K.,"Given the previous statements, is R a F?",No,R is not a F.,False,No
1111,M is a H.,H is an equivalent class of V.,"Given the previous statements, is M a N?",No,M is not a N.,False,No
383,L is a F.,F is an equivalent class of X.,"Given the previous statements, is L a X?",Yes,L is a X.,True,No
1169,O is a H.,H is an equivalent class of A.,"Given the previous statements, is O a K?",No,O is not a K.,False,No
199,G is a W.,W is an equivalent class of Q.,"Given the previous statements, is G a Q?",Yes,G is a Q.,True,No
73,C is a D.,D is an equivalent class of J.,"Given the previous statements, is C a J?",Yes,C is a J.,True,No
490,O is a X.,X is an equivalent class of D.,"Given the previous statements, is O a D?",Yes,O is a D.,True,No
1073,L is a W.,W is an equivalent class of S.,"Given the previous statements, is L a K?",No,L is not a K.,False,No
562,R is a Z.,Z is an equivalent class of Y.,"Given the previous statements, is R a Y?",Yes,R is a Y.,True,No
1289,S is a R.,R is an equivalent class of D.,"Given the previous statements, is S a Q?",No,S is not a Q.,False,No
1144,N is a P.,P is an equivalent class of S.,"Given the previous statements, is N a K?",No,N is not a K.,False,No
169,F is a V.,V is an equivalent class of I.,"Given the previous statements, is F a I?",Yes,F is a I.,True,No
559,Q is a Z.,Z is an equivalent class of Y.,"Given the previous statements, is Q a Y?",Yes,Q is a Y.,True,No
1215,P is a T.,T is an equivalent class of A.,"Given the previous statements, is P a K?",No,P is not a K.,False,No
825,D is a F.,F is an equivalent class of Q.,"Given the previous statements, is D a X?",No,D is not a X.,False,No
960,I is a L.,L is an equivalent class of A.,"Given the previous statements, is I a D?",No,I is not a D.,False,No
1342,T is a F.,F is an equivalent class of P.,"Given the previous statements, is T a G?",No,T is not a G.,False,No
261,H is a N.,N is an equivalent class of D.,"Given the previous statements, is H a D?",Yes,H is a D.,True,No
464,O is a A.,A is an equivalent class of K.,"Given the previous statements, is O a K?",Yes,O is a K.,True,No
721,A is a P.,P is an equivalent class of K.,"Given the previous statements, is A a O?",No,A is not a O.,False,No
1058,L is a U.,U is an equivalent class of R.,"Given the previous statements, is L a F?",No,L is not a F.,False,No
12,A is a S.,S is an equivalent class of V.,"Given the previous statements, is A a V?",Yes,A is a V.,True,No
1298,S is a C.,C is an equivalent class of T.,"Given the previous statements, is S a A?",No,S is not a A.,False,No
911,G is a J.,J is an equivalent class of D.,"Given the previous statements, is G a Z?",No,G is not a Z.,False,No
1056,K is a I.,I is an equivalent class of C.,"Given the previous statements, is K a W?",No,K is not a W.,False,No
68,C is a M.,M is an equivalent class of B.,"Given the previous statements, is C a B?",Yes,C is a B.,True,No
