ID,triple1,triple2,question,answer,inferred triple,label,LLM output
1735,H is a P.,P is a subclass of I.,"Given the previous statements, is H a Y?",No,H is not a Y.,False,No.
786,H is a O.,O is a subclass of G.,"Given the previous statements, is H a G?",Yes,H is a G.,True,"No.
A"
1192,B is a S.,S is a subclass of F.,"Given the previous statements, is B a E?",No,B is not a E.,False,No.
526,F is a C.,C is a subclass of H.,"Given the previous statements, is F a H?",Yes,F is a H.,True,"No.
E"
855,I is a F.,F is a subclass of N.,"Given the previous statements, is I a N?",Yes,I is a N.,True,The answer is no
1759,H is a F.,F is a subclass of O.,"Given the previous statements, is H a W?",No,H is not a W.,False,"Yes, B is"
1264,C is a T.,T is a subclass of N.,"Given the previous statements, is C a M?",No,C is not a M.,False,The answer is no
1207,C is a J.,J is a subclass of O.,"Given the previous statements, is C a N?",No,C is not a N.,False,"No.
C"
719,H is a A.,A is a subclass of X.,"Given the previous statements, is H a X?",Yes,H is a X.,True,The answer is no
1541,F is a A.,A is a subclass of N.,"Given the previous statements, is F a H?",No,F is not a H.,False,"Yes, I is"
1756,H is a A.,A is a subclass of T.,"Given the previous statements, is H a P?",No,H is not a P.,False,"Yes, F is"
518,F is a U.,U is a subclass of D.,"Given the previous statements, is F a D?",Yes,F is a D.,True,"No.
The"
1918,J is a U.,U is a subclass of P.,"Given the previous statements, is J a E?",No,J is not a E.,False,The answer is no
1159,B is a G.,G is a subclass of Z.,"Given the previous statements, is B a A?",No,B is not a A.,False,"No.
The"
1835,I is a K.,K is a subclass of J.,"Given the previous statements, is I a G?",No,I is not a G.,False,"Yes, G is"
885,I is a T.,T is a subclass of P.,"Given the previous statements, is I a P?",Yes,I is a P.,True,"Yes, H is"
1497,E is a C.,C is a subclass of I.,"Given the previous statements, is E a Q?",No,E is not a Q.,False,H is a C
735,H is a E.,E is a subclass of K.,"Given the previous statements, is H a K?",Yes,H is a K.,True,"No.
A"
815,I is a Q.,Q is a subclass of K.,"Given the previous statements, is I a K?",Yes,I is a K.,True,"Yes, I is"
423,E is a P.,P is a subclass of L.,"Given the previous statements, is E a L?",Yes,E is a L.,True,No.
662,G is a U.,U is a subclass of N.,"Given the previous statements, is G a N?",Yes,G is a N.,True,The answer is no
327,D is a M.,M is a subclass of X.,"Given the previous statements, is D a X?",Yes,D is a X.,True,"Yes, J is"
749,H is a O.,O is a subclass of J.,"Given the previous statements, is H a J?",Yes,H is a J.,True,"Yes, J is"
577,F is a R.,R is a subclass of Z.,"Given the previous statements, is F a Z?",Yes,F is a Z.,True,The answer is no
1045,A is a N.,N is a subclass of O.,"Given the previous statements, is A a L?",No,A is not a L.,False,The answer is no
1911,J is a R.,R is a subclass of Q.,"Given the previous statements, is J a V?",No,J is not a V.,False,The answer is no
774,H is a P.,P is a subclass of U.,"Given the previous statements, is H a U?",Yes,H is a U.,True,"Yes, D is"
1044,A is a M.,M is a subclass of Y.,"Given the previous statements, is A a Q?",No,A is not a Q.,False,"Yes, D is"
756,H is a U.,U is a subclass of X.,"Given the previous statements, is H a X?",Yes,H is a X.,True,The answer is no
502,F is a D.,D is a subclass of X.,"Given the previous statements, is F a X?",Yes,F is a X.,True,"Yes, A is"
369,D is a L.,L is a subclass of Z.,"Given the previous statements, is D a Z?",Yes,D is a Z.,True,"Yes, D is"
588,F is a C.,C is a subclass of P.,"Given the previous statements, is F a P?",Yes,F is a P.,True,"No.
E"
1518,F is a R.,R is a subclass of N.,"Given the previous statements, is F a Z?",No,F is not a Z.,False,No.
1383,D is a P.,P is a subclass of H.,"Given the previous statements, is D a R?",No,D is not a R.,False,The answer is no
1012,A is a G.,G is a subclass of B.,"Given the previous statements, is A a K?",No,A is not a K.,False,The answer is no
115,B is a E.,E is a subclass of M.,"Given the previous statements, is B a M?",Yes,B is a M.,True,The answer is no
1999,J is a B.,B is a subclass of C.,"Given the previous statements, is J a V?",No,J is not a V.,False,The answer is no
1397,D is a S.,S is a subclass of H.,"Given the previous statements, is D a T?",No,D is not a T.,False,"No.
E"
1886,I is a F.,F is a subclass of L.,"Given the previous statements, is I a A?",No,I is not a A.,False,The answer is no
1263,C is a Z.,Z is a subclass of V.,"Given the previous statements, is C a X?",No,C is not a X.,False,"Yes, J is"
493,E is a G.,G is a subclass of R.,"Given the previous statements, is E a R?",Yes,E is a R.,True,No.
1201,C is a B.,B is a subclass of W.,"Given the previous statements, is C a A?",No,C is not a A.,False,The answer is no
1992,J is a I.,I is a subclass of P.,"Given the previous statements, is J a Z?",No,J is not a Z.,False,No.
323,D is a R.,R is a subclass of K.,"Given the previous statements, is D a K?",Yes,D is a K.,True,H is a M
1038,A is a N.,N is a subclass of Q.,"Given the previous statements, is A a K?",No,A is not a K.,False,No.
1146,B is a L.,L is a subclass of Z.,"Given the previous statements, is B a W?",No,B is not a W.,False,The answer is no
1009,A is a W.,W is a subclass of G.,"Given the previous statements, is A a H?",No,A is not a H.,False,"No.
A"
1814,I is a X.,X is a subclass of O.,"Given the previous statements, is I a P?",No,I is not a P.,False,The answer is no
1321,D is a W.,W is a subclass of L.,"Given the previous statements, is D a E?",No,D is not a E.,False,The answer is no
1211,C is a B.,B is a subclass of H.,"Given the previous statements, is C a P?",No,C is not a P.,False,H is a J
1163,B is a Z.,Z is a subclass of Y.,"Given the previous statements, is B a N?",No,B is not a N.,False,"Yes, J is"
1552,F is a N.,N is a subclass of W.,"Given the previous statements, is F a G?",No,F is not a G.,False,No.
216,C is a H.,H is a subclass of X.,"Given the previous statements, is C a X?",Yes,C is a X.,True,"Yes, A is"
1504,F is a G.,G is a subclass of V.,"Given the previous statements, is F a Y?",No,F is not a Y.,False,"Yes, I is"
335,D is a W.,W is a subclass of N.,"Given the previous statements, is D a N?",Yes,D is a N.,True,The answer is no
1693,G is a T.,T is a subclass of S.,"Given the previous statements, is G a O?",No,G is not a O.,False,H is a Q
279,C is a D.,D is a subclass of A.,"Given the previous statements, is C a A?",Yes,C is a A.,True,The answer is no
1802,I is a M.,M is a subclass of T.,"Given the previous statements, is I a E?",No,I is not a E.,False,No.
1258,C is a M.,M is a subclass of F.,"Given the previous statements, is C a O?",No,C is not a O.,False,H is a K
370,D is a M.,M is a subclass of P.,"Given the previous statements, is D a P?",Yes,D is a P.,True,"Yes, B is"
357,D is a H.,H is a subclass of N.,"Given the previous statements, is D a N?",Yes,D is a N.,True,The answer is no
727,H is a N.,N is a subclass of F.,"Given the previous statements, is H a F?",Yes,H is a F.,True,The answer is no
1225,C is a O.,O is a subclass of N.,"Given the previous statements, is C a B?",No,C is not a B.,False,The answer is no
1741,H is a T.,T is a subclass of W.,"Given the previous statements, is H a B?",No,H is not a B.,False,The answer is no
1089,A is a B.,B is a subclass of F.,"Given the previous statements, is A a P?",No,A is not a P.,False,H is a C
1567,F is a D.,D is a subclass of S.,"Given the previous statements, is F a Y?",No,F is not a Y.,False,The answer is no
761,H is a Y.,Y is a subclass of K.,"Given the previous statements, is H a K?",Yes,H is a K.,True,No.
1683,G is a S.,S is a subclass of W.,"Given the previous statements, is G a Q?",No,G is not a Q.,False,"Yes, I is"
240,C is a O.,O is a subclass of U.,"Given the previous statements, is C a U?",Yes,C is a U.,True,The answer is no
1010,A is a K.,K is a subclass of J.,"Given the previous statements, is A a N?",No,A is not a N.,False,"Yes, E is"
234,C is a B.,B is a subclass of K.,"Given the previous statements, is C a K?",Yes,C is a K.,True,The answer is no
1549,F is a N.,N is a subclass of M.,"Given the previous statements, is F a B?",No,F is not a B.,False,No.
113,B is a M.,M is a subclass of Q.,"Given the previous statements, is B a Q?",Yes,B is a Q.,True,"Yes, F is"
1500,E is a T.,T is a subclass of Q.,"Given the previous statements, is E a B?",No,E is not a B.,False,The answer is no
555,F is a Z.,Z is a subclass of J.,"Given the previous statements, is F a J?",Yes,F is a J.,True,The answer is no
1711,H is a K.,K is a subclass of D.,"Given the previous statements, is H a R?",No,H is not a R.,False,The answer is no
1776,H is a V.,V is a subclass of Q.,"Given the previous statements, is H a R?",No,H is not a R.,False,No.
1335,D is a A.,A is a subclass of H.,"Given the previous statements, is D a U?",No,D is not a U.,False,No.
857,I is a B.,B is a subclass of W.,"Given the previous statements, is I a W?",Yes,I is a W.,True,The answer is no
385,D is a J.,J is a subclass of F.,"Given the previous statements, is D a F?",Yes,D is a F.,True,The answer is no
1114,B is a V.,V is a subclass of X.,"Given the previous statements, is B a Y?",No,B is not a Y.,False,The answer is no
1560,F is a T.,T is a subclass of X.,"Given the previous statements, is F a R?",No,F is not a R.,False,The answer is no
139,B is a X.,X is a subclass of G.,"Given the previous statements, is B a G?",Yes,B is a G.,True,"No.
A"
669,G is a X.,X is a subclass of R.,"Given the previous statements, is G a R?",Yes,G is a R.,True,"Yes, E is"
1375,D is a T.,T is a subclass of Y.,"Given the previous statements, is D a A?",No,D is not a A.,False,H is a J
1619,G is a H.,H is a subclass of N.,"Given the previous statements, is G a C?",No,G is not a C.,False,The answer is no
26,A is a P.,P is a subclass of Q.,"Given the previous statements, is A a Q?",Yes,A is a Q.,True,The answer is no
644,G is a Y.,Y is a subclass of R.,"Given the previous statements, is G a R?",Yes,G is a R.,True,"No.
F"
1908,J is a S.,S is a subclass of H.,"Given the previous statements, is J a Z?",No,J is not a Z.,False,"Yes, F is"
1721,H is a C.,C is a subclass of P.,"Given the previous statements, is H a I?",No,H is not a I.,False,The answer is no
1521,F is a Z.,Z is a subclass of G.,"Given the previous statements, is F a D?",No,F is not a D.,False,"No.
D"
620,G is a J.,J is a subclass of P.,"Given the previous statements, is G a P?",Yes,G is a P.,True,The answer is no
1505,F is a O.,O is a subclass of H.,"Given the previous statements, is F a T?",No,F is not a T.,False,"No.
G"
210,C is a H.,H is a subclass of N.,"Given the previous statements, is C a N?",Yes,C is a N.,True,The answer is no
290,C is a A.,A is a subclass of R.,"Given the previous statements, is C a R?",Yes,C is a R.,True,The answer is no
851,I is a K.,K is a subclass of T.,"Given the previous statements, is I a T?",Yes,I is a T.,True,"Yes, I is"
1476,E is a C.,C is a subclass of B.,"Given the previous statements, is E a L?",No,E is not a L.,False,No.
1096,A is a S.,S is a subclass of K.,"Given the previous statements, is A a M?",No,A is not a M.,False,"No.
A"
1392,D is a K.,K is a subclass of C.,"Given the previous statements, is D a A?",No,D is not a A.,False,"Yes, D is"
631,G is a C.,C is a subclass of Q.,"Given the previous statements, is G a Q?",Yes,G is a Q.,True,The answer is no
653,G is a Q.,Q is a subclass of H.,"Given the previous statements, is G a H?",Yes,G is a H.,True,H is a W
1824,I is a T.,T is a subclass of H.,"Given the previous statements, is I a M?",No,I is not a M.,False,"Yes, F is"
973,J is a R.,R is a subclass of B.,"Given the previous statements, is J a B?",Yes,J is a B.,True,The answer is no
720,H is a I.,I is a subclass of T.,"Given the previous statements, is H a T?",Yes,H is a T.,True,"Yes, A is"
1170,B is a J.,J is a subclass of W.,"Given the previous statements, is B a I?",No,B is not a I.,False,The answer is no
1332,D is a H.,H is a subclass of M.,"Given the previous statements, is D a L?",No,D is not a L.,False,"No.
D"
1695,G is a I.,I is a subclass of O.,"Given the previous statements, is G a Z?",No,G is not a Z.,False,"Yes, B is"
263,C is a I.,I is a subclass of U.,"Given the previous statements, is C a U?",Yes,C is a U.,True,"Yes, E is"
1779,H is a U.,U is a subclass of I.,"Given the previous statements, is H a V?",No,H is not a V.,False,"Yes, E is"
852,I is a Q.,Q is a subclass of C.,"Given the previous statements, is I a C?",Yes,I is a C.,True,The answer is no
1900,I is a C.,C is a subclass of D.,"Given the previous statements, is I a T?",No,I is not a T.,False,"Yes, D is"
383,D is a O.,O is a subclass of Z.,"Given the previous statements, is D a Z?",Yes,D is a Z.,True,The answer is no
1479,E is a T.,T is a subclass of Y.,"Given the previous statements, is E a W?",No,E is not a W.,False,"Yes, C is"
468,E is a B.,B is a subclass of O.,"Given the previous statements, is E a O?",Yes,E is a O.,True,H is a L
643,G is a E.,E is a subclass of I.,"Given the previous statements, is G a I?",Yes,G is a I.,True,The answer is no
39,A is a Y.,Y is a subclass of S.,"Given the previous statements, is A a S?",Yes,A is a S.,True,"Yes, C is"
121,B is a O.,O is a subclass of I.,"Given the previous statements, is B a I?",Yes,B is a I.,True,The answer is no
441,E is a N.,N is a subclass of V.,"Given the previous statements, is E a V?",Yes,E is a V.,True,The answer is no
1496,E is a H.,H is a subclass of A.,"Given the previous statements, is E a D?",No,E is not a D.,False,"Yes, F is"
1964,J is a V.,V is a subclass of M.,"Given the previous statements, is J a G?",No,J is not a G.,False,"No.
J"
1508,F is a R.,R is a subclass of Q.,"Given the previous statements, is F a P?",No,F is not a P.,False,"No.
The"
547,F is a Q.,Q is a subclass of G.,"Given the previous statements, is F a G?",Yes,F is a G.,True,No.
506,F is a O.,O is a subclass of Y.,"Given the previous statements, is F a Y?",Yes,F is a Y.,True,No.
1582,F is a Z.,Z is a subclass of N.,"Given the previous statements, is F a U?",No,F is not a U.,False,The answer is no
1516,F is a N.,N is a subclass of I.,"Given the previous statements, is F a Z?",No,F is not a Z.,False,"Yes, D is"
627,G is a C.,C is a subclass of H.,"Given the previous statements, is G a H?",Yes,G is a H.,True,"Yes, I is"
50,A is a G.,G is a subclass of P.,"Given the previous statements, is A a P?",Yes,A is a P.,True,The answer is no
305,D is a T.,T is a subclass of M.,"Given the previous statements, is D a M?",Yes,D is a M.,True,"Yes, D is"
562,F is a R.,R is a subclass of A.,"Given the previous statements, is F a A?",Yes,F is a A.,True,"No.
G"
1548,F is a C.,C is a subclass of D.,"Given the previous statements, is F a B?",No,F is not a B.,False,The answer is no
1617,G is a P.,P is a subclass of I.,"Given the previous statements, is G a X?",No,G is not a X.,False,The answer is no
737,H is a L.,L is a subclass of O.,"Given the previous statements, is H a O?",Yes,H is a O.,True,"Yes, C is"
128,B is a S.,S is a subclass of E.,"Given the previous statements, is B a E?",Yes,B is a E.,True,No.
614,G is a S.,S is a subclass of U.,"Given the previous statements, is G a U?",Yes,G is a U.,True,H is a X
470,E is a S.,S is a subclass of U.,"Given the previous statements, is E a U?",Yes,E is a U.,True,The answer is no
771,H is a K.,K is a subclass of P.,"Given the previous statements, is H a P?",Yes,H is a P.,True,The answer is no
455,E is a B.,B is a subclass of L.,"Given the previous statements, is E a L?",Yes,E is a L.,True,The answer is no
764,H is a W.,W is a subclass of C.,"Given the previous statements, is H a C?",Yes,H is a C.,True,"No.
J"
1244,C is a O.,O is a subclass of U.,"Given the previous statements, is C a P?",No,C is not a P.,False,The answer is no
1618,G is a U.,U is a subclass of D.,"Given the previous statements, is G a R?",No,G is not a R.,False,The answer is no
1137,B is a L.,L is a subclass of H.,"Given the previous statements, is B a Z?",No,B is not a Z.,False,The answer is no
1532,F is a Y.,Y is a subclass of Q.,"Given the previous statements, is F a P?",No,F is not a P.,False,"No.
A"
1235,C is a X.,X is a subclass of N.,"Given the previous statements, is C a D?",No,C is not a D.,False,The answer is no
1957,J is a S.,S is a subclass of W.,"Given the previous statements, is J a O?",No,J is not a O.,False,The answer is no
414,E is a N.,N is a subclass of D.,"Given the previous statements, is E a D?",Yes,E is a D.,True,The answer is no
1931,J is a V.,V is a subclass of D.,"Given the previous statements, is J a Z?",No,J is not a Z.,False,The answer is no
600,F is a I.,I is a subclass of H.,"Given the previous statements, is F a H?",Yes,F is a H.,True,The answer is no
1816,I is a J.,J is a subclass of H.,"Given the previous statements, is I a N?",No,I is not a N.,False,No.
1017,A is a L.,L is a subclass of S.,"Given the previous statements, is A a P?",No,A is not a P.,False,"Yes, D is"
892,I is a W.,W is a subclass of E.,"Given the previous statements, is I a E?",Yes,I is a E.,True,"No.
The"
990,J is a M.,M is a subclass of R.,"Given the previous statements, is J a R?",Yes,J is a R.,True,No.
172,B is a S.,S is a subclass of X.,"Given the previous statements, is B a X?",Yes,B is a X.,True,The answer is no
1955,J is a H.,H is a subclass of C.,"Given the previous statements, is J a A?",No,J is not a A.,False,"Yes, G is"
1486,E is a D.,D is a subclass of X.,"Given the previous statements, is E a S?",No,E is not a S.,False,"Yes, B is"
1437,E is a X.,X is a subclass of J.,"Given the previous statements, is E a Y?",No,E is not a Y.,False,"Yes, A is"
823,I is a M.,M is a subclass of X.,"Given the previous statements, is I a X?",Yes,I is a X.,True,"Yes, B is"
870,I is a V.,V is a subclass of Z.,"Given the previous statements, is I a Z?",Yes,I is a Z.,True,The answer is no
1347,D is a C.,C is a subclass of G.,"Given the previous statements, is D a Q?",No,D is not a Q.,False,The answer is no
503,F is a D.,D is a subclass of B.,"Given the previous statements, is F a B?",Yes,F is a B.,True,"Yes, D is"
541,F is a Y.,Y is a subclass of L.,"Given the previous statements, is F a L?",Yes,F is a L.,True,The answer is no
1266,C is a U.,U is a subclass of P.,"Given the previous statements, is C a H?",No,C is not a H.,False,No.
475,E is a F.,F is a subclass of Q.,"Given the previous statements, is E a Q?",Yes,E is a Q.,True,The answer is no
350,D is a L.,L is a subclass of M.,"Given the previous statements, is D a M?",Yes,D is a M.,True,No.
1471,E is a A.,A is a subclass of K.,"Given the previous statements, is E a N?",No,E is not a N.,False,H is a U
60,A is a Q.,Q is a subclass of T.,"Given the previous statements, is A a T?",Yes,A is a T.,True,The answer is no
1195,B is a F.,F is a subclass of I.,"Given the previous statements, is B a N?",No,B is not a N.,False,"Yes, I is"
635,G is a P.,P is a subclass of T.,"Given the previous statements, is G a T?",Yes,G is a T.,True,"No.
The"
853,I is a K.,K is a subclass of O.,"Given the previous statements, is I a O?",Yes,I is a O.,True,No.
1081,A is a M.,M is a subclass of Z.,"Given the previous statements, is A a R?",No,A is not a R.,False,No.
192,B is a Q.,Q is a subclass of M.,"Given the previous statements, is B a M?",Yes,B is a M.,True,"Yes, F is"
46,A is a S.,S is a subclass of B.,"Given the previous statements, is A a B?",Yes,A is a B.,True,No.
816,I is a T.,T is a subclass of U.,"Given the previous statements, is I a U?",Yes,I is a U.,True,No.
62,A is a G.,G is a subclass of V.,"Given the previous statements, is A a V?",Yes,A is a V.,True,"Yes, C is"
1896,I is a B.,B is a subclass of R.,"Given the previous statements, is I a T?",No,I is not a T.,False,The answer is no
465,E is a B.,B is a subclass of T.,"Given the previous statements, is E a T?",Yes,E is a T.,True,The answer is no
52,A is a O.,O is a subclass of T.,"Given the previous statements, is A a T?",Yes,A is a T.,True,The answer is no
527,F is a A.,A is a subclass of Z.,"Given the previous statements, is F a Z?",Yes,F is a Z.,True,H is a N
1442,E is a Y.,Y is a subclass of X.,"Given the previous statements, is E a B?",No,E is not a B.,False,The answer is no
535,F is a T.,T is a subclass of G.,"Given the previous statements, is F a G?",Yes,F is a G.,True,"No.
The"
1748,H is a T.,T is a subclass of D.,"Given the previous statements, is H a Q?",No,H is not a Q.,False,"Yes, A is"
1173,B is a H.,H is a subclass of Q.,"Given the previous statements, is B a C?",No,B is not a C.,False,"Yes, J is"
1412,E is a V.,V is a subclass of A.,"Given the previous statements, is E a C?",No,E is not a C.,False,H is a N
731,H is a G.,G is a subclass of W.,"Given the previous statements, is H a W?",Yes,H is a W.,True,"Yes, A is"
1367,D is a Q.,Q is a subclass of O.,"Given the previous statements, is D a T?",No,D is not a T.,False,The answer is no
379,D is a X.,X is a subclass of J.,"Given the previous statements, is D a J?",Yes,D is a J.,True,H is a W
1232,C is a Q.,Q is a subclass of E.,"Given the previous statements, is C a T?",No,C is not a T.,False,"Yes, J is"
328,D is a V.,V is a subclass of B.,"Given the previous statements, is D a B?",Yes,D is a B.,True,The answer is no
1771,H is a V.,V is a subclass of T.,"Given the previous statements, is H a W?",No,H is not a W.,False,The answer is no
1330,D is a N.,N is a subclass of Z.,"Given the previous statements, is D a K?",No,D is not a K.,False,"Yes, G is"
1091,A is a V.,V is a subclass of J.,"Given the previous statements, is A a R?",No,A is not a R.,False,The answer is no
1317,D is a T.,T is a subclass of S.,"Given the previous statements, is D a J?",No,D is not a J.,False,The answer is no
1129,B is a X.,X is a subclass of H.,"Given the previous statements, is B a R?",No,B is not a R.,False,The answer is no
920,J is a R.,R is a subclass of P.,"Given the previous statements, is J a P?",Yes,J is a P.,True,No.
67,A is a G.,G is a subclass of U.,"Given the previous statements, is A a U?",Yes,A is a U.,True,"Yes, G is"
165,B is a M.,M is a subclass of K.,"Given the previous statements, is B a K?",Yes,B is a K.,True,The answer is no
1419,E is a C.,C is a subclass of D.,"Given the previous statements, is E a K?",No,E is not a K.,False,The answer is no
456,E is a S.,S is a subclass of D.,"Given the previous statements, is E a D?",Yes,E is a D.,True,No.
699,G is a B.,B is a subclass of E.,"Given the previous statements, is G a E?",Yes,G is a E.,True,H is a M
313,D is a F.,F is a subclass of J.,"Given the previous statements, is D a J?",Yes,D is a J.,True,The answer is no
1425,E is a L.,L is a subclass of J.,"Given the previous statements, is E a T?",No,E is not a T.,False,"Yes, H is"
1005,A is a C.,C is a subclass of M.,"Given the previous statements, is A a X?",No,A is not a X.,False,The answer is no
792,H is a X.,X is a subclass of Z.,"Given the previous statements, is H a Z?",Yes,H is a Z.,True,The answer is no
947,J is a U.,U is a subclass of L.,"Given the previous statements, is J a L?",Yes,J is a L.,True,"Yes, J is"
1400,D is a G.,G is a subclass of N.,"Given the previous statements, is D a J?",No,D is not a J.,False,"No.
D"
908,J is a G.,G is a subclass of Z.,"Given the previous statements, is J a Z?",Yes,J is a Z.,True,No.
1474,E is a G.,G is a subclass of N.,"Given the previous statements, is E a V?",No,E is not a V.,False,"Yes, J is"
963,J is a N.,N is a subclass of Y.,"Given the previous statements, is J a Y?",Yes,J is a Y.,True,No.
809,I is a W.,W is a subclass of Q.,"Given the previous statements, is I a Q?",Yes,I is a Q.,True,"Yes, A is"
1996,J is a V.,V is a subclass of S.,"Given the previous statements, is J a N?",No,J is not a N.,False,The answer is no
1454,E is a K.,K is a subclass of A.,"Given the previous statements, is E a C?",No,E is not a C.,False,H is a K
176,B is a Y.,Y is a subclass of Z.,"Given the previous statements, is B a Z?",Yes,B is a Z.,True,The answer is no
1855,I is a L.,L is a subclass of K.,"Given the previous statements, is I a H?",No,I is not a H.,False,The answer is no
986,J is a T.,T is a subclass of F.,"Given the previous statements, is J a F?",Yes,J is a F.,True,H is a P
1724,H is a R.,R is a subclass of N.,"Given the previous statements, is H a S?",No,H is not a S.,False,The answer is no
872,I is a M.,M is a subclass of Z.,"Given the previous statements, is I a Z?",Yes,I is a Z.,True,"Yes, I is"
1945,J is a Y.,Y is a subclass of T.,"Given the previous statements, is J a S?",No,J is not a S.,False,"Yes, E is"
45,A is a N.,N is a subclass of O.,"Given the previous statements, is A a O?",Yes,A is a O.,True,The answer is no
344,D is a F.,F is a subclass of Z.,"Given the previous statements, is D a Z?",Yes,D is a Z.,True,"Yes, B is"
550,F is a Y.,Y is a subclass of M.,"Given the previous statements, is F a M?",Yes,F is a M.,True,The answer is no
1024,A is a M.,M is a subclass of L.,"Given the previous statements, is A a E?",No,A is not a E.,False,The answer is no
836,I is a R.,R is a subclass of V.,"Given the previous statements, is I a V?",Yes,I is a V.,True,The answer is no
1782,H is a Q.,Q is a subclass of P.,"Given the previous statements, is H a L?",No,H is not a L.,False,The answer is no
888,I is a T.,T is a subclass of S.,"Given the previous statements, is I a S?",Yes,I is a S.,True,"Yes, B is"
1035,A is a J.,J is a subclass of N.,"Given the previous statements, is A a V?",No,A is not a V.,False,The answer is no
155,B is a M.,M is a subclass of W.,"Given the previous statements, is B a W?",Yes,B is a W.,True,"No.
G"
607,G is a J.,J is a subclass of Z.,"Given the previous statements, is G a Z?",Yes,G is a Z.,True,"No.
C"
1601,G is a Z.,Z is a subclass of F.,"Given the previous statements, is G a X?",No,G is not a X.,False,No.
674,G is a Y.,Y is a subclass of H.,"Given the previous statements, is G a H?",Yes,G is a H.,True,"No.
G"
1622,G is a S.,S is a subclass of V.,"Given the previous statements, is G a A?",No,G is not a A.,False,The answer is no
1733,H is a E.,E is a subclass of V.,"Given the previous statements, is H a R?",No,H is not a R.,False,The answer is no
1213,C is a A.,A is a subclass of G.,"Given the previous statements, is C a Y?",No,C is not a Y.,False,The answer is no
434,E is a Z.,Z is a subclass of D.,"Given the previous statements, is E a D?",Yes,E is a D.,True,The answer is no
1905,J is a B.,B is a subclass of M.,"Given the previous statements, is J a W?",No,J is not a W.,False,The answer is no
860,I is a R.,R is a subclass of T.,"Given the previous statements, is I a T?",Yes,I is a T.,True,"No.
I"
1764,H is a U.,U is a subclass of O.,"Given the previous statements, is H a Y?",No,H is not a Y.,False,The answer is no
1870,I is a Q.,Q is a subclass of J.,"Given the previous statements, is I a N?",No,I is not a N.,False,The answer is no
810,I is a T.,T is a subclass of A.,"Given the previous statements, is I a A?",Yes,I is a A.,True,"Yes, J is"
146,B is a G.,G is a subclass of C.,"Given the previous statements, is B a C?",Yes,B is a C.,True,"Yes, F is"
