ID,triple1,triple2,question,answer,inferred triple,label,LLM output
757,Robert Prygiel is a VolleyballCoach.,VolleyballCoach is a subclass of Coach.,"Given the previous statements, is Robert Prygiel a Coach?",Yes,Robert Prygiel is a Coach.,True,No
236,Canal Age is a Canal.,Canal is a subclass of Stream.,"Given the previous statements, is Canal Age a Stream?",Yes,Canal Age is a Stream.,True,No
1251,Callao Cave is a Cave.,Cave is a subclass of CrossCountrySkier.,"Given the previous statements, is Callao Cave a NaturalPlace?",No,Callao Cave is not a NaturalPlace.,False,No
1996,Cambodian New Year is a Holiday.,Holiday is a subclass of Brain.,"Given the previous statements, is Cambodian New Year a TimeInterval?",No,Cambodian New Year is not a TimeInterval.,False,No
36,Callirrhoe is a CelestialBody.,CelestialBody is a subclass of Place.,"Given the previous statements, is Callirrhoe a Place?",Yes,Callirrhoe is a Place.,True,No
1071,Elephant Research Foundation is a Project.,Project is a subclass of BloodVessel.,"Given the previous statements, is Elephant Research Foundation an UnitOfWork?",No,Elephant Research Foundation is not an UnitOfWork.,False,No
607,Cadence Brace is a TennisPlayer.,TennisPlayer is a subclass of Athlete.,"Given the previous statements, is Cadence Brace an Athlete?",Yes,Cadence Brace is an Athlete.,True,No
29,Canaan is a Cartoon.,Cartoon is a subclass of work.,"Given the previous statements, is Canaan a work?",Yes,Canaan is a work.,True,No
1336,Cab Kaye is an Eukaryote.,Eukaryote is a subclass of HumanGeneLocation.,"Given the previous statements, is Cab Kaye a Species?",No,Cab Kaye is not a Species.,False,No
1813,American Association is an AmericanFootballLeague.,AmericanFootballLeague is a subclass of LaunchPad.,"Given the previous statements, is American Association a SportsLeague?",No,American Association is not a SportsLeague.,False,No
633,Micrasterias furcata is a GreenAlga.,GreenAlga is a subclass of Plant.,"Given the previous statements, is Micrasterias furcata a Plant?",Yes,Micrasterias furcata is a Plant.,True,Mic
39,Kamancheh  Sound  1 is a Document.,Document is a subclass of Work.,"Given the previous statements, is Kamancheh  Sound  1 a Work?",Yes,Kamancheh  Sound  1 is a Work.,True,No
946,Cabergoline is a Drug.,Drug is a subclass of ChemicalSubstance.,"Given the previous statements, is Cabergoline a ChemicalSubstance?",Yes,Cabergoline is a ChemicalSubstance.,True,No
527,Cablebús is a PublicTransitSystem.,PublicTransitSystem is a subclass of Company.,"Given the previous statements, is Cablebús a Company?",Yes,Cablebús is a Company.,True,No
1219,Candice Carr-Archer is a Bodybuilder.,Bodybuilder is a subclass of SnookerChamp.,"Given the previous statements, is Candice Carr-Archer an Athlete?",No,Candice Carr-Archer is not an Athlete.,False,No
952,Cable fault location is an Election.,Election is a subclass of SocietalEvent.,"Given the previous statements, is Cable fault location a SocietalEvent?",Yes,Cable fault location is a SocietalEvent.,True,No
711,Pritam Pal is a Judge.,Judge is a subclass of Person.,"Given the previous statements, is Pritam Pal a Person?",Yes,Pritam Pal is a Person.,True,No
30,Candy Boy is a Cartoon.,Cartoon is a subclass of work.,"Given the previous statements, is Candy Boy a work?",Yes,Candy Boy is a work.,True,No
1860,Candy Boy is an Anime.,Anime is a subclass of NascarDriver.,"Given the previous statements, is Candy Boy a Cartoon?",No,Candy Boy is not a Cartoon.,False,No
503,Cameron McLay is a PoliceOfficer.,PoliceOfficer is a subclass of Person.,"Given the previous statements, is Cameron McLay a Person?",Yes,Cameron McLay is a Person.,True,No
132,"Calvert Beach-Long Beach, Maryland is a GovernmentalAdministrativeRegion.",GovernmentalAdministrativeRegion is a subclass of AdministrativeRegion.,"Given the previous statements, is Calvert Beach-Long Beach, Maryland an AdministrativeRegion?",Yes,"Calvert Beach-Long Beach, Maryland is an AdministrativeRegion.",True,No
252,Calypso's Cave is a Cave.,Cave is a subclass of NaturalPlace.,"Given the previous statements, is Calypso's Cave a NaturalPlace?",Yes,Calypso's Cave is a NaturalPlace.,True,No
37,Kaleidoscope Dream  Sound  1 is a Document.,Document is a subclass of Work.,"Given the previous statements, is Kaleidoscope Dream  Sound  1 a Work?",Yes,Kaleidoscope Dream  Sound  1 is a Work.,True,No
22,Campaign for Accountability is a Non-ProfitOrganisation.,Non-ProfitOrganisation is a subclass of Organisation.,"Given the previous statements, is Campaign for Accountability an Organisation?",Yes,Campaign for Accountability is an Organisation.,True,No
265,Cactus Theater is a Cinema.,Cinema is a subclass of Venue.,"Given the previous statements, is Cactus Theater a Venue?",Yes,Cactus Theater is a Venue.,True,No
839,Cahiers pour l'Analyse is an AcademicJournal.,AcademicJournal is a subclass of PeriodicalLiterature.,"Given the previous statements, is Cahiers pour l'Analyse a PeriodicalLiterature?",Yes,Cahiers pour l'Analyse is a PeriodicalLiterature.,True,No
1411,Carl A. Roles is a Jockey.,Jockey is a subclass of AustralianFootballTeam.,"Given the previous statements, is Carl A. Roles an Athlete?",No,Carl A. Roles is not an Athlete.,False,No
1738,Bay of Imsouane is a Bay.,Bay is a subclass of SoccerLeague.,"Given the previous statements, is Bay of Imsouane a BodyOfWater?",No,Bay of Imsouane is not a BodyOfWater.,False,No
638,Cab is a MusicalWork.,MusicalWork is a subclass of Work.,"Given the previous statements, is Cab a Work?",Yes,Cab is a Work.,True,No
1218,Cammie Lusko is a Bodybuilder.,Bodybuilder is a subclass of MountainRange.,"Given the previous statements, is Cammie Lusko an Athlete?",No,Cammie Lusko is not an Athlete.,False,No
1018,Caanoo is a Software.,Software is a subclass of Nerve.,"Given the previous statements, is Caanoo a Work?",No,Caanoo is not a Work.,False,No
406,Ammiel Hirsch is a JewishLeader.,JewishLeader is a subclass of Religious.,"Given the previous statements, is Ammiel Hirsch a Religious?",Yes,Ammiel Hirsch is a Religious.,True,No
432,Carey Coombs is a Medician.,Medician is a subclass of Scientist.,"Given the previous statements, is Carey Coombs a Scientist?",Yes,Carey Coombs is a Scientist.,True,No
462,Cameron Beaubier is a MotorcycleRider.,MotorcycleRider is a subclass of MotorsportRacer.,"Given the previous statements, is Cameron Beaubier a MotorsportRacer?",Yes,Cameron Beaubier is a MotorsportRacer.,True,No
1998,Carlyle Holiday is a Holiday.,Holiday is a subclass of Guitar.,"Given the previous statements, is Carlyle Holiday a TimeInterval?",No,Carlyle Holiday is not a TimeInterval.,False,No
835,Davis Cup is a TennisLeague.,TennisLeague is a subclass of SportsLeague.,"Given the previous statements, is Davis Cup a SportsLeague?",Yes,Davis Cup is a SportsLeague.,True,No
1988,Caesareum of Alexandria is a HistoricBuilding.,HistoricBuilding is a subclass of ClassicalMusicComposition.,"Given the previous statements, is Caesareum of Alexandria a Building?",No,Caesareum of Alexandria is not a Building.,False,No
362,Caetano is a GivenName.,GivenName is a subclass of Name.,"Given the previous statements, is Caetano a Name?",Yes,Caetano is a Name.,True,No
966,Cabourg Film Festival is a FilmFestival.,FilmFestival is a subclass of SocietalEvent.,"Given the previous statements, is Cabourg Film Festival a SocietalEvent?",Yes,Cabourg Film Festival is a SocietalEvent.,True,No
623,Cairanne AOC is a WineRegion.,WineRegion is a subclass of Place.,"Given the previous statements, is Cairanne AOC a Place?",Yes,Cairanne AOC is a Place.,True,No
1636,Waver Velvet is an AnimangaCharacter.,AnimangaCharacter is a subclass of SquashPlayer.,"Given the previous statements, is Waver Velvet a ComicsCharacter?",No,Waver Velvet is not a ComicsCharacter.,False,No
1416,Cam Bergman is a LacrossePlayer.,LacrossePlayer is a subclass of RadioHost.,"Given the previous statements, is Cam Bergman an Athlete?",No,Cam Bergman is not an Athlete.,False,No
808,Encephalartos arenarius is a Cycad.,Cycad is a subclass of Plant.,"Given the previous statements, is Encephalartos arenarius a Plant?",Yes,Encephalartos arenarius is a Plant.,True,No
734,Sara Nakayama is a VoiceActor.,VoiceActor is a subclass of Actor.,"Given the previous statements, is Sara Nakayama an Actor?",Yes,Sara Nakayama is an Actor.,True,No
751,Candy Loving is a PlayboyPlaymate.,PlayboyPlaymate is a subclass of Person.,"Given the previous statements, is Candy Loving a Person?",Yes,Candy Loving is a Person.,True,No
689,Amelia Trice is an AmericanLeader.,AmericanLeader is a subclass of Person.,"Given the previous statements, is Amelia Trice a Person?",Yes,Amelia Trice is a Person.,True,No
374,Carel Reyniersz is a Governor.,Governor is a subclass of Politician.,"Given the previous statements, is Carel Reyniersz a Politician?",Yes,Carel Reyniersz is a Politician.,True,No
1276,Caesar Felton Gayles is a CollegeCoach.,CollegeCoach is a subclass of NobelPrize.,"Given the previous statements, is Caesar Felton Gayles a Coach?",No,Caesar Felton Gayles is not a Coach.,False,No
390,Belinda Davis is a Historian.,Historian is a subclass of Writer.,"Given the previous statements, is Belinda Davis a Writer?",Yes,Belinda Davis is a Writer.,True,No
610,Catawissa Tunnel is a Tunnel.,Tunnel is a subclass of ArchitecturalStructure.,"Given the previous statements, is Catawissa Tunnel an ArchitecturalStructure?",Yes,Catawissa Tunnel is an ArchitecturalStructure.,True,No
1833,Salyut 3 is a SpaceStation.,SpaceStation is a subclass of State.,"Given the previous statements, is Salyut 3 a MeanOfTransportation?",No,Salyut 3 is not a MeanOfTransportation.,False,No
730,Calipari is a Surname.,Surname is a subclass of Name.,"Given the previous statements, is Calipari a Name?",Yes,Calipari is a Name.,True,No
453,Cantuzumab mertansine is a MonoclonalAntibody.,MonoclonalAntibody is a subclass of Drug.,"Given the previous statements, is Cantuzumab mertansine a Drug?",Yes,Cantuzumab mertansine is a Drug.,True,No
616,Cabalian Volcano is a Volcano.,Volcano is a subclass of NaturalPlace.,"Given the previous statements, is Cabalian Volcano a NaturalPlace?",Yes,Cabalian Volcano is a NaturalPlace.,True,No
1690,Bear Hunter is an AmericanLeader.,AmericanLeader is a subclass of MythologicalFigure.,"Given the previous statements, is Bear Hunter a Person?",No,Bear Hunter is not a Person.,False,No
1187,Cain Ackland is an AustralianRulesFootballPlayer.,AustralianRulesFootballPlayer is a subclass of Racecourse.,"Given the previous statements, is Cain Ackland an Athlete?",No,Cain Ackland is not an Athlete.,False,No
1917,"Cabra, Dublin is a CityDistrict.",CityDistrict is a subclass of DistrictWaterBoard.,"Given the previous statements, is Cabra, Dublin a Settlement?",No,"Cabra, Dublin is not a Settlement.",False,No
1444,Bellator MMA is a MixedMartialArtsLeague.,MixedMartialArtsLeague is a subclass of TrainCarriage.,"Given the previous statements, is Bellator MMA a SportsLeague?",No,Bellator MMA is not a SportsLeague.,False,No
1342,Caitlin Yankowskas is a FigureSkater.,FigureSkater is a subclass of LunarCrater.,"Given the previous statements, is Caitlin Yankowskas a WinterSportPlayer?",No,Caitlin Yankowskas is not a WinterSportPlayer.,False,No
799,Cade Fairchild is a WinterSportPlayer.,WinterSportPlayer is a subclass of Athlete.,"Given the previous statements, is Cade Fairchild an Athlete?",Yes,Cade Fairchild is an Athlete.,True,No
848,Cabezas Airport is an Airport.,Airport is a subclass of Infrastructure.,"Given the previous statements, is Cabezas Airport an Infrastructure?",Yes,Cabezas Airport is an Infrastructure.,True,No
1969,Camp Orange: The Mystery of Spaghetti Creek is a FootballLeagueSeason.,FootballLeagueSeason is a subclass of CardinalDirection.,"Given the previous statements, is Camp Orange: The Mystery of Spaghetti Creek a SportsTeamSeason?",No,Camp Orange: The Mystery of Spaghetti Creek is not a SportsTeamSeason.,False,No
479,Sciatic nerve is a Nerve.,Nerve is a subclass of AnatomicalStructure.,"Given the previous statements, is Sciatic nerve an AnatomicalStructure?",Yes,Sciatic nerve is an AnatomicalStructure.,True,No
1163,Caddidae is an Arachnid.,Arachnid is a subclass of Family.,"Given the previous statements, is Caddidae an Animal?",No,Caddidae is not an Animal.,False,No
126,Cabbage Branch is a Stream.,Stream is a subclass of BodyOfWater.,"Given the previous statements, is Cabbage Branch a BodyOfWater?",Yes,Cabbage Branch is a BodyOfWater.,True,No
164,Caerostris is an Arachnid.,Arachnid is a subclass of Animal.,"Given the previous statements, is Caerostris an Animal?",Yes,Caerostris is an Animal.,True,No
156,Carlos Moreno de Caro is an Ambassador.,Ambassador is a subclass of Politician.,"Given the previous statements, is Carlos Moreno de Caro a Politician?",Yes,Carlos Moreno de Caro is a Politician.,True,No
1925,Cafe Kichijoji de is a Comic.,Comic is a subclass of Satellite.,"Given the previous statements, is Cafe Kichijoji de a WrittenWork?",No,Cafe Kichijoji de is not a WrittenWork.,False,No
1896,Cabanage River is a BodyOfWater.,BodyOfWater is a subclass of Mollusca.,"Given the previous statements, is Cabanage River a NaturalPlace?",No,Cabanage River is not a NaturalPlace.,False,No
598,Caeleb Dressel is a Swimmer.,Swimmer is a subclass of Athlete.,"Given the previous statements, is Caeleb Dressel an Athlete?",Yes,Caeleb Dressel is an Athlete.,True,No
251,Callao Cave is a Cave.,Cave is a subclass of NaturalPlace.,"Given the previous statements, is Callao Cave a NaturalPlace?",Yes,Callao Cave is a NaturalPlace.,True,No
1252,Calypso's Cave is a Cave.,Cave is a subclass of BackScene.,"Given the previous statements, is Calypso's Cave a NaturalPlace?",No,Calypso's Cave is not a NaturalPlace.,False,No
903,Ca' Loredan is a Building.,Building is a subclass of ArchitecturalStructure.,"Given the previous statements, is Ca' Loredan an ArchitecturalStructure?",Yes,Ca' Loredan is an ArchitecturalStructure.,True,No
1,OpenLink Software is a Company.,Company is a subclass of Organisation.,"Given the previous statements, is OpenLink Software an Organisation?",Yes,OpenLink Software is an Organisation.,True,No
257,Carme Ruscalleda is a Chef.,Chef is a subclass of Person.,"Given the previous statements, is Carme Ruscalleda a Person?",Yes,Carme Ruscalleda is a Person.,True,No
96,Bayan Shirey is a FloweringPlant.,FloweringPlant is a subclass of Plant.,"Given the previous statements, is Bayan Shirey a Plant?",Yes,Bayan Shirey is a Plant.,True,No
1510,Ca Pierre is a PopulatedPlace.,PopulatedPlace is a subclass of Ginkgo.,"Given the previous statements, is Ca Pierre a Place?",No,Ca Pierre is not a Place.,False,No
1073,Cadel Evans Great Ocean Road Race is a Race.,Race is a subclass of FileSystem.,"Given the previous statements, is Cadel Evans Great Ocean Road Race a SportsEvent?",No,Cadel Evans Great Ocean Road Race is not a SportsEvent.,False,Yes
1576,Callum Rebecchi is a SoapCharacter.,SoapCharacter is a subclass of ClassicalMusicArtist.,"Given the previous statements, is Callum Rebecchi a FictionalCharacter?",No,Callum Rebecchi is not a FictionalCharacter.,False,No
477,ArenaBowl is a NationalFootballLeagueEvent.,NationalFootballLeagueEvent is a subclass of SportsEvent.,"Given the previous statements, is ArenaBowl a SportsEvent?",Yes,ArenaBowl is a SportsEvent.,True,Arena
1308,Cai Yingquan is a Cyclist.,Cyclist is a subclass of MobilePhone.,"Given the previous statements, is Cai Yingquan an Athlete?",No,Cai Yingquan is not an Athlete.,False,No
970,Canada's Worst Driver 10 is a FootballLeagueSeason.,FootballLeagueSeason is a subclass of SportsTeamSeason.,"Given the previous statements, is Canada's Worst Driver 10 a SportsTeamSeason?",Yes,Canada's Worst Driver 10 is a SportsTeamSeason.,True,No
587,Camping is a Sport.,Sport is a subclass of Activity.,"Given the previous statements, is Camping an Activity?",Yes,Camping is an Activity.,True,No
1814,American Football Conference is an AmericanFootballLeague.,AmericanFootballLeague is a subclass of Vicar.,"Given the previous statements, is American Football Conference a SportsLeague?",No,American Football Conference is not a SportsLeague.,False,No
559,Cao Guifeng is a Skater.,Skater is a subclass of WinterSportPlayer.,"Given the previous statements, is Cao Guifeng a WinterSportPlayer?",Yes,Cao Guifeng is a WinterSportPlayer.,True,No
1311,Caballo Dam is a Dam.,Dam is a subclass of Biomolecule.,"Given the previous statements, is Caballo Dam an Infrastructure?",No,Caballo Dam is not an Infrastructure.,False,No
1601,Cai Xiaoli is a TableTennisPlayer.,TableTennisPlayer is a subclass of Station.,"Given the previous statements, is Cai Xiaoli an Athlete?",No,Cai Xiaoli is not an Athlete.,False,No
1778,Camille Combal is a Presenter.,Presenter is a subclass of Cricketer.,"Given the previous statements, is Camille Combal a Person?",No,Camille Combal is not a Person.,False,No
1857,Canada's Walk of Fame is an AmusementParkAttraction.,AmusementParkAttraction is a subclass of Dog.,"Given the previous statements, is Canada's Walk of Fame an ArchitecturalStructure?",No,Canada's Walk of Fame is not an ArchitecturalStructure.,False,No
1268,Amir Tebenikhin is a ClassicalMusicArtist.,ClassicalMusicArtist is a subclass of VicePrimeMinister.,"Given the previous statements, is Amir Tebenikhin a MusicalArtist?",No,Amir Tebenikhin is not a MusicalArtist.,False,No
630,Canals of Amsterdam is a WorldHeritageSite.,WorldHeritageSite is a subclass of Place.,"Given the previous statements, is Canals of Amsterdam a Place?",Yes,Canals of Amsterdam is a Place.,True,No
538,Ben Zion Aryeh Leibish Halberstam is a Rebbe.,Rebbe is a subclass of Religious.,"Given the previous statements, is Ben Zion Aryeh Leibish Halberstam a Religious?",Yes,Ben Zion Aryeh Leibish Halberstam is a Religious.,True,No
271,Cabell Tennis is a Cleric.,Cleric is a subclass of Person.,"Given the previous statements, is Cabell Tennis a Person?",Yes,Cabell Tennis is a Person.,True,No
857,Canada's Walk of Fame is an AmusementParkAttraction.,AmusementParkAttraction is a subclass of ArchitecturalStructure.,"Given the previous statements, is Canada's Walk of Fame an ArchitecturalStructure?",Yes,Canada's Walk of Fame is an ArchitecturalStructure.,True,No
289,Carlos Ferrero is a Congressman.,Congressman is a subclass of Politician.,"Given the previous statements, is Carlos Ferrero a Politician?",Yes,Carlos Ferrero is a Politician.,True,No
701,Demographics of Oceania is a Continent.,Continent is a subclass of PopulatedPlace.,"Given the previous statements, is Demographics of Oceania a PopulatedPlace?",Yes,Demographics of Oceania is a PopulatedPlace.,True,No
919,Calm Sea and Prosperous Voyage is a ClassicalMusicComposition.,ClassicalMusicComposition is a subclass of MusicalWork.,"Given the previous statements, is Calm Sea and Prosperous Voyage a MusicalWork?",Yes,Calm Sea and Prosperous Voyage is a MusicalWork.,True,No
55,Cabot Bigham is a MotorsportRacer.,MotorsportRacer is a subclass of Athlete.,"Given the previous statements, is Cabot Bigham an Athlete?",Yes,Cabot Bigham is an Athlete.,True,No
464,Cahuenga Pass is a MountainPass.,MountainPass is a subclass of NaturalPlace.,"Given the previous statements, is Cahuenga Pass a NaturalPlace?",Yes,Cahuenga Pass is a NaturalPlace.,True,No
1089,Primera División A Clausura 2008 is a SportsTeamSeason.,SportsTeamSeason is a subclass of Standard.,"Given the previous statements, is Primera División A Clausura 2008 a SportsSeason?",No,Primera División A Clausura 2008 is not a SportsSeason.,False,No
1759,Roberto Santilli is a VolleyballCoach.,VolleyballCoach is a subclass of Boxer.,"Given the previous statements, is Roberto Santilli a Coach?",No,Roberto Santilli is not a Coach.,False,No
80,Cable Bridge is a RouteOfTransportation.,RouteOfTransportation is a subclass of Infrastructure.,"Given the previous statements, is Cable Bridge an Infrastructure?",Yes,Cable Bridge is an Infrastructure.,True,No
344,Calamopleurus is a Fish.,Fish is a subclass of Animal.,"Given the previous statements, is Calamopleurus an Animal?",Yes,Calamopleurus is an Animal.,True,No
1139,Cabo Branco Lighthouse is a Tower.,Tower is a subclass of AcademicSubject.,"Given the previous statements, is Cabo Branco Lighthouse an ArchitecturalStructure?",No,Cabo Branco Lighthouse is not an ArchitecturalStructure.,False,No
738,Bay of Imsouane is a Bay.,Bay is a subclass of BodyOfWater.,"Given the previous statements, is Bay of Imsouane a BodyOfWater?",Yes,Bay of Imsouane is a BodyOfWater.,True,No
1195,Caldibacillus is a Bacteria.,Bacteria is a subclass of AnimangaCharacter.,"Given the previous statements, is Caldibacillus a Species?",No,Caldibacillus is not a Species.,False,No
1091,Cajun Classic Open Invitational is a Tournament.,Tournament is a subclass of Gymnast.,"Given the previous statements, is Cajun Classic Open Invitational a SportsEvent?",No,Cajun Classic Open Invitational is not a SportsEvent.,False,No
1458,Norwegian Individual Speedway Championship is a MotorcycleRacingLeague.,MotorcycleRacingLeague is a subclass of CanadianFootballTeam.,"Given the previous statements, is Norwegian Individual Speedway Championship a SportsLeague?",No,Norwegian Individual Speedway Championship is not a SportsLeague.,False,No
1981,Cabinet Division is a GovernmentAgency.,GovernmentAgency is a subclass of LifeCycleEvent.,"Given the previous statements, is Cabinet Division an Organisation?",No,Cabinet Division is not an Organisation.,False,No
254,Casu marzu is a Cheese.,Cheese is a subclass of Food.,"Given the previous statements, is Casu marzu a Food?",Yes,Casu marzu is a Food.,True,No
977,Call of Cthulhu is a Game.,Game is a subclass of Activity.,"Given the previous statements, is Call of Cthulhu an Activity?",Yes,Call of Cthulhu is an Activity.,True,No
624,Calatayud is a WineRegion.,WineRegion is a subclass of Place.,"Given the previous statements, is Calatayud a Place?",Yes,Calatayud is a Place.,True,No
1061,Caarpsee is a NaturalPlace.,NaturalPlace is a subclass of Lieutenant.,"Given the previous statements, is Caarpsee a Place?",No,Caarpsee is not a Place.,False,No
940,California v. Murray is a CyclingRace.,CyclingRace is a subclass of Race.,"Given the previous statements, is California v. Murray a Race?",Yes,California v. Murray is a Race.,True,No
1216,Beilstein database is a BiologicalDatabase.,BiologicalDatabase is a subclass of Skater.,"Given the previous statements, is Beilstein database a Database?",No,Beilstein database is not a Database.,False,No
1384,Camilla Andersen is a HandballPlayer.,HandballPlayer is a subclass of SolarEclipse.,"Given the previous statements, is Camilla Andersen an Athlete?",No,Camilla Andersen is not an Athlete.,False,No
343,Caecocypris basimi is a Fish.,Fish is a subclass of Animal.,"Given the previous statements, is Caecocypris basimi an Animal?",Yes,Caecocypris basimi is an Animal.,True,No
1769,Pro Golf Tour is a GolfLeague.,GolfLeague is a subclass of NobelPrize.,"Given the previous statements, is Pro Golf Tour a SportsLeague?",No,Pro Golf Tour is not a SportsLeague.,False,No
395,Calidoscopio is a Horse.,Horse is a subclass of Mammal.,"Given the previous statements, is Calidoscopio a Mammal?",Yes,Calidoscopio is a Mammal.,True,No
1050,Caballo Dam is an Infrastructure.,Infrastructure is a subclass of Dancer.,"Given the previous statements, is Caballo Dam an ArchitecturalStructure?",No,Caballo Dam is not an ArchitecturalStructure.,False,No
1675,Cabbage Branch is a River.,River is a subclass of SoapCharacter.,"Given the previous statements, is Cabbage Branch a Stream?",No,Cabbage Branch is not a Stream.,False,No
245,2011 Chatham Cup is a CareerStation.,CareerStation is a subclass of TimePeriod.,"Given the previous statements, is 2011 Chatham Cup a TimePeriod?",Yes,2011 Chatham Cup is a TimePeriod.,True,No
1388,Amy Dru Stanley is a Historian.,Historian is a subclass of ChristianPatriarch.,"Given the previous statements, is Amy Dru Stanley a Writer?",No,Amy Dru Stanley is not a Writer.,False,No
658,Cable 14 is a BroadcastNetwork.,BroadcastNetwork is a subclass of Broadcaster.,"Given the previous statements, is Cable 14 a Broadcaster?",Yes,Cable 14 is a Broadcaster.,True,No
1408,Bayla Falk is a JewishLeader.,JewishLeader is a subclass of CrossCountrySkier.,"Given the previous statements, is Bayla Falk a Religious?",No,Bayla Falk is not a Religious.,False,Bay
1786,Rocky Hollow Log Ride is a WaterRide.,WaterRide is a subclass of Curler.,"Given the previous statements, is Rocky Hollow Log Ride an AmusementParkAttraction?",No,Rocky Hollow Log Ride is not an AmusementParkAttraction.,False,No
1625,Cakebread Cellars is a Winery.,Winery is a subclass of Painter.,"Given the previous statements, is Cakebread Cellars a Company?",No,Cakebread Cellars is not a Company.,False,No
