ID,triple1,triple2,question,answer,inferred triple,label,LLM output
1515,"Cadeby, South Yorkshire metropolitanBorough Doncaster.",metropolitanBorough has range ComedyGroup.,"Given the previous statements, is Doncaster a PopulatedPlace?",No,Doncaster is not a PopulatedPlace.,False,"Yes, Doncaster is a Populated Place."
1026,Catalunya Sí que es Pot spokesperson Lluís Rabell.,spokesperson has range Canal.,"Given the previous statements, is Lluís Rabell a Person?",No,Lluís Rabell is not a Person.,False,"Yes, Llus Rabell is a Person."
166,Capital MetroBus importantStation Park and ride.,importantStation has range Station.,"Given the previous statements, is Park and ride a Station?",Yes,Park and ride is a Station.,True,"Yes, Park and ride is a Station."
1711,Calgary Flames generalManager Brad Treliving.,generalManager has range President.,"Given the previous statements, is Brad Treliving a Person?",No,Brad Treliving is not a Person.,False,"Yes, Brad Treliving is a Person."
1101,Callistus Caravario beatifiedPlace Saint Peter's Square.,beatifiedPlace has range Library.,"Given the previous statements, is Saint Peter's Square a PopulatedPlace?",No,Saint Peter's Square is not a PopulatedPlace.,False,"Yes, Saint Peter's Square is a PopulatedPlace."
135,Capote damsire Bald Eagle.,damsire has range Animal.,"Given the previous statements, is Bald Eagle an Animal?",Yes,Bald Eagle is an Animal.,True,"Yes, Bald Eagle is an animal."
1154,Cadwallader C. Washburn father Israel Washburn Sr..,father has range MusicFestival.,"Given the previous statements, is Israel Washburn Sr. a Person?",No,Israel Washburn Sr. is not a Person.,False,"Yes, Israel Washburn Sr. is a Person."
207,A&F Quarterly photographer Bruce Weber.,photographer has range Person.,"Given the previous statements, is Bruce Weber a Person?",Yes,Bruce Weber is a Person.,True,"Yes, Bruce Weber is a Person."
952,Cain and Abel endingTheme Give Me Love.,endingTheme has range Work.,"Given the previous statements, is Give Me Love a Work?",Yes,Give Me Love is a Work.,True,"Yes, Give Me Love is a Work."
1161,Calidoscopio grandsire Forty Niner.,grandsire has range Locomotive.,"Given the previous statements, is Forty Niner an Animal?",No,Forty Niner is not an Animal.,False,"Yes, Forty Niner is an animal."
1857,2011 Adelaide Film Festival closingFilm Mad Bastards.,closingFilm has range Agglomeration.,"Given the previous statements, is Mad Bastards a Film?",No,Mad Bastards is not a Film.,False,"Yes, Mad Bastards is a film."
1801,Cabaret award Tony Award for Best Musical.,award has range Skier.,"Given the previous statements, is Tony Award for Best Musical an Award?",No,Tony Award for Best Musical is not an Award.,False,"Yes, Tony Award for Best Musical is an Award."
1494,Cabo da Roca highest Sintra-Cascais Natural Park.,highest has range BritishRoyalty.,"Given the previous statements, is Sintra-Cascais Natural Park a Mountain?",No,Sintra-Cascais Natural Park is not a Mountain.,False,"Yes, Sintra-Cascais Natural Park is a mountain."
1034,Capital Area Transportation Authority vehiclesInFleet Tourist trolley.,vehiclesInFleet has range GreenAlga.,"Given the previous statements, is Tourist trolley a MeanOfTransportation?",No,Tourist trolley is not a MeanOfTransportation.,False,"Yes, Tourist trolley is a MeanOfTransportation."
1832,1947 NCAA Tennis Championships championInDoubleMale Sam Match.,championInDoubleMale has range TennisTournament.,"Given the previous statements, is Sam Match an Athlete?",No,Sam Match is not an Athlete.,False,"Yes, Sam Match is an athlete."
1878,Kali Prasad  Tenure  1 constituencyDistrict Deoria district.,constituencyDistrict has range ResearchProject.,"Given the previous statements, is Deoria district a PopulatedPlace?",No,Deoria district is not a PopulatedPlace.,False,"Yes, Deoria district is a PopulatedPlace."
942,"Caan, Germany district Westerwaldkreis.",district has range PopulatedPlace.,"Given the previous statements, is Westerwaldkreis a PopulatedPlace?",Yes,Westerwaldkreis is a PopulatedPlace.,True,"Yes, Westerwaldkreis is a PopulatedPlace."
742,Cameroon Air Force aircraftAttack Dornier Alpha Jet.,aircraftAttack has range MeanOfTransportation.,"Given the previous statements, is Dornier Alpha Jet a MeanOfTransportation?",Yes,Dornier Alpha Jet is a MeanOfTransportation.,True,"Yes, Dornier Alpha Jet is a MeanOfTransportation."
1147,Cahit Arf doctoralAdvisor Helmut Hasse.,doctoralAdvisor has range AmateurBoxer.,"Given the previous statements, is Helmut Hasse a Person?",No,Helmut Hasse is not a Person.,False,"Yes, Helmut Hasse is a Person."
1436,Canal Age riverBranchOf New York State Canal System.,riverBranchOf has range IceHockeyLeague.,"Given the previous statements, is New York State Canal System a River?",No,New York State Canal System is not a River.,False,"Yes, New York State Canal System is a river."
19,Quakenbrück jointCommunity Artland.,jointCommunity has range PopulatedPlace.,"Given the previous statements, is Artland a PopulatedPlace?",Yes,Artland is a PopulatedPlace.,True,"Yes, Artland is a PopulatedPlace."
105,Candice LeRae billed Canada.,billed has range PopulatedPlace.,"Given the previous statements, is Canada a PopulatedPlace?",Yes,Canada is a PopulatedPlace.,True,"Yes, Canada is a PopulatedPlace."
1395,Cambodian riel usingCountry Cambodia.,usingCountry has range Beverage.,"Given the previous statements, is Cambodia a Country?",No,Cambodia is not a Country.,False,"Yes, Cambodia is a country."
273,Pottum associationOfLocalGovernment Westerburg.,associationOfLocalGovernment has range PopulatedPlace.,"Given the previous statements, is Westerburg a PopulatedPlace?",Yes,Westerburg is a PopulatedPlace.,True,"Yes, Westerburg is a Populated Place."
1142,Cabell Tennis diocese Episcopal Diocese of Delaware.,diocese has range RecordLabel.,"Given the previous statements, is Episcopal Diocese of Delaware a Diocese?",No,Episcopal Diocese of Delaware is not a Diocese.,False,"Yes, Episcopal Diocese of Delaware is a Diocese."
1015,Kiko Zambianchi thumbnail Festival Sabor de São Paulo 22 Romerito Pontes .jpg?width=300.,thumbnail has range Galaxy.,"Given the previous statements, is Festival Sabor de São Paulo 22 Romerito Pontes .jpg?width=300 an Image?",No,Festival Sabor de São Paulo 22 Romerito Pontes .jpg?width=300 is not an Image.,False,"Yes, Festival Sabor de So Paulo 22 Romerito Pontes"
1668,General Motors Lambda platform vehicle GMC Acadia.,vehicle has range SiteOfSpecialScientificInterest.,"Given the previous statements, is GMC Acadia an Automobile?",No,GMC Acadia is not an Automobile.,False,"Yes, the GMC Acadia is an automobile."
1358,Cabonga Reservoir outflow Gens de Terre River.,outflow has range Poem.,"Given the previous statements, is Gens de Terre River a River?",No,Gens de Terre River is not a River.,False,"Yes, Gens de Terre River is a River."
1356,"Cabbio neighboringMunicipality Castel San Pietro, Switzerland.",neighboringMunicipality has range TableTennisPlayer.,"Given the previous statements, is Castel San Pietro, Switzerland a PopulatedPlace?",No,"Castel San Pietro, Switzerland is not a PopulatedPlace.",False,"Yes, Castel San Pietro, Switzerland is a Populated Place."
255,Cain Velasquez trainer Javier Mendez.,trainer has range Person.,"Given the previous statements, is Javier Mendez a Person?",Yes,Javier Mendez is a Person.,True,"Yes, Javier Mendez is a Person."
1386,Cai Guo-Qiang training Shanghai Theatre Academy.,training has range Website.,"Given the previous statements, is Shanghai Theatre Academy an EducationalInstitution?",No,Shanghai Theatre Academy is not an EducationalInstitution.,False,"Yes, Shanghai Theatre Academy is an EducationalInstitution."
192,"Cabin Branch mouthPlace Ansonville, North Carolina.",mouthPlace has range PopulatedPlace.,"Given the previous statements, is Ansonville, North Carolina a PopulatedPlace?",Yes,"Ansonville, North Carolina is a PopulatedPlace.",True,"Yes, Ansonville, North Carolina is a Populated Place."
84,People's Liberation Army Air Force aircraftInterceptor Shenyang J-8.,aircraftInterceptor has range MeanOfTransportation.,"Given the previous statements, is Shenyang J-8 a MeanOfTransportation?",Yes,Shenyang J-8 is a MeanOfTransportation.,True,"Yes, Shenyang J-8 is a MeanOfTransportation."
1071,Brashier Middle College Charter High School superintendent .,superintendent has range FormulaOneRacer.,"Given the previous statements, is  a Person?",No, is not a Person.,False,"Yes, Brashier Middle College Charter High School superintendent is a Person."
1622,California wine subregion American Viticultural Area.,subregion has range TelevisionHost.,"Given the previous statements, is American Viticultural Area a Place?",No,American Viticultural Area is not a Place.,False,"Yes, American Viticultural Area is a place."
299,Caitlin Mallory currentPartner Brent Holdburg.,currentPartner has range Person.,"Given the previous statements, is Brent Holdburg a Person?",Yes,Brent Holdburg is a Person.,True,"Yes, Brent Holdburg is a Person."
422,Beach handball at the 2018 Summer Youth Olympics nextEvent Beach handball at the 2026 Summer Youth Olympics.,nextEvent has range Event.,"Given the previous statements, is Beach handball at the 2026 Summer Youth Olympics an Event?",Yes,Beach handball at the 2026 Summer Youth Olympics is an Event.,True,"Yes, Beach handball at the 2026 Summer Youth Olympics is an Event."
1391,Cabot House university Harvard University.,university has range Actor.,"Given the previous statements, is Harvard University an EducationalInstitution?",No,Harvard University is not an EducationalInstitution.,False,"Yes, Harvard University is an EducationalInstitution."
883,2008 in spaceflight countryWithFirstAstronaut South Korea.,countryWithFirstAstronaut has range Country.,"Given the previous statements, is South Korea a Country?",Yes,South Korea is a Country.,True,"Yes, South Korea is a country."
421,Canoeing at the 2020 Summer Olympics – Women's slalom C-1 nextEvent Canoeing at the 2024 Summer Olympics – Women's slalom C-1.,nextEvent has range Event.,"Given the previous statements, is Canoeing at the 2024 Summer Olympics – Women's slalom C-1 an Event?",Yes,Canoeing at the 2024 Summer Olympics – Women's slalom C-1 is an Event.,True,"Yes, Canoeing at the 2024 Summer Olympics – Women's s"
510,Cairnbaan lieutenancyArea Argyll and Bute.,lieutenancyArea has range PopulatedPlace.,"Given the previous statements, is Argyll and Bute a PopulatedPlace?",Yes,Argyll and Bute is a PopulatedPlace.,True,"Yes, Argyll and Bute is a Populated Place."
1018,Cadillac AOC growingGrape Sauvignon gris.,growingGrape has range Spacecraft.,"Given the previous statements, is Sauvignon gris a Grape?",No,Sauvignon gris is not a Grape.,False,"Yes, Sauvignon gris is a Grape."
894,Cabal coverArtist Clive Barker.,coverArtist has range Person.,"Given the previous statements, is Clive Barker a Person?",Yes,Clive Barker is a Person.,True,"Yes, Clive Barker is a Person."
1303,Caribbean Helicopters destination Montserrat.,destination has range Publisher.,"Given the previous statements, is Montserrat a PopulatedPlace?",No,Montserrat is not a PopulatedPlace.,False,"Yes, Montserrat is a PopulatedPlace."
257,Caribbean Community administrativeCenter Guyana.,administrativeCenter has range Place.,"Given the previous statements, is Guyana a Place?",Yes,Guyana is a Place.,True,"Yes, Guyana is a Place."
168,Carousel Buses importantStation High Wycombe Coachway.,importantStation has range Station.,"Given the previous statements, is High Wycombe Coachway a Station?",Yes,High Wycombe Coachway is a Station.,True,"Yes, High Wycombe Coachway is a Station."
1654,Quebec Route 243 previousInfrastructure Quebec Route 241.,previousInfrastructure has range Curler.,"Given the previous statements, is Quebec Route 241 an Infrastructure?",No,Quebec Route 241 is not an Infrastructure.,False,"Yes, Quebec Route 241 is an Infrastructure."
744,Royal Yugoslav Air Force aircraftBomber Savoia-Marchetti SM.79.,aircraftBomber has range MeanOfTransportation.,"Given the previous statements, is Savoia-Marchetti SM.79 a MeanOfTransportation?",Yes,Savoia-Marchetti SM.79 is a MeanOfTransportation.,True,"Yes, Savoia-Marchetti SM.79 is a MeanOfTrans"
1835,2007 French Open championInMixedDouble Nathalie Dechy.,championInMixedDouble has range MilitaryService.,"Given the previous statements, is Nathalie Dechy an Athlete?",No,Nathalie Dechy is not an Athlete.,False,"Yes, Nathalie Dechy is an athlete."
636,Hollywood Black Film Festival film 2 Fast 2 Furious.,film has range Film.,"Given the previous statements, is 2 Fast 2 Furious a Film?",Yes,2 Fast 2 Furious is a Film.,True,"Yes, 2 Fast 2 Furious is a film."
1293,Caio Pumputis club Esporte Clube Pinheiros.,club has range Writer.,"Given the previous statements, is Esporte Clube Pinheiros a SportsTeam?",No,Esporte Clube Pinheiros is not a SportsTeam.,False,"Yes, Esporte Clube Pinheiros is a SportsTeam."
616,Cadillac Catera sales Cadillac Catera  1996  1.,sales has range Sales.,"Given the previous statements, is Cadillac Catera  1996  1 a Sales?",Yes,Cadillac Catera  1996  1 is a Sales.,True,"Yes, Cadillac Catera 1996 1 is a Sales."
430,Proton-M comparable Delta IV Heavy.,comparable has range Rocket.,"Given the previous statements, is Delta IV Heavy a Rocket?",Yes,Delta IV Heavy is a Rocket.,True,"Yes, Delta IV Heavy is a rocket."
176,Cabralzinho managerClub Qatar national football team.,managerClub has range SportsTeam.,"Given the previous statements, is Qatar national football team a SportsTeam?",Yes,Qatar national football team is a SportsTeam.,True,"Yes, Qatar national football team is a SportsTeam."
427,Rawiri Waititi  Tenure  1 viceLeader Debbie Ngarewa-Packer.,viceLeader has range Person.,"Given the previous statements, is Debbie Ngarewa-Packer a Person?",Yes,Debbie Ngarewa-Packer is a Person.,True,"Yes, Debbie Ngarewa-Packer is a Person."
824,Canberra United FC chairman Kate Lundy.,chairman has range Person.,"Given the previous statements, is Kate Lundy a Person?",Yes,Kate Lundy is a Person.,True,"Yes, Kate Lundy is a Person."
1539,Camilo Osías otherParty Nacionalista Party.,otherParty has range LaunchPad.,"Given the previous statements, is Nacionalista Party a PoliticalParty?",No,Nacionalista Party is not a PoliticalParty.,False,"Yes, Nacionalista Party is a political party."
173,Cabril Dam lake Cabril Dam  Lake  1.,lake has range BodyOfWater.,"Given the previous statements, is Cabril Dam  Lake  1 a BodyOfWater?",Yes,Cabril Dam  Lake  1 is a BodyOfWater.,True,"Yes, Cabril Dam Lake 1 is a BodyOfWater."
376,Cao Xinlong sportCountry China.,sportCountry has range Country.,"Given the previous statements, is China a Country?",Yes,China is a Country.,True,"Yes, China is a country."
564,Cannock Chase High School specialist Science College.,specialist has range PersonFunction.,"Given the previous statements, is Science College a PersonFunction?",Yes,Science College is a PersonFunction.,True,"Yes, Science College is a PersonFunction."
1194,Cao Tianqin notableStudent Li Zaiping.,notableStudent has range PrimeMinister.,"Given the previous statements, is Li Zaiping a Person?",No,Li Zaiping is not a Person.,False,"Yes, Li Zaiping is a Person."
199,Caio Castro partner Grazi Massafera.,partner has range Person.,"Given the previous statements, is Grazi Massafera a Person?",Yes,Grazi Massafera is a Person.,True,"Yes, Grazi Massafera is a Person."
338,Ross S. Sterling lieutenant Edgar E. Witt.,lieutenant has range Person.,"Given the previous statements, is Edgar E. Witt a Person?",Yes,Edgar E. Witt is a Person.,True,"Yes, Edgar E. Witt is a Person."
357,Cabbio neighboringMunicipality Schignano.,neighboringMunicipality has range PopulatedPlace.,"Given the previous statements, is Schignano a PopulatedPlace?",Yes,Schignano is a PopulatedPlace.,True,"Yes, Schignano is a Populated Place."
1481,"Cambs, Germany department Crivitz.",department has range WomensTennisAssociationTournament.,"Given the previous statements, is Crivitz a Department?",No,Crivitz is not a Department.,False,"Yes, Crivitz is a department."
617,Cadillac Catera sales Cadillac Catera  1997  1.,sales has range Sales.,"Given the previous statements, is Cadillac Catera  1997  1 a Sales?",Yes,Cadillac Catera  1997  1 is a Sales.,True,"Yes, Cadillac Catera 1997 1 is a Sales."
509,Cabrach lieutenancyArea Banffshire.,lieutenancyArea has range PopulatedPlace.,"Given the previous statements, is Banffshire a PopulatedPlace?",Yes,Banffshire is a PopulatedPlace.,True,"Yes, Banffshire is a Populated Place."
1150,Calvin C. Moore doctoralStudent Michael Erceg.,doctoralStudent has range Book.,"Given the previous statements, is Michael Erceg a Person?",No,Michael Erceg is not a Person.,False,"Yes, Michael Erceg is a Person."
1817,Cadena Súper broadcastNetwork Cadena Super.,broadcastNetwork has range Reptile.,"Given the previous statements, is Cadena Super a BroadcastNetwork?",No,Cadena Super is not a BroadcastNetwork.,False,"Yes, Cadena Super is a BroadcastNetwork."
1056,Carlos Sainz Jr. lastWin 2022 British Grand Prix.,lastWin has range HandballPlayer.,"Given the previous statements, is 2022 British Grand Prix a GrandPrix?",No,2022 British Grand Prix is not a GrandPrix.,False,"Yes, 2022 British Grand Prix is a GrandPrix."
306,Calw federalState Baden-Württemberg.,federalState has range PopulatedPlace.,"Given the previous statements, is Baden-Württemberg a PopulatedPlace?",Yes,Baden-Württemberg is a PopulatedPlace.,True,"Yes, Baden-Württemberg is a Populated Place."
1323,"Californian homeport San Diego, California.",homeport has range Company.,"Given the previous statements, is San Diego, California a Place?",No,"San Diego, California is not a Place.",False,"Yes, San Diego, California is a Place."
984,"Rothmans 50,000 firstDriverTeam Team Lotus.",firstDriverTeam has range SportsTeam.,"Given the previous statements, is Team Lotus a SportsTeam?",Yes,Team Lotus is a SportsTeam.,True,"Yes, Team Lotus is a sports team."
1073,Cal Sandbeck whaDraftTeam Calgary Cowboys.,whaDraftTeam has range PoliticalFunction.,"Given the previous statements, is Calgary Cowboys a HockeyTeam?",No,Calgary Cowboys is not a HockeyTeam.,False,"No, Calgary Cowboys are not a hockeyTeam."
1479,Caramilk creatorOfDish Cadbury.,creatorOfDish has range Royalty.,"Given the previous statements, is Cadbury a Person?",No,Cadbury is not a Person.,False,"Yes, Cadbury is a Person."
459,Accra Technical University administrator Samuel Nii Odai.,administrator has range Person.,"Given the previous statements, is Samuel Nii Odai a Person?",Yes,Samuel Nii Odai is a Person.,True,"Yes, Samuel Nii Odai is a Person."
247,Caleb Crone sport Gaelic football.,sport has range Sport.,"Given the previous statements, is Gaelic football a Sport?",Yes,Gaelic football is a Sport.,True,"Yes, Gaelic football is a sport."
936,Cameo-Parkway Records distributingLabel Universal Music Group.,distributingLabel has range RecordLabel.,"Given the previous statements, is Universal Music Group a RecordLabel?",Yes,Universal Music Group is a RecordLabel.,True,"Yes, Universal Music Group is a RecordLabel."
1375,Pryazovskyi State Technical University rector Vyacheslav Voloshyn.,rector has range Curler.,"Given the previous statements, is Vyacheslav Voloshyn a Person?",No,Vyacheslav Voloshyn is not a Person.,False,"Yes, Vyacheslav Voloshyn is a Person."
428,Russel Norman  Tenure  1 viceLeader Jeanette Fitzsimons.,viceLeader has range Person.,"Given the previous statements, is Jeanette Fitzsimons a Person?",Yes,Jeanette Fitzsimons is a Person.,True,"Yes, Jeanette Fitzsimons is a Person."
1930,Sarawak rabies outbreak disease Rabies.,disease has range ResearchProject.,"Given the previous statements, is Rabies a Disease?",No,Rabies is not a Disease.,False,"Yes, Rabies is a disease."
624,San Benito AVA subregion Lime Kiln Valley AVA.,subregion has range Place.,"Given the previous statements, is Lime Kiln Valley AVA a Place?",Yes,Lime Kiln Valley AVA is a Place.,True,"Yes, Lime Kiln Valley AVA is a place."
1044,Al-Baqa'a SC clubsRecordGoalscorer Mohammad Abdel-Haleem.,clubsRecordGoalscorer has range Locomotive.,"Given the previous statements, is Mohammad Abdel-Haleem a Person?",No,Mohammad Abdel-Haleem is not a Person.,False,"Yes, Mohammad Abdel-Haleem is a Person."
1628,Cristo Rey Jesuit College Preparatory of Houston chaplain Jesuit.,chaplain has range Fungus.,"Given the previous statements, is Jesuit a Person?",No,Jesuit is not a Person.,False,"Yes, Jesuit is a Person."
841,1947 NCAA Tennis Championships championInSingleMale Gardner Larned.,championInSingleMale has range Athlete.,"Given the previous statements, is Gardner Larned an Athlete?",Yes,Gardner Larned is an Athlete.,True,"Yes, Gardner Larned is an athlete."
932,Endocrinology disease Diabetes.,disease has range Disease.,"Given the previous statements, is Diabetes a Disease?",Yes,Diabetes is a Disease.,True,"Yes, Diabetes is a disease."
691,Car song stylisticOrigin Blues.,stylisticOrigin has range MusicGenre.,"Given the previous statements, is Blues a MusicGenre?",Yes,Blues is a MusicGenre.,True,"Yes, Blues is a MusicGenre."
1705,"Brett Carter nominee United States House of Representatives elections in Tennessee, 2010.",nominee has range Tenure.,"Given the previous statements, is United States House of Representatives elections in Tennessee, 2010 a Person?",No,"United States House of Representatives elections in Tennessee, 2010 is not a Person.",False,"Yes, the nominee is Brett Carter."
669,Americana derivative Rhythm and blues.,derivative has range MusicGenre.,"Given the previous statements, is Rhythm and blues a MusicGenre?",Yes,Rhythm and blues is a MusicGenre.,True,"Yes, rhythm and blues is a MusicGenre."
109,Cabeção careerStation Cabeção   CareerStation  2.,careerStation has range CareerStation.,"Given the previous statements, is Cabeção   CareerStation  2 a CareerStation?",Yes,Cabeção   CareerStation  2 is a CareerStation.,True,"Yes, Cabeçao CareerStation 2 is a CareerStation."
866,Caledon River Commando commandStructure South African Infantry Corps.,commandStructure has range MilitaryUnit.,"Given the previous statements, is South African Infantry Corps a MilitaryUnit?",Yes,South African Infantry Corps is a MilitaryUnit.,True,"Yes, South African Infantry Corps is a MilitaryUnit."
522,Carlos Arias Navarro monarch Juan Carlos I of Spain.,monarch has range Person.,"Given the previous statements, is Juan Carlos I of Spain a Person?",Yes,Juan Carlos I of Spain is a Person.,True,"Yes, Juan Carlos I of Spain is a Person."
1169,Caesar Korolenko institution Novosibirsk State Medical Academy.,institution has range MonoclonalAntibody.,"Given the previous statements, is Novosibirsk State Medical Academy an Organisation?",No,Novosibirsk State Medical Academy is not an Organisation.,False,"Yes, Novosibirsk State Medical Academy is an Organisation."
1568,Prostate vein Internal iliac vein.,vein has range Band.,"Given the previous statements, is Internal iliac vein a Vein?",No,Internal iliac vein is not a Vein.,False,"Yes, the Internaliliac vein is a Vein."
1525,Casekirchen municipality Molauer Land.,municipality has range AmericanFootballCoach.,"Given the previous statements, is Molauer Land a PopulatedPlace?",No,Molauer Land is not a PopulatedPlace.,False,"Yes, Molauer Land is a PopulatedPlace."
708,Caetano Luís Pequito de Almeida Sampaio president Jorge Sampaio.,president has range Person.,"Given the previous statements, is Jorge Sampaio a Person?",Yes,Jorge Sampaio is a Person.,True,"Yes, Jorge Sampaio is a Person."
