ID,triple1,triple2,question,answer,inferred triple,label,LLM output
189,B V I.,V has range L.,"Given the previous statements, is I a L?",Yes,I is a L.,True,Yes
1270,C T Q.,T has range L.,"Given the previous statements, is Q a P?",No,Q is not a P.,False,No
423,E Y A.,Y has range J.,"Given the previous statements, is A a J?",Yes,A is a J.,True,Yes
648,G Q J.,Q has range E.,"Given the previous statements, is J a E?",Yes,J is a E.,True,Yes
1715,H W R.,W has range E.,"Given the previous statements, is R a X?",No,R is not a X.,False,No
1571,F R C.,R has range P.,"Given the previous statements, is C a I?",No,C is not a I.,False,Yes
767,H E S.,E has range J.,"Given the previous statements, is S a J?",Yes,S is a J.,True,No
1091,A U F.,U has range T.,"Given the previous statements, is F a C?",No,F is not a C.,False,No
1328,D B O.,B has range W.,"Given the previous statements, is O a H?",No,O is not a H.,False,No
1518,F E W.,E has range J.,"Given the previous statements, is W a G?",No,W is not a G.,False,No
1871,I K O.,K has range B.,"Given the previous statements, is O a C?",No,O is not a C.,False,No
128,B G Z.,G has range D.,"Given the previous statements, is Z a D?",Yes,Z is a D.,True,Yes
64,A N U.,N has range G.,"Given the previous statements, is U a G?",Yes,U is a G.,True,Yes
640,G O B.,O has range F.,"Given the previous statements, is B a F?",Yes,B is a F.,True,Yes
1376,D Q P.,Q has range L.,"Given the previous statements, is P a N?",No,P is not a N.,False,No
4,A C F.,C has range G.,"Given the previous statements, is F a G?",Yes,F is a G.,True,Yes
87,A Z V.,Z has range I.,"Given the previous statements, is V a I?",Yes,V is a I.,True,Yes
716,H K O.,K has range V.,"Given the previous statements, is O a V?",Yes,O is a V.,True,Yes
172,B W H.,W has range J.,"Given the previous statements, is H a J?",Yes,H is a J.,True,Yes
410,E A Y.,A has range B.,"Given the previous statements, is Y a B?",Yes,Y is a B.,True,Yes
909,J U W.,U has range G.,"Given the previous statements, is W a G?",Yes,W is a G.,True,Yes
1629,G L I.,L has range X.,"Given the previous statements, is I a R?",No,I is not a R.,False,No
1157,B R I.,R has range N.,"Given the previous statements, is I a M?",No,I is not a M.,False,Yes
520,F L N.,L has range Y.,"Given the previous statements, is N a Y?",Yes,N is a Y.,True,Yes
1415,E L P.,L has range Q.,"Given the previous statements, is P a U?",No,P is not a U.,False,No
563,F G T.,G has range S.,"Given the previous statements, is T a S?",Yes,T is a S.,True,Yes
1723,H F Q.,F has range G.,"Given the previous statements, is Q a J?",No,Q is not a J.,False,No
1977,J W B.,W has range X.,"Given the previous statements, is B a P?",No,B is not a P.,False,No
1103,B N Z.,N has range J.,"Given the previous statements, is Z a C?",No,Z is not a C.,False,Yes
623,G X M.,X has range I.,"Given the previous statements, is M a I?",Yes,M is a I.,True,Yes
1755,H A W.,A has range O.,"Given the previous statements, is W a B?",No,W is not a B.,False,No
706,H W U.,W has range F.,"Given the previous statements, is U a F?",Yes,U is a F.,True,Yes
861,I W X.,W has range F.,"Given the previous statements, is X a F?",Yes,X is a F.,True,Yes
254,C L R.,L has range T.,"Given the previous statements, is R a T?",Yes,R is a T.,True,Yes
280,C N J.,N has range L.,"Given the previous statements, is J a L?",Yes,J is a L.,True,Yes
1108,B N A.,N has range L.,"Given the previous statements, is A a F?",No,A is not a F.,False,No
127,B C Z.,C has range S.,"Given the previous statements, is Z a S?",Yes,Z is a S.,True,Yes
434,E P O.,P has range D.,"Given the previous statements, is O a D?",Yes,O is a D.,True,Yes
1646,G I F.,I has range C.,"Given the previous statements, is F a E?",No,F is not a E.,False,No
1219,C T Y.,T has range D.,"Given the previous statements, is Y a H?",No,Y is not a H.,False,No
685,G Y I.,Y has range K.,"Given the previous statements, is I a K?",Yes,I is a K.,True,Yes
1408,E Z I.,Z has range N.,"Given the previous statements, is I a S?",No,I is not a S.,False,No
1595,F E Z.,E has range Y.,"Given the previous statements, is Z a K?",No,Z is not a K.,False,No
1431,E Z J.,Z has range D.,"Given the previous statements, is J a G?",No,J is not a G.,False,Yes
1470,E N A.,N has range Y.,"Given the previous statements, is A a K?",No,A is not a K.,False,No
1868,I C B.,C has range L.,"Given the previous statements, is B a D?",No,B is not a D.,False,No
1009,A W E.,W has range G.,"Given the previous statements, is E a F?",No,E is not a F.,False,Yes
1051,A V Q.,V has range T.,"Given the previous statements, is Q a R?",No,Q is not a R.,False,Yes
181,B R Q.,R has range A.,"Given the previous statements, is Q a A?",Yes,Q is a A.,True,Yes
50,A M R.,M has range E.,"Given the previous statements, is R a E?",Yes,R is a E.,True,Yes
1539,F X I.,X has range H.,"Given the previous statements, is I a V?",No,I is not a V.,False,No
1056,A M G.,M has range V.,"Given the previous statements, is G a P?",No,G is not a P.,False,No
1751,H O D.,O has range P.,"Given the previous statements, is D a Q?",No,D is not a Q.,False,No
929,J H Q.,H has range S.,"Given the previous statements, is Q a S?",Yes,Q is a S.,True,Yes
1860,I S H.,S has range E.,"Given the previous statements, is H a O?",No,H is not a O.,False,No
815,I J Q.,J has range R.,"Given the previous statements, is Q a R?",Yes,Q is a R.,True,Yes
1083,A Y U.,Y has range Z.,"Given the previous statements, is U a F?",No,U is not a F.,False,Yes
1972,J M I.,M has range A.,"Given the previous statements, is I a Y?",No,I is not a Y.,False,No
1417,E I M.,I has range C.,"Given the previous statements, is M a N?",No,M is not a N.,False,No
912,J I Q.,I has range L.,"Given the previous statements, is Q a L?",Yes,Q is a L.,True,Yes
812,I M P.,M has range C.,"Given the previous statements, is P a C?",Yes,P is a C.,True,Yes
1209,C H X.,H has range I.,"Given the previous statements, is X a D?",No,X is not a D.,False,Yes
80,A Y M.,Y has range B.,"Given the previous statements, is M a B?",Yes,M is a B.,True,Yes
31,A P X.,P has range W.,"Given the previous statements, is X a W?",Yes,X is a W.,True,Yes
783,H K F.,K has range V.,"Given the previous statements, is F a V?",Yes,F is a V.,True,Yes
567,F K G.,K has range V.,"Given the previous statements, is G a V?",Yes,G is a V.,True,Yes
936,J D H.,D has range S.,"Given the previous statements, is H a S?",Yes,H is a S.,True,Yes
1864,I S L.,S has range R.,"Given the previous statements, is L a F?",No,L is not a F.,False,Yes
1924,J Y F.,Y has range A.,"Given the previous statements, is F a T?",No,F is not a T.,False,No
769,H B Z.,B has range M.,"Given the previous statements, is Z a M?",Yes,Z is a M.,True,Yes
967,J M K.,M has range E.,"Given the previous statements, is K a E?",Yes,K is a E.,True,Yes
1667,G U K.,U has range R.,"Given the previous statements, is K a F?",No,K is not a F.,False,No
1324,D J P.,J has range E.,"Given the previous statements, is P a H?",No,P is not a H.,False,No
1123,B O N.,O has range A.,"Given the previous statements, is N a S?",No,N is not a S.,False,No
1741,H J U.,J has range C.,"Given the previous statements, is U a I?",No,U is not a I.,False,No
925,J C O.,C has range W.,"Given the previous statements, is O a W?",Yes,O is a W.,True,Yes
742,H E G.,E has range K.,"Given the previous statements, is G a K?",Yes,G is a K.,True,Yes
1345,D Y E.,Y has range J.,"Given the previous statements, is E a N?",No,E is not a N.,False,Yes
1313,D C H.,C has range M.,"Given the previous statements, is H a F?",No,H is not a F.,False,No
536,F K E.,K has range Z.,"Given the previous statements, is E a Z?",Yes,E is a Z.,True,Yes
1433,E Y P.,Y has range H.,"Given the previous statements, is P a V?",No,P is not a V.,False,Yes
19,A P W.,P has range Q.,"Given the previous statements, is W a Q?",Yes,W is a Q.,True,Yes
1185,B U Y.,U has range O.,"Given the previous statements, is Y a A?",No,Y is not a A.,False,No
906,J Q P.,Q has range Z.,"Given the previous statements, is P a Z?",Yes,P is a Z.,True,Yes
106,B L F.,L has range X.,"Given the previous statements, is F a X?",Yes,F is a X.,True,Yes
1099,A K N.,K has range X.,"Given the previous statements, is N a E?",No,N is not a E.,False,No
1872,I S H.,S has range A.,"Given the previous statements, is H a N?",No,H is not a N.,False,No
950,J S P.,S has range C.,"Given the previous statements, is P a C?",Yes,P is a C.,True,Yes
1598,F X D.,X has range H.,"Given the previous statements, is D a A?",No,D is not a A.,False,No
1377,D Q I.,Q has range P.,"Given the previous statements, is I a K?",No,I is not a K.,False,No
360,D Z F.,Z has range E.,"Given the previous statements, is F a E?",Yes,F is a E.,True,Yes
1474,E P F.,P has range U.,"Given the previous statements, is F a A?",No,F is not a A.,False,Yes
1550,F N Y.,N has range B.,"Given the previous statements, is Y a G?",No,Y is not a G.,False,No
253,C N D.,N has range S.,"Given the previous statements, is D a S?",Yes,D is a S.,True,Yes
963,J H F.,H has range S.,"Given the previous statements, is F a S?",Yes,F is a S.,True,Yes
1350,D A F.,A has range H.,"Given the previous statements, is F a Q?",No,F is not a Q.,False,No
670,G Q W.,Q has range S.,"Given the previous statements, is W a S?",Yes,W is a S.,True,Yes
371,D K O.,K has range A.,"Given the previous statements, is O a A?",Yes,O is a A.,True,Yes
72,A R I.,R has range P.,"Given the previous statements, is I a P?",Yes,I is a P.,True,Yes
1711,H Y M.,Y has range I.,"Given the previous statements, is M a D?",No,M is not a D.,False,No
1540,F U A.,U has range S.,"Given the previous statements, is A a X?",No,A is not a X.,False,No
933,J U A.,U has range B.,"Given the previous statements, is A a B?",Yes,A is a B.,True,Yes
1249,C B R.,B has range W.,"Given the previous statements, is R a K?",No,R is not a K.,False,No
260,C M Q.,M has range B.,"Given the previous statements, is Q a B?",Yes,Q is a B.,True,Yes
691,G H D.,H has range O.,"Given the previous statements, is D a O?",Yes,D is a O.,True,Yes
1778,H C T.,C has range U.,"Given the previous statements, is T a K?",No,T is not a K.,False,No
1727,H U M.,U has range R.,"Given the previous statements, is M a D?",No,M is not a D.,False,No
1556,F V B.,V has range H.,"Given the previous statements, is B a E?",No,B is not a E.,False,No
993,J H R.,H has range B.,"Given the previous statements, is R a B?",Yes,R is a B.,True,Yes
1841,I V M.,V has range Z.,"Given the previous statements, is M a U?",No,M is not a U.,False,No
428,E U Y.,U has range D.,"Given the previous statements, is Y a D?",Yes,Y is a D.,True,Yes
104,B Y N.,Y has range I.,"Given the previous statements, is N a I?",Yes,N is a I.,True,Yes
1036,A D K.,D has range F.,"Given the previous statements, is K a R?",No,K is not a R.,False,No
652,G J O.,J has range W.,"Given the previous statements, is O a W?",Yes,O is a W.,True,Yes
1512,F N I.,N has range R.,"Given the previous statements, is I a K?",No,I is not a K.,False,No
364,D B T.,B has range K.,"Given the previous statements, is T a K?",Yes,T is a K.,True,No
1991,J S X.,S has range Y.,"Given the previous statements, is X a P?",No,X is not a P.,False,No
1898,I P T.,P has range H.,"Given the previous statements, is T a W?",No,T is not a W.,False,No
999,J F R.,F has range Q.,"Given the previous statements, is R a Q?",Yes,R is a Q.,True,Yes
361,D W V.,W has range Y.,"Given the previous statements, is V a Y?",Yes,V is a Y.,True,No
343,D H X.,H has range S.,"Given the previous statements, is X a S?",Yes,X is a S.,True,Yes
856,I J R.,J has range L.,"Given the previous statements, is R a L?",Yes,R is a L.,True,Yes
395,D B C.,B has range A.,"Given the previous statements, is C a A?",Yes,C is a A.,True,Yes
1916,J T P.,T has range V.,"Given the previous statements, is P a D?",No,P is not a D.,False,No
1958,J C I.,C has range K.,"Given the previous statements, is I a H?",No,I is not a H.,False,No
1169,B A G.,A has range P.,"Given the previous statements, is G a J?",No,G is not a J.,False,No
624,G M U.,M has range S.,"Given the previous statements, is U a S?",Yes,U is a S.,True,Yes
1782,H A O.,A has range B.,"Given the previous statements, is O a P?",No,O is not a P.,False,No
1762,H Y Z.,Y has range X.,"Given the previous statements, is Z a K?",No,Z is not a K.,False,No
167,B L K.,L has range P.,"Given the previous statements, is K a P?",Yes,K is a P.,True,Yes
324,D P F.,P has range W.,"Given the previous statements, is F a W?",Yes,F is a W.,True,Yes
1870,I K A.,K has range N.,"Given the previous statements, is A a S?",No,A is not a S.,False,No
1707,H W S.,W has range Y.,"Given the previous statements, is S a Q?",No,S is not a Q.,False,No
1007,A L H.,L has range C.,"Given the previous statements, is H a V?",No,H is not a V.,False,No
1830,I O Z.,O has range M.,"Given the previous statements, is Z a A?",No,Z is not a A.,False,Yes
333,D Q Z.,Q has range B.,"Given the previous statements, is Z a B?",Yes,Z is a B.,True,Yes
46,A Q U.,Q has range F.,"Given the previous statements, is U a F?",Yes,U is a F.,True,Yes
102,B Z Q.,Z has range H.,"Given the previous statements, is Q a H?",Yes,Q is a H.,True,Yes
478,E J M.,J has range V.,"Given the previous statements, is M a V?",Yes,M is a V.,True,Yes
1760,H Q Y.,Q has range J.,"Given the previous statements, is Y a A?",No,Y is not a A.,False,Yes
964,J O P.,O has range R.,"Given the previous statements, is P a R?",Yes,P is a R.,True,Yes
1291,C A F.,A has range B.,"Given the previous statements, is F a K?",No,F is not a K.,False,No
206,C T D.,T has range J.,"Given the previous statements, is D a J?",Yes,D is a J.,True,No
1647,G O X.,O has range U.,"Given the previous statements, is X a F?",No,X is not a F.,False,No
1791,H Q K.,Q has range F.,"Given the previous statements, is K a T?",No,K is not a T.,False,No
1421,E F X.,F has range C.,"Given the previous statements, is X a K?",No,X is not a K.,False,Yes
444,E X J.,X has range L.,"Given the previous statements, is J a L?",Yes,J is a L.,True,Yes
842,I B H.,B has range D.,"Given the previous statements, is H a D?",Yes,H is a D.,True,Yes
675,G C Q.,C has range B.,"Given the previous statements, is Q a B?",Yes,Q is a B.,True,Yes
285,C U P.,U has range E.,"Given the previous statements, is P a E?",Yes,P is a E.,True,Yes
302,D Y G.,Y has range U.,"Given the previous statements, is G a U?",Yes,G is a U.,True,Yes
1753,H I X.,I has range T.,"Given the previous statements, is X a U?",No,X is not a U.,False,No
703,H P W.,P has range Z.,"Given the previous statements, is W a Z?",Yes,W is a Z.,True,Yes
977,J G D.,G has range U.,"Given the previous statements, is D a U?",Yes,D is a U.,True,Yes
117,B H Q.,H has range Y.,"Given the previous statements, is Q a Y?",Yes,Q is a Y.,True,Yes
1974,J P G.,P has range R.,"Given the previous statements, is G a W?",No,G is not a W.,False,No
1168,B A C.,A has range V.,"Given the previous statements, is C a Y?",No,C is not a Y.,False,No
1146,B C R.,C has range X.,"Given the previous statements, is R a N?",No,R is not a N.,False,No
661,G C O.,C has range A.,"Given the previous statements, is O a A?",Yes,O is a A.,True,Yes
394,D A Q.,A has range S.,"Given the previous statements, is Q a S?",Yes,Q is a S.,True,Yes
214,C U W.,U has range B.,"Given the previous statements, is W a B?",Yes,W is a B.,True,Yes
183,B P T.,P has range W.,"Given the previous statements, is T a W?",Yes,T is a W.,True,Yes
722,H Q R.,Q has range L.,"Given the previous statements, is R a L?",Yes,R is a L.,True,Yes
1308,D P S.,P has range N.,"Given the previous statements, is S a A?",No,S is not a A.,False,No
143,B E L.,E has range O.,"Given the previous statements, is L a O?",Yes,L is a O.,True,Yes
1807,I Z X.,Z has range T.,"Given the previous statements, is X a F?",No,X is not a F.,False,No
1886,I P K.,P has range R.,"Given the previous statements, is K a O?",No,K is not a O.,False,No
934,J N Y.,N has range Q.,"Given the previous statements, is Y a Q?",Yes,Y is a Q.,True,Yes
770,H N Q.,N has range X.,"Given the previous statements, is Q a X?",Yes,Q is a X.,True,Yes
1451,E D J.,D has range U.,"Given the previous statements, is J a K?",No,J is not a K.,False,No
1923,J M G.,M has range A.,"Given the previous statements, is G a W?",No,G is not a W.,False,No
828,I Y Q.,Y has range R.,"Given the previous statements, is Q a R?",Yes,Q is a R.,True,Yes
1012,A M E.,M has range F.,"Given the previous statements, is E a B?",No,E is not a B.,False,Yes
158,B G P.,G has range L.,"Given the previous statements, is P a L?",Yes,P is a L.,True,Yes
1190,B N T.,N has range X.,"Given the previous statements, is T a F?",No,T is not a F.,False,No
1897,I H Q.,H has range N.,"Given the previous statements, is Q a U?",No,Q is not a U.,False,No
1153,B D L.,D has range E.,"Given the previous statements, is L a X?",No,L is not a X.,False,No
1401,E K I.,K has range F.,"Given the previous statements, is I a C?",No,I is not a C.,False,No
1959,J I V.,I has range P.,"Given the previous statements, is V a E?",No,V is not a E.,False,No
778,H U L.,U has range F.,"Given the previous statements, is L a F?",Yes,L is a F.,True,Yes
1674,G V J.,V has range C.,"Given the previous statements, is J a Q?",No,J is not a Q.,False,No
981,J L N.,L has range D.,"Given the previous statements, is N a D?",Yes,N is a D.,True,Yes
244,C D V.,D has range H.,"Given the previous statements, is V a H?",Yes,V is a H.,True,Yes
1375,D F Y.,F has range R.,"Given the previous statements, is Y a E?",No,Y is not a E.,False,Yes
823,I L T.,L has range Q.,"Given the previous statements, is T a Q?",Yes,T is a Q.,True,Yes
564,F W K.,W has range X.,"Given the previous statements, is K a X?",Yes,K is a X.,True,Yes
1584,F R I.,R has range C.,"Given the previous statements, is I a D?",No,I is not a D.,False,Yes
1351,D G S.,G has range O.,"Given the previous statements, is S a U?",No,S is not a U.,False,Yes
1852,I T J.,T has range H.,"Given the previous statements, is J a F?",No,J is not a F.,False,No
631,G W S.,W has range I.,"Given the previous statements, is S a I?",Yes,S is a I.,True,Yes
1165,B T O.,T has range E.,"Given the previous statements, is O a Q?",No,O is not a Q.,False,Yes
355,D V T.,V has range J.,"Given the previous statements, is T a J?",Yes,T is a J.,True,Yes
8,A J I.,J has range C.,"Given the previous statements, is I a C?",Yes,I is a C.,True,Yes
1773,H C S.,C has range R.,"Given the previous statements, is S a D?",No,S is not a D.,False,No
348,D Y S.,Y has range J.,"Given the previous statements, is S a J?",Yes,S is a J.,True,Yes
843,I D C.,D has range R.,"Given the previous statements, is C a R?",Yes,C is a R.,True,Yes
349,D Y G.,Y has range P.,"Given the previous statements, is G a P?",Yes,G is a P.,True,Yes
142,B P R.,P has range K.,"Given the previous statements, is R a K?",Yes,R is a K.,True,Yes
558,F Y K.,Y has range N.,"Given the previous statements, is K a N?",Yes,K is a N.,True,Yes
131,B R C.,R has range J.,"Given the previous statements, is C a J?",Yes,C is a J.,True,Yes
926,J E I.,E has range P.,"Given the previous statements, is I a P?",Yes,I is a P.,True,Yes
1232,C K H.,K has range N.,"Given the previous statements, is H a W?",No,H is not a W.,False,No
1460,E A V.,A has range R.,"Given the previous statements, is V a K?",No,V is not a K.,False,No
1040,A Y C.,Y has range I.,"Given the previous statements, is C a Q?",No,C is not a Q.,False,No
1010,A M N.,M has range V.,"Given the previous statements, is N a U?",No,N is not a U.,False,No
1607,G B J.,B has range Z.,"Given the previous statements, is J a M?",No,J is not a M.,False,No
1519,F N T.,N has range Z.,"Given the previous statements, is T a A?",No,T is not a A.,False,No
958,J Z I.,Z has range U.,"Given the previous statements, is I a U?",Yes,I is a U.,True,Yes
545,F J T.,J has range N.,"Given the previous statements, is T a N?",Yes,T is a N.,True,Yes
852,I U E.,U has range D.,"Given the previous statements, is E a D?",Yes,E is a D.,True,Yes
215,C W P.,W has range S.,"Given the previous statements, is P a S?",Yes,P is a S.,True,Yes
1873,I A S.,A has range C.,"Given the previous statements, is S a W?",No,S is not a W.,False,No
1670,G M O.,M has range R.,"Given the previous statements, is O a P?",No,O is not a P.,False,No
1107,B A M.,A has range Y.,"Given the previous statements, is M a F?",No,M is not a F.,False,No
748,H O L.,O has range U.,"Given the previous statements, is L a U?",Yes,L is a U.,True,No
555,F B K.,B has range L.,"Given the previous statements, is K a L?",Yes,K is a L.,True,Yes
1226,C X F.,X has range O.,"Given the previous statements, is F a D?",No,F is not a D.,False,No
1295,C T R.,T has range B.,"Given the previous statements, is R a P?",No,R is not a P.,False,No
130,B U E.,U has range S.,"Given the previous statements, is E a S?",Yes,E is a S.,True,Yes
1533,F M L.,M has range T.,"Given the previous statements, is L a E?",No,L is not a E.,False,No
862,I F C.,F has range D.,"Given the previous statements, is C a D?",Yes,C is a D.,True,Yes
785,H P X.,P has range N.,"Given the previous statements, is X a N?",Yes,X is a N.,True,Yes
1817,I X S.,X has range C.,"Given the previous statements, is S a R?",No,S is not a R.,False,No
1718,H Q G.,Q has range R.,"Given the previous statements, is G a K?",No,G is not a K.,False,No
1100,A N J.,N has range S.,"Given the previous statements, is J a X?",No,J is not a X.,False,No
1543,F V D.,V has range R.,"Given the previous statements, is D a J?",No,D is not a J.,False,No
1039,A T W.,T has range G.,"Given the previous statements, is W a E?",No,W is not a E.,False,Yes
616,G U W.,U has range P.,"Given the previous statements, is W a P?",Yes,W is a P.,True,Yes
976,J P R.,P has range E.,"Given the previous statements, is R a E?",Yes,R is a E.,True,Yes
883,I O H.,O has range L.,"Given the previous statements, is H a L?",Yes,H is a L.,True,Yes
240,C E A.,E has range Y.,"Given the previous statements, is A a Y?",Yes,A is a Y.,True,Yes
