ID,triple1,triple2,triple3,question,answer,inferred triple,label,LLM output
374,Breislak diameter 50000.0.,Cailleux diameter 50000.0.,diameter is a functional property.,"Given the previous statements, is Breislak the same as Cailleux?",Yes,Breislak is the same as Cailleux.,True,The answer is no
1908,Wey VV5 wheelbase 2.68.,Cadillac BLS wheelbase 31.484.,wheelbase is a functional property.,"Given the previous statements, is Wey VV5 the same as Cadillac BLS?",No,Wey VV5 is not the same as Cadillac BLS.,False,The answer to your
1577,Mahatma Gandhi Road length 1210.0.,Caballo Island length 50000.0.,length is a functional property.,"Given the previous statements, is Mahatma Gandhi Road the same as Caballo Island?",No,Mahatma Gandhi Road is not the same as Caballo Island.,False,The answer is no
1960,McKay Lake width 320.0.,Caballo Island width 0.0.,width is a functional property.,"Given the previous statements, is McKay Lake the same as Caballo Island?",No,McKay Lake is not the same as Caballo Island.,False,The answer is no
660,Canon Island populationTotal 0.,Caher Island populationTotal 0.,populationTotal is a functional property.,"Given the previous statements, is Canon Island the same as Caher Island?",Yes,Canon Island is the same as Caher Island.,True,The answer is yes
501,Carl Limberger height 0.0.,Carlos Small height 0.0.,height is a functional property.,"Given the previous statements, is Carl Limberger the same as Carlos Small?",Yes,Carl Limberger is the same as Carlos Small.,True,The Protector is
1116,Renault Laguna  Second generation X74  1  .6 16v  1 acceleration 11.5.,Renault Laguna  First generation X56  1  .6 16v  1 acceleration 3.1144E8.,acceleration is a functional property.,"Given the previous statements, is Renault Laguna  Second generation X74  1  .6 16v  1 the same as Renault Laguna  First generation X56  1  .6 16v  1?",No,Renault Laguna  Second generation X74  1  .6 16v  1 is not the same as Renault Laguna  First generation X56  1  .6 16v  1.,False,The answer is no
46,Žika Mitrović birthDate 1921-09-03.,Cab Kaye birthDate 1921-09-03.,birthDate is a functional property.,"Given the previous statements, is Žika Mitrović the same as Cab Kaye?",Yes,Žika Mitrović is the same as Cab Kaye.,True,The answer is no
1451,Rodtang Jitmuangnon height 0.0.,Capitan Petchyindee Academy height 1969-06-19.,height is a functional property.,"Given the previous statements, is Rodtang Jitmuangnon the same as Capitan Petchyindee Academy?",No,Rodtang Jitmuangnon is not the same as Capitan Petchyindee Academy.,False,The answer is no
615,"Campbelltown, Guyana populationTotal 0.",Cachée Island populationTotal 0.,populationTotal is a functional property.,"Given the previous statements, is Campbelltown, Guyana the same as Cachée Island?",Yes,"Campbelltown, Guyana is the same as Cachée Island.",True,The answer is yes
845,Carol Corbu weight 85000.0.,Cabous van der Westhuizen weight 85000.0.,weight is a functional property.,"Given the previous statements, is Carol Corbu the same as Cabous van der Westhuizen?",Yes,Carol Corbu is the same as Cabous van der Westhuizen.,True,The answer is no
716,USS Lackawanna topSpeed 19.446.,Cabral-class ironclad topSpeed 19.446.,topSpeed is a functional property.,"Given the previous statements, is USS Lackawanna the same as Cabral-class ironclad?",Yes,USS Lackawanna is the same as Cabral-class ironclad.,True,The answer is no
385,Heymans diameter 50000.0.,Cailleux diameter 50000.0.,diameter is a functional property.,"Given the previous statements, is Heymans the same as Cailleux?",Yes,Heymans is the same as Cailleux.,True,The answer is no
2000,Shirley Wind installedCapacity 2e+07.,Calasparra Photovoltaic Power Plant installedCapacity 0.0.,installedCapacity is a functional property.,"Given the previous statements, is Shirley Wind the same as Calasparra Photovoltaic Power Plant?",No,Shirley Wind is not the same as Calasparra Photovoltaic Power Plant.,False,The answer is no
1175,Apollos birthYear 0001.,Barnabas birthYear 19.446.,birthYear is a functional property.,"Given the previous statements, is Apollos the same as Barnabas?",No,Apollos is not the same as Barnabas.,False,The answer is no
1634,Camp Hazen populationTotal 0.,"Cadia, New South Wales populationTotal 98000.0.",populationTotal is a functional property.,"Given the previous statements, is Camp Hazen the same as Cadia, New South Wales?",No,"Camp Hazen is not the same as Cadia, New South Wales.",False,The answer is no
1056,Carolyn Swords birthDate 1989-07-19.,Cabbrini Foncette birthDate 5.43996e+16.,birthDate is a functional property.,"Given the previous statements, is Carolyn Swords the same as Cabbrini Foncette?",No,Carolyn Swords is not the same as Cabbrini Foncette.,False,The answer is no
1329,Robert William Johnstone deathYear 1969.,Cacilda Becker deathYear 372861.0.,deathYear is a functional property.,"Given the previous statements, is Robert William Johnstone the same as Cacilda Becker?",No,Robert William Johnstone is not the same as Cacilda Becker.,False,The answer is no
1892,Roger Tuivasa-Sheck weight 96000.0.,Cadan Murley weight 7.8E8.,weight is a functional property.,"Given the previous statements, is Roger Tuivasa-Sheck the same as Cadan Murley?",No,Roger Tuivasa-Sheck is not the same as Cadan Murley.,False,The answer is no
473,Rosana dos Santos Augusto height 0.0.,Cardel Benbow height 0.0.,height is a functional property.,"Given the previous statements, is Rosana dos Santos Augusto the same as Cardel Benbow?",Yes,Rosana dos Santos Augusto is the same as Cardel Benbow.,True,The answer is no
1304,Carmen Silva deathYear 2008.,Cachupoy deathYear 149144.0.,deathYear is a functional property.,"Given the previous statements, is Carmen Silva the same as Cachupoy?",No,Carmen Silva is not the same as Cachupoy.,False,The answer is no
598,USS Tacoma length 50.292.,Cabalva length 50.292.,length is a functional property.,"Given the previous statements, is USS Tacoma the same as Cabalva?",Yes,USS Tacoma is the same as Cabalva.,True,The answer is no
936,Bauza Island width 1500.0.,Cabahan width 1500.0.,width is a functional property.,"Given the previous statements, is Bauza Island the same as Cabahan?",Yes,Bauza Island is the same as Cabahan.,True,The answer is no
1262,Carlo Fonseka deathYear 2019.,Cacho Castaña deathYear 59.264.,deathYear is a functional property.,"Given the previous statements, is Carlo Fonseka the same as Cacho Castaña?",No,Carlo Fonseka is not the same as Cacho Castaña.,False,The Big Four is
711,Scorpion-class ironclad topSpeed 19.446.,Cabral-class ironclad topSpeed 19.446.,topSpeed is a functional property.,"Given the previous statements, is Scorpion-class ironclad the same as Cabral-class ironclad?",Yes,Scorpion-class ironclad is the same as Cabral-class ironclad.,True,The answer is no
942,Botnsvatnet width 1500.0.,Cabahan width 1500.0.,width is a functional property.,"Given the previous statements, is Botnsvatnet the same as Cabahan?",Yes,Botnsvatnet is the same as Cabahan.,True,The answer is yes
198,Jude the Apostle birthYear 0001.,Bartholomew the Apostle birthYear 0001.,birthYear is a functional property.,"Given the previous statements, is Jude the Apostle the same as Bartholomew the Apostle?",Yes,Jude the Apostle is the same as Bartholomew the Apostle.,True,The answer is no
410,Cadillac Calais  Second generation  1  AutomobileEngine  1 displacement 0.008195.,Cadillac V8 engine displacement 0.008195.,displacement is a functional property.,"Given the previous statements, is Cadillac Calais  Second generation  1  AutomobileEngine  1 the same as Cadillac V8 engine?",Yes,Cadillac Calais  Second generation  1  AutomobileEngine  1 is the same as Cadillac V8 engine.,True,The answer is yes
1425,Lincoln MKS  AutomobileEngine  1 displacement 0.0035.,Caparo T1 engine displacement 778.24.,displacement is a functional property.,"Given the previous statements, is Lincoln MKS  AutomobileEngine  1 the same as Caparo T1 engine?",No,Lincoln MKS  AutomobileEngine  1 is not the same as Caparo T1 engine.,False,The answer is yes
1973,Vauxhall Bridge width 24.384.,Cable Bridge width 2019.,width is a functional property.,"Given the previous statements, is Vauxhall Bridge the same as Cable Bridge?",No,Vauxhall Bridge is not the same as Cable Bridge.,False,The first one is
1937,Beall Island width 1500.0.,Cabahan width 3.409E8.,width is a functional property.,"Given the previous statements, is Beall Island the same as Cabahan?",No,Beall Island is not the same as Cabahan.,False,The answer is no
1895,Ron McKeown weight 96000.0.,Cadan Murley weight 372861.0.,weight is a functional property.,"Given the previous statements, is Ron McKeown the same as Cadan Murley?",No,Ron McKeown is not the same as Cadan Murley.,False,The first two statements
725,USS Rigel topSpeed 19.446.,Cabral-class ironclad topSpeed 19.446.,topSpeed is a functional property.,"Given the previous statements, is USS Rigel the same as Cabral-class ironclad?",Yes,USS Rigel is the same as Cabral-class ironclad.,True,The first two are
1559,Rokeby Bypass length 2000.0.,Cabahan length 50000.0.,length is a functional property.,"Given the previous statements, is Rokeby Bypass the same as Cabahan?",No,Rokeby Bypass is not the same as Cabahan.,False,The answer is no
1604,Kaman Corporation operatingIncome 9.28E7.,Caesarstone operatingIncome 80000.0.,operatingIncome is a functional property.,"Given the previous statements, is Kaman Corporation the same as Caesarstone?",No,Kaman Corporation is not the same as Caesarstone.,False,"Yes, they are"
681,Canon Island populationTotal 0.,Cal Islet populationTotal 0.,populationTotal is a functional property.,"Given the previous statements, is Canon Island the same as Cal Islet?",Yes,Canon Island is the same as Cal Islet.,True,The first one is
493,Rodtang Jitmuangnon height 0.0.,Carl Limberger height 0.0.,height is a functional property.,"Given the previous statements, is Rodtang Jitmuangnon the same as Carl Limberger?",Yes,Rodtang Jitmuangnon is the same as Carl Limberger.,True,The answer is no
1601,Pertamina Gas Negara netIncome 1.13E8.,Cabot Corporation netIncome 0.008195.,netIncome is a functional property.,"Given the previous statements, is Pertamina Gas Negara the same as Cabot Corporation?",No,Pertamina Gas Negara is not the same as Cabot Corporation.,False,The answer is no
1282,Carlos Salazar deathYear 2022.,Cacho Fontana deathYear 0.004893.,deathYear is a functional property.,"Given the previous statements, is Carlos Salazar the same as Cacho Fontana?",No,Carlos Salazar is not the same as Cacho Fontana.,False,The first statement is
847,Priscilla Ruddle weight 85000.0.,Cabous van der Westhuizen weight 85000.0.,weight is a functional property.,"Given the previous statements, is Priscilla Ruddle the same as Cabous van der Westhuizen?",Yes,Priscilla Ruddle is the same as Cabous van der Westhuizen.,True,"Yes, Louis M"
1621,Cape Farewell Archipelago populationTotal 0.,Cachée Island populationTotal 59.264.,populationTotal is a functional property.,"Given the previous statements, is Cape Farewell Archipelago the same as Cachée Island?",No,Cape Farewell Archipelago is not the same as Cachée Island.,False,The answer is no
659,Cannington Lake populationTotal 0.,Caher Island populationTotal 0.,populationTotal is a functional property.,"Given the previous statements, is Cannington Lake the same as Caher Island?",Yes,Cannington Lake is the same as Caher Island.,True,The answer is no
898,Rory Scannell weight 96000.0.,Cadan Murley weight 96000.0.,weight is a functional property.,"Given the previous statements, is Rory Scannell the same as Cadan Murley?",Yes,Rory Scannell is the same as Cadan Murley.,True,The USS George F
774,Roma-class ironclad topSpeed 24.076.,Cadmus-class sloop topSpeed 24.076.,topSpeed is a functional property.,"Given the previous statements, is Roma-class ironclad the same as Cadmus-class sloop?",Yes,Roma-class ironclad is the same as Cadmus-class sloop.,True,The answer is no
858,Caleb Marchbank weight 93000.0.,Cachorro Mendoza weight 93000.0.,weight is a functional property.,"Given the previous statements, is Caleb Marchbank the same as Cachorro Mendoza?",Yes,Caleb Marchbank is the same as Cachorro Mendoza.,True,The answer is no
1734,De Zeven Provinciën-class cruiser topSpeed 59.264.,Cabrini-class patrol boat topSpeed 0.,topSpeed is a functional property.,"Given the previous statements, is De Zeven Provinciën-class cruiser the same as Cabrini-class patrol boat?",No,De Zeven Provinciën-class cruiser is not the same as Cabrini-class patrol boat.,False,The answer is no
1296,Camila Ashland deathYear 2008.,Cachupoy deathYear 9.2125E8.,deathYear is a functional property.,"Given the previous statements, is Camila Ashland the same as Cachupoy?",No,Camila Ashland is not the same as Cachupoy.,False,The answer is no
1045,M. Virginia Rosenbaum birthDate 1921-09-03.,Cab Kaye birthDate 2022.,birthDate is a functional property.,"Given the previous statements, is M. Virginia Rosenbaum the same as Cab Kaye?",No,M. Virginia Rosenbaum is not the same as Cab Kaye.,False,The answer is no
1917,Dorcen G60 wheelbase 2.68.,Cadillac BLS wheelbase 0001.,wheelbase is a functional property.,"Given the previous statements, is Dorcen G60 the same as Cadillac BLS?",No,Dorcen G60 is not the same as Cadillac BLS.,False,The answer is no
816,Ruan Botha weight 124000.0.,Cabous Eloff weight 124000.0.,weight is a functional property.,"Given the previous statements, is Ruan Botha the same as Cabous Eloff?",Yes,Ruan Botha is the same as Cabous Eloff.,True,The answer is no
274,Calvi deathYear 2022.,Cacho Fontana deathYear 2022.,deathYear is a functional property.,"Given the previous statements, is Calvi the same as Cacho Fontana?",Yes,Calvi is the same as Cacho Fontana.,True,The answer is no
1695,"Calhoun, Kansas populationTotal 0.",Cala Iris Islet populationTotal 0.0.,populationTotal is a functional property.,"Given the previous statements, is Calhoun, Kansas the same as Cala Iris Islet?",No,"Calhoun, Kansas is not the same as Cala Iris Islet.",False,The answer is no
1244,Carmen de la Maza deathYear 2022.,Cabo Anselmo deathYear 372861.0.,deathYear is a functional property.,"Given the previous statements, is Carmen de la Maza the same as Cabo Anselmo?",No,Carmen de la Maza is not the same as Cabo Anselmo.,False,The answer is no
1131,Anu Ramamoorthy birthYear 0001.,Quartus birthYear 7.8E8.,birthYear is a functional property.,"Given the previous statements, is Anu Ramamoorthy the same as Quartus?",No,Anu Ramamoorthy is not the same as Quartus.,False,The answer is no
1853,Rocky Khan weight 85000.0.,Cabous van der Westhuizen weight 51499.0.,weight is a functional property.,"Given the previous statements, is Rocky Khan the same as Cabous van der Westhuizen?",No,Rocky Khan is not the same as Cabous van der Westhuizen.,False,The answer is no
432,Radical RXC  3.5 L twin-turbocharged Ford EcoBoost V6  3 displacement 0.0035.,Caparo T1 engine displacement 0.0035.,displacement is a functional property.,"Given the previous statements, is Radical RXC  3.5 L twin-turbocharged Ford EcoBoost V6  3 the same as Caparo T1 engine?",Yes,Radical RXC  3.5 L twin-turbocharged Ford EcoBoost V6  3 is the same as Caparo T1 engine.,True,The answer is no
307,Carol Chomsky deathYear 2008.,Cachupoy deathYear 2008.,deathYear is a functional property.,"Given the previous statements, is Carol Chomsky the same as Cachupoy?",Yes,Carol Chomsky is the same as Cachupoy.,True,The answer is no
158,Charles Clifton Brittlebank birthYear 0001.,Merritt k birthYear 0001.,birthYear is a functional property.,"Given the previous statements, is Charles Clifton Brittlebank the same as Merritt k?",Yes,Charles Clifton Brittlebank is the same as Merritt k.,True,The answer is no
1668,Cachée Island populationTotal 0.,Cal Islet populationTotal 19.446.,populationTotal is a functional property.,"Given the previous statements, is Cachée Island the same as Cal Islet?",No,Cachée Island is not the same as Cal Islet.,False,The answer is no
749,Ukrainian frigate Hetman Sahaidachny topSpeed 59.264.,Cabrini-class patrol boat topSpeed 59.264.,topSpeed is a functional property.,"Given the previous statements, is Ukrainian frigate Hetman Sahaidachny the same as Cabrini-class patrol boat?",Yes,Ukrainian frigate Hetman Sahaidachny is the same as Cabrini-class patrol boat.,True,The answer is no
200,Charles Clifton Brittlebank birthYear 0001.,Bartholomew the Apostle birthYear 0001.,birthYear is a functional property.,"Given the previous statements, is Charles Clifton Brittlebank the same as Bartholomew the Apostle?",Yes,Charles Clifton Brittlebank is the same as Bartholomew the Apostle.,True,The first two questions
1638,Cannington Lake populationTotal 0.,"Cadia, New South Wales populationTotal 2021-11-21.",populationTotal is a functional property.,"Given the previous statements, is Cannington Lake the same as Cadia, New South Wales?",No,"Cannington Lake is not the same as Cadia, New South Wales.",False,Is Bird
1209,Colin Hanlon birthYear 0001.,Bartholomew the Apostle birthYear 778.24.,birthYear is a functional property.,"Given the previous statements, is Colin Hanlon the same as Bartholomew the Apostle?",No,Colin Hanlon is not the same as Bartholomew the Apostle.,False,The answer is no
97,Alfa Romeo 166  2.0 TS  3 acceleration 9.8.,Renault Koleos  First generation HY  1  2.0 L dCi  2 acceleration 9.8.,acceleration is a functional property.,"Given the previous statements, is Alfa Romeo 166  2.0 TS  3 the same as Renault Koleos  First generation HY  1  2.0 L dCi  2?",Yes,Alfa Romeo 166  2.0 TS  3 is the same as Renault Koleos  First generation HY  1  2.0 L dCi  2.,True,The answer is no
1537,Rosie Sutton height 0.0.,Carly McNaul height 0.,height is a functional property.,"Given the previous statements, is Rosie Sutton the same as Carly McNaul?",No,Rosie Sutton is not the same as Carly McNaul.,False,The answer is no
1485,Prabagaran height 0.0.,Carl Limberger height 1788-07-14.,height is a functional property.,"Given the previous statements, is Prabagaran the same as Carl Limberger?",No,Prabagaran is not the same as Carl Limberger.,False,The answer is no
8,Sindhu Vee birthDate 1969-06-19.,CaMia Hopson birthDate 1969-06-19.,birthDate is a functional property.,"Given the previous statements, is Sindhu Vee the same as CaMia Hopson?",Yes,Sindhu Vee is the same as CaMia Hopson.,True,The answer is no
1226,Saint Serapia birthYear 0001.,Anna the Prophetess birthYear 2003-09-10.,birthYear is a functional property.,"Given the previous statements, is Saint Serapia the same as Anna the Prophetess?",No,Saint Serapia is not the same as Anna the Prophetess.,False,The answer is no
1080,Volkswagen Golf Mk6  1.4 TSI  1 acceleration 9.5.,Renault Koleos  First generation HY  1  2.0 L 16V  1 acceleration 0.00740828.,acceleration is a functional property.,"Given the previous statements, is Volkswagen Golf Mk6  1.4 TSI  1 the same as Renault Koleos  First generation HY  1  2.0 L 16V  1?",No,Volkswagen Golf Mk6  1.4 TSI  1 is not the same as Renault Koleos  First generation HY  1  2.0 L 16V  1.,False,The first one is
876,Rolf Wacha weight 93000.0.,Cachorro Mendoza weight 93000.0.,weight is a functional property.,"Given the previous statements, is Rolf Wacha the same as Cachorro Mendoza?",Yes,Rolf Wacha is the same as Cachorro Mendoza.,True,The answer is no
891,Roelof Dednam weight 96000.0.,Cadan Murley weight 96000.0.,weight is a functional property.,"Given the previous statements, is Roelof Dednam the same as Cadan Murley?",Yes,Roelof Dednam is the same as Cadan Murley.,True,The answer is no
1148,Barnabas birthYear 0001.,Merritt k birthYear 2008.,birthYear is a functional property.,"Given the previous statements, is Barnabas the same as Merritt k?",No,Barnabas is not the same as Merritt k.,False,The answer is no
12,Daniel Giubellini birthDate 1969-06-19.,CaMia Hopson birthDate 1969-06-19.,birthDate is a functional property.,"Given the previous statements, is Daniel Giubellini the same as CaMia Hopson?",Yes,Daniel Giubellini is the same as CaMia Hopson.,True,The answer is no
528,Preslav Borukov height 0.0.,Carly McNaul height 0.0.,height is a functional property.,"Given the previous statements, is Preslav Borukov the same as Carly McNaul?",Yes,Preslav Borukov is the same as Carly McNaul.,True,The answer is no
1749,Ukrainian frigate Hetman Sahaidachny topSpeed 59.264.,Cabrini-class patrol boat topSpeed 3.10896.,topSpeed is a functional property.,"Given the previous statements, is Ukrainian frigate Hetman Sahaidachny the same as Cabrini-class patrol boat?",No,Ukrainian frigate Hetman Sahaidachny is not the same as Cabrini-class patrol boat.,False,The answer is no
1538,Roy Emerson height 0.0.,Carly McNaul height 2008.,height is a functional property.,"Given the previous statements, is Roy Emerson the same as Carly McNaul?",No,Roy Emerson is not the same as Carly McNaul.,False,The answer is no
1337,Bridgman diameter 80000.0.,Cabannes diameter 123044.0.,diameter is a functional property.,"Given the previous statements, is Bridgman the same as Cabannes?",No,Bridgman is not the same as Cabannes.,False,The answer is no
1770,USS Effective topSpeed 31.484.,Cachalot-class submarine topSpeed 1500.0.,topSpeed is a functional property.,"Given the previous statements, is USS Effective the same as Cachalot-class submarine?",No,USS Effective is not the same as Cachalot-class submarine.,False,The first two questions
1894,Roman Pilipenko weight 96000.0.,Cadan Murley weight 2008.,weight is a functional property.,"Given the previous statements, is Roman Pilipenko the same as Cadan Murley?",No,Roman Pilipenko is not the same as Cadan Murley.,False,The answer is no
199,Riaz ur Rehman Saghar birthYear 0001.,Bartholomew the Apostle birthYear 0001.,birthYear is a functional property.,"Given the previous statements, is Riaz ur Rehman Saghar the same as Bartholomew the Apostle?",Yes,Riaz ur Rehman Saghar is the same as Bartholomew the Apostle.,True,The answer is no
838,Cameron Winnett weight 85000.0.,Cabous van der Westhuizen weight 85000.0.,weight is a functional property.,"Given the previous statements, is Cameron Winnett the same as Cabous van der Westhuizen?",Yes,Cameron Winnett is the same as Cabous van der Westhuizen.,True,The answer is no
1929,Nissan Altima  Fifth generation L33  1 wheelbase 2.77622.,Cadillac CT4 wheelbase 0.,wheelbase is a functional property.,"Given the previous statements, is Nissan Altima  Fifth generation L33  1 the same as Cadillac CT4?",No,Nissan Altima  Fifth generation L33  1 is not the same as Cadillac CT4.,False,The answer is no
1943,Debagha width 1500.0.,Cabahan width 2.68.,width is a functional property.,"Given the previous statements, is Debagha the same as Cabahan?",No,Debagha is not the same as Cabahan.,False,The answer is no
999,Annapolis Royal Generating Station installedCapacity 2e+07.,Calasparra Photovoltaic Power Plant installedCapacity 2e+07.,installedCapacity is a functional property.,"Given the previous statements, is Annapolis Royal Generating Station the same as Calasparra Photovoltaic Power Plant?",Yes,Annapolis Royal Generating Station is the same as Calasparra Photovoltaic Power Plant.,True,The answer is no
1415,Honda Indy V8 engine displacement 0.0035.,Caparo T1 engine displacement 3.00168e+16.,displacement is a functional property.,"Given the previous statements, is Honda Indy V8 engine the same as Caparo T1 engine?",No,Honda Indy V8 engine is not the same as Caparo T1 engine.,False,The answer is no
1375,Deutsch diameter 50000.0.,Cailleux diameter 216.931.,diameter is a functional property.,"Given the previous statements, is Deutsch the same as Cailleux?",No,Deutsch is not the same as Cailleux.,False,The answer is no
1413,Cadillac Sixty Special  Tenth generation  1  AutomobileEngine  1 displacement 0.008195.,Cadillac V8 engine displacement 1399.03.,displacement is a functional property.,"Given the previous statements, is Cadillac Sixty Special  Tenth generation  1  AutomobileEngine  1 the same as Cadillac V8 engine?",No,Cadillac Sixty Special  Tenth generation  1  AutomobileEngine  1 is not the same as Cadillac V8 engine.,False,The answer is no
1829,Maʻafu Fia weight 124000.0.,Cabous Eloff weight 1.296e+15.,weight is a functional property.,"Given the previous statements, is Maʻafu Fia the same as Cabous Eloff?",No,Maʻafu Fia is not the same as Cabous Eloff.,False,The answer is no
