ID,triple1,triple2,question,answer,inferred triple,label,LLM output
223,C is a X.,X is a subclass of I.,"Given the previous statements, is C a I?",Yes,C is a I.,True,"No, C is not an I."
244,C is a N.,N is a subclass of T.,"Given the previous statements, is C a T?",Yes,C is a T.,True,"Yes, C is a T."
1721,H is a C.,C is a subclass of P.,"Given the previous statements, is H a I?",No,H is not a I.,False,"No, H is not an I."
989,J is a A.,A is a subclass of C.,"Given the previous statements, is J a C?",Yes,J is a C.,True,"Yes, J is a C."
152,B is a N.,N is a subclass of T.,"Given the previous statements, is B a T?",Yes,B is a T.,True,"Yes, B is a T."
132,B is a K.,K is a subclass of P.,"Given the previous statements, is B a P?",Yes,B is a P.,True,"Yes, B is a P."
1598,F is a E.,E is a subclass of D.,"Given the previous statements, is F a T?",No,F is not a T.,False,"No, F is not a T."
280,C is a D.,D is a subclass of Y.,"Given the previous statements, is C a Y?",Yes,C is a Y.,True,"Yes, C is a Y."
137,B is a V.,V is a subclass of T.,"Given the previous statements, is B a T?",Yes,B is a T.,True,"No, B is not a T."
1192,B is a S.,S is a subclass of F.,"Given the previous statements, is B a E?",No,B is not a E.,False,"No, B is not an E."
193,B is a O.,O is a subclass of U.,"Given the previous statements, is B a U?",Yes,B is a U.,True,"Yes, B is a U."
527,F is a A.,A is a subclass of Z.,"Given the previous statements, is F a Z?",Yes,F is a Z.,True,"No, F is not a Z."
1627,G is a M.,M is a subclass of T.,"Given the previous statements, is G a H?",No,G is not a H.,False,"No, G is not a H."
1818,I is a D.,D is a subclass of B.,"Given the previous statements, is I a P?",No,I is not a P.,False,"No, I am not a P."
289,C is a V.,V is a subclass of J.,"Given the previous statements, is C a J?",Yes,C is a J.,True,"No, C is not a J."
1596,F is a T.,T is a subclass of K.,"Given the previous statements, is F a H?",No,F is not a H.,False,"No, F is not a H."
655,G is a H.,H is a subclass of N.,"Given the previous statements, is G a N?",Yes,G is a N.,True,"Yes, G is a N."
846,I is a P.,P is a subclass of C.,"Given the previous statements, is I a C?",Yes,I is a C.,True,"Yes, I is a C."
864,I is a R.,R is a subclass of E.,"Given the previous statements, is I a E?",Yes,I is a E.,True,"Yes, I is a R."
1123,B is a E.,E is a subclass of M.,"Given the previous statements, is B a J?",No,B is not a J.,False,"No, B is not a J."
1265,C is a A.,A is a subclass of E.,"Given the previous statements, is C a R?",No,C is not a R.,False,"No, C is not a R."
1861,I is a Y.,Y is a subclass of A.,"Given the previous statements, is I a W?",No,I is not a W.,False,"No, I am not a W."
612,G is a K.,K is a subclass of A.,"Given the previous statements, is G a A?",Yes,G is a A.,True,"Yes, G is a subclass of A."
622,G is a S.,S is a subclass of Q.,"Given the previous statements, is G a Q?",Yes,G is a Q.,True,"Yes, G is a Q."
580,F is a A.,A is a subclass of M.,"Given the previous statements, is F a M?",Yes,F is a M.,True,"Yes, F is a M."
678,G is a C.,C is a subclass of Y.,"Given the previous statements, is G a Y?",Yes,G is a Y.,True,"Yes, G is a Y."
1131,B is a M.,M is a subclass of K.,"Given the previous statements, is B a W?",No,B is not a W.,False,"No, B is not a W."
1372,D is a A.,A is a subclass of I.,"Given the previous statements, is D a P?",No,D is not a P.,False,"No, D is not a P."
1075,A is a G.,G is a subclass of N.,"Given the previous statements, is A a K?",No,A is not a K.,False,"No, A is not a K."
68,A is a T.,T is a subclass of W.,"Given the previous statements, is A a W?",Yes,A is a W.,True,"No, A is not a W."
356,D is a Z.,Z is a subclass of X.,"Given the previous statements, is D a X?",Yes,D is a X.,True,"Yes, D is a Z."
925,J is a T.,T is a subclass of P.,"Given the previous statements, is J a P?",Yes,J is a P.,True,"Yes, J is a P."
1263,C is a Z.,Z is a subclass of V.,"Given the previous statements, is C a X?",No,C is not a X.,False,"No, C is not a X."
226,C is a Q.,Q is a subclass of R.,"Given the previous statements, is C a R?",Yes,C is a R.,True,"Yes, C is a R."
1976,J is a A.,A is a subclass of T.,"Given the previous statements, is J a S?",No,J is not a S.,False,"No, J is not a S."
1125,B is a W.,W is a subclass of P.,"Given the previous statements, is B a L?",No,B is not a L.,False,"No, B is not a L."
936,J is a C.,C is a subclass of L.,"Given the previous statements, is J a L?",Yes,J is a L.,True,"Yes, J is a C."
1570,F is a G.,G is a subclass of U.,"Given the previous statements, is F a R?",No,F is not a R.,False,"No, F is not a R."
1827,I is a C.,C is a subclass of Q.,"Given the previous statements, is I a P?",No,I is not a P.,False,"No, I am not a P."
621,G is a Z.,Z is a subclass of I.,"Given the previous statements, is G a I?",Yes,G is a I.,True,"No, G is not an I."
818,I is a D.,D is a subclass of C.,"Given the previous statements, is I a C?",Yes,I is a C.,True,"Yes, I am a C."
424,E is a H.,H is a subclass of P.,"Given the previous statements, is E a P?",Yes,E is a P.,True,"Yes, E is a P."
822,I is a A.,A is a subclass of Z.,"Given the previous statements, is I a Z?",Yes,I is a Z.,True,"No, I am not a Z."
457,E is a H.,H is a subclass of Q.,"Given the previous statements, is E a Q?",Yes,E is a Q.,True,"Yes, E is a Q."
73,A is a O.,O is a subclass of B.,"Given the previous statements, is A a B?",Yes,A is a B.,True,"No, A is not a B."
1798,H is a K.,K is a subclass of T.,"Given the previous statements, is H a F?",No,H is not a F.,False,"No, H is not a F."
1342,D is a G.,G is a subclass of W.,"Given the previous statements, is D a I?",No,D is not a I.,False,"No, D is not an I."
1794,H is a W.,W is a subclass of Q.,"Given the previous statements, is H a Y?",No,H is not a Y.,False,"No, H is not a Y."
614,G is a S.,S is a subclass of U.,"Given the previous statements, is G a U?",Yes,G is a U.,True,"Yes, G is a U."
1695,G is a I.,I is a subclass of O.,"Given the previous statements, is G a Z?",No,G is not a Z.,False,"No, G is not a Z."
669,G is a X.,X is a subclass of R.,"Given the previous statements, is G a R?",Yes,G is a R.,True,"Yes, G is a R."
726,H is a P.,P is a subclass of I.,"Given the previous statements, is H a I?",Yes,H is a I.,True,"No, H is not an I."
1068,A is a S.,S is a subclass of B.,"Given the previous statements, is A a G?",No,A is not a G.,False,"No, A is not a G."
308,D is a K.,K is a subclass of W.,"Given the previous statements, is D a W?",Yes,D is a W.,True,"Yes, D is a W."
703,H is a A.,A is a subclass of Q.,"Given the previous statements, is H a Q?",Yes,H is a Q.,True,"Yes, H is a Q."
853,I is a K.,K is a subclass of O.,"Given the previous statements, is I a O?",Yes,I is a O.,True,"Yes, I is a K."
932,J is a R.,R is a subclass of Y.,"Given the previous statements, is J a Y?",Yes,J is a Y.,True,"Yes, J is a Y."
1546,F is a L.,L is a subclass of P.,"Given the previous statements, is F a A?",No,F is not a A.,False,"No, F is not an A."
1111,B is a R.,R is a subclass of L.,"Given the previous statements, is B a Z?",No,B is not a Z.,False,"No, B is not a Z."
1280,C is a R.,R is a subclass of B.,"Given the previous statements, is C a K?",No,C is not a K.,False,"No, C is not a K."
2,A is a X.,X is a subclass of O.,"Given the previous statements, is A a O?",Yes,A is a O.,True,"Yes, A is a subclass of O."
404,E is a B.,B is a subclass of C.,"Given the previous statements, is E a C?",Yes,E is a C.,True,"Yes, E is a C."
994,J is a R.,R is a subclass of F.,"Given the previous statements, is J a F?",Yes,J is a F.,True,"No, J is not a F."
1011,A is a L.,L is a subclass of X.,"Given the previous statements, is A a W?",No,A is not a W.,False,"No, A is not a W."
51,A is a P.,P is a subclass of S.,"Given the previous statements, is A a S?",Yes,A is a S.,True,"Yes, A is a S."
1203,C is a T.,T is a subclass of A.,"Given the previous statements, is C a B?",No,C is not a B.,False,"No, C is not a B."
1114,B is a V.,V is a subclass of X.,"Given the previous statements, is B a Y?",No,B is not a Y.,False,"No, B is not a Y."
1951,J is a I.,I is a subclass of B.,"Given the previous statements, is J a L?",No,J is not a L.,False,"No, J is not a L."
1576,F is a C.,C is a subclass of Z.,"Given the previous statements, is F a J?",No,F is not a J.,False,"No, F is not a J."
1510,F is a O.,O is a subclass of E.,"Given the previous statements, is F a G?",No,F is not a G.,False,"No, F is not a G."
811,I is a O.,O is a subclass of T.,"Given the previous statements, is I a T?",Yes,I is a T.,True,"Yes, I is a T."
321,D is a L.,L is a subclass of W.,"Given the previous statements, is D a W?",Yes,D is a W.,True,"No, D is not a W."
1578,F is a W.,W is a subclass of Q.,"Given the previous statements, is F a B?",No,F is not a B.,False,"No, F is not a B."
1477,E is a I.,I is a subclass of L.,"Given the previous statements, is E a A?",No,E is not a A.,False,"Yes, E is a A."
620,G is a J.,J is a subclass of P.,"Given the previous statements, is G a P?",Yes,G is a P.,True,"Yes, G is a P."
251,C is a Y.,Y is a subclass of I.,"Given the previous statements, is C a I?",Yes,C is a I.,True,"No, C is not an I."
539,F is a W.,W is a subclass of K.,"Given the previous statements, is F a K?",Yes,F is a K.,True,"No, F is not a K."
1582,F is a Z.,Z is a subclass of N.,"Given the previous statements, is F a U?",No,F is not a U.,False,"No, F is not a U."
1550,F is a K.,K is a subclass of R.,"Given the previous statements, is F a C?",No,F is not a C.,False,"No, F is not a C."
246,C is a P.,P is a subclass of Z.,"Given the previous statements, is C a Z?",Yes,C is a Z.,True,"No, C is not a Z."
566,F is a R.,R is a subclass of I.,"Given the previous statements, is F a I?",Yes,F is a I.,True,"No, F is not an I."
1417,E is a D.,D is a subclass of Q.,"Given the previous statements, is E a P?",No,E is not a P.,False,"No, E is not a P."
429,E is a R.,R is a subclass of I.,"Given the previous statements, is E a I?",Yes,E is a I.,True,"No, E is not an I."
1179,B is a I.,I is a subclass of N.,"Given the previous statements, is B a G?",No,B is not a G.,False,"No, B is not a G."
1053,A is a K.,K is a subclass of J.,"Given the previous statements, is A a E?",No,A is not a E.,False,"No, A is not an E."
222,C is a F.,F is a subclass of U.,"Given the previous statements, is C a U?",Yes,C is a U.,True,"No, C is not a U."
507,F is a B.,B is a subclass of T.,"Given the previous statements, is F a T?",Yes,F is a T.,True,"Yes, F is a T."
1037,A is a D.,D is a subclass of W.,"Given the previous statements, is A a H?",No,A is not a H.,False,"No, A is not a H."
259,C is a L.,L is a subclass of T.,"Given the previous statements, is C a T?",Yes,C is a T.,True,"No, C is not a T."
1069,A is a Q.,Q is a subclass of W.,"Given the previous statements, is A a N?",No,A is not a N.,False,"No, A is not a N."
1726,H is a U.,U is a subclass of O.,"Given the previous statements, is H a Z?",No,H is not a Z.,False,"No, H is not a Z."
1519,F is a W.,W is a subclass of X.,"Given the previous statements, is F a P?",No,F is not a P.,False,"No, F is not a P."
127,B is a P.,P is a subclass of A.,"Given the previous statements, is B a A?",Yes,B is a A.,True,"Yes, B is a P."
1622,G is a S.,S is a subclass of V.,"Given the previous statements, is G a A?",No,G is not a A.,False,"No, G is not an A."
1626,G is a Y.,Y is a subclass of A.,"Given the previous statements, is G a I?",No,G is not a I.,False,"No, G is not an I."
419,E is a S.,S is a subclass of Z.,"Given the previous statements, is E a Z?",Yes,E is a Z.,True,"No, E is not a Z."
666,G is a R.,R is a subclass of X.,"Given the previous statements, is G a X?",Yes,G is a X.,True,"Yes, G is a X."
550,F is a Y.,Y is a subclass of M.,"Given the previous statements, is F a M?",Yes,F is a M.,True,"Yes, F is a M."
1236,C is a M.,M is a subclass of J.,"Given the previous statements, is C a Z?",No,C is not a Z.,False,"No, C is not a Z."
540,F is a L.,L is a subclass of R.,"Given the previous statements, is F a R?",Yes,F is a R.,True,"Yes, F is a R."
1305,D is a N.,N is a subclass of H.,"Given the previous statements, is D a F?",No,D is not a F.,False,"No, D is not a F."
489,E is a U.,U is a subclass of D.,"Given the previous statements, is E a D?",Yes,E is a D.,True,"No, E is not a D."
1238,C is a E.,E is a subclass of X.,"Given the previous statements, is C a I?",No,C is not a I.,False,"No, C is not an I."
1026,A is a L.,L is a subclass of P.,"Given the previous statements, is A a Y?",No,A is not a Y.,False,"No, A is not a Y."
1617,G is a P.,P is a subclass of I.,"Given the previous statements, is G a X?",No,G is not a X.,False,"No, G is not a X."
1923,J is a U.,U is a subclass of W.,"Given the previous statements, is J a H?",No,J is not a H.,False,"No, J is not a H."
1200,B is a T.,T is a subclass of Z.,"Given the previous statements, is B a D?",No,B is not a D.,False,"No, B is not a D."
1591,F is a C.,C is a subclass of G.,"Given the previous statements, is F a S?",No,F is not a S.,False,"No, F is not a S."
830,I is a L.,L is a subclass of X.,"Given the previous statements, is I a X?",Yes,I is a X.,True,"Yes, I is a L."
547,F is a Q.,Q is a subclass of G.,"Given the previous statements, is F a G?",Yes,F is a G.,True,"Yes, F is a G."
1989,J is a Y.,Y is a subclass of A.,"Given the previous statements, is J a C?",No,J is not a C.,False,"No, J is not a C."
1514,F is a T.,T is a subclass of V.,"Given the previous statements, is F a D?",No,F is not a D.,False,"No, F is not a D."
1429,E is a B.,B is a subclass of U.,"Given the previous statements, is E a S?",No,E is not a S.,False,"No, E is not a S."
1074,A is a G.,G is a subclass of P.,"Given the previous statements, is A a N?",No,A is not a N.,False,"No, A is not a N."
1981,J is a R.,R is a subclass of S.,"Given the previous statements, is J a W?",No,J is not a W.,False,"No, J is not a W."
661,G is a O.,O is a subclass of J.,"Given the previous statements, is G a J?",Yes,G is a J.,True,"Yes, G is a J."
67,A is a G.,G is a subclass of U.,"Given the previous statements, is A a U?",Yes,A is a U.,True,"Yes, A is a U."
1641,G is a N.,N is a subclass of O.,"Given the previous statements, is G a X?",No,G is not a X.,False,"No, G is not a X."
1800,H is a D.,D is a subclass of E.,"Given the previous statements, is H a M?",No,H is not a M.,False,"No, H is not a M."
933,J is a B.,B is a subclass of Z.,"Given the previous statements, is J a Z?",Yes,J is a Z.,True,"Yes, J is a Z."
826,I is a P.,P is a subclass of W.,"Given the previous statements, is I a W?",Yes,I is a W.,True,"No, I am not a W."
983,J is a Q.,Q is a subclass of U.,"Given the previous statements, is J a U?",Yes,J is a U.,True,"Yes, J is a U."
679,G is a Z.,Z is a subclass of C.,"Given the previous statements, is G a C?",Yes,G is a C.,True,"Yes, G is a C."
1456,E is a D.,D is a subclass of J.,"Given the previous statements, is E a C?",No,E is not a C.,False,"No, E is not a C."
856,I is a A.,A is a subclass of T.,"Given the previous statements, is I a T?",Yes,I is a T.,True,"Yes, I is a T."
1012,A is a G.,G is a subclass of B.,"Given the previous statements, is A a K?",No,A is not a K.,False,"No, A is not a K."
1097,A is a X.,X is a subclass of Q.,"Given the previous statements, is A a K?",No,A is not a K.,False,"No, A is not a K."
296,C is a W.,W is a subclass of L.,"Given the previous statements, is C a L?",Yes,C is a L.,True,"No, C is not a L."
1849,I is a N.,N is a subclass of V.,"Given the previous statements, is I a M?",No,I is not a M.,False,"No, I am not a M."
1003,A is a E.,E is a subclass of D.,"Given the previous statements, is A a R?",No,A is not a R.,False,"No, A is not a R."
1407,E is a F.,F is a subclass of H.,"Given the previous statements, is E a C?",No,E is not a C.,False,"No, E is not a C."
11,A is a D.,D is a subclass of E.,"Given the previous statements, is A a E?",Yes,A is a E.,True,"Yes, A is a D."
112,B is a E.,E is a subclass of W.,"Given the previous statements, is B a W?",Yes,B is a W.,True,"No, B is not a W."
428,E is a M.,M is a subclass of K.,"Given the previous statements, is E a K?",Yes,E is a K.,True,"Yes, E is a K."
331,D is a T.,T is a subclass of E.,"Given the previous statements, is D a E?",Yes,D is a E.,True,"Yes, D is a T."
1920,J is a S.,S is a subclass of Y.,"Given the previous statements, is J a B?",No,J is not a B.,False,"No, J is not a B."
1704,H is a Y.,Y is a subclass of O.,"Given the previous statements, is H a D?",No,H is not a D.,False,"No, H is not a D."
1523,F is a B.,B is a subclass of C.,"Given the previous statements, is F a L?",No,F is not a L.,False,"No, F is not a L."
780,H is a K.,K is a subclass of V.,"Given the previous statements, is H a V?",Yes,H is a V.,True,"Yes, H is a V."
