ID,triple1,triple2,question,answer,inferred triple,label,LLM output
1596,Ben Hogan winsAtPGA List of golfers with most PGA Tour wins.,winsAtPGA has domain SportsManager.,"Given the previous statements, is Ben Hogan a GolfPlayer?",No,Ben Hogan is not a GolfPlayer.,False,No
148,Power Construction Corporation of China tradingName PowerChina.,tradingName has domain Company.,"Given the previous statements, is Power Construction Corporation of China a Company?",Yes,Power Construction Corporation of China is a Company.,True,No
1101,American Ecclesiastical Review finalPublicationYear 1975.,finalPublicationYear has domain SystemOfLaw.,"Given the previous statements, is American Ecclesiastical Review a PeriodicalLiterature?",No,American Ecclesiastical Review is not a PeriodicalLiterature.,False,No
1184,Carl Bennet board Elanders.,board has domain SportsTeamSeason.,"Given the previous statements, is Carl Bennet a Person?",No,Carl Bennet is not a Person.,False,Yes
551,Scottish Parliament committeeInLegislature Tourism in Scotland.,committeeInLegislature has domain Legislature.,"Given the previous statements, is Scottish Parliament a Legislature?",Yes,Scottish Parliament is a Legislature.,True,No
1337,Cadí Tunnel routeStartLocation Cerdanya.,routeStartLocation has domain HotSpring.,"Given the previous statements, is Cadí Tunnel a RouteOfTransportation?",No,Cadí Tunnel is not a RouteOfTransportation.,False,Yes
1747,Cabeça do Cachorro countryCode +55-97.,countryCode has domain UndergroundJournal.,"Given the previous statements, is Cabeça do Cachorro a Place?",No,Cabeça do Cachorro is not a Place.,False,Yes
1774,Caldron Peak firstAscentYear 1948.,firstAscentYear has domain HollywoodCartoon.,"Given the previous statements, is Caldron Peak a Mountain?",No,Caldron Peak is not a Mountain.,False,No
250,Calidoscopio grandsire Forty Niner.,grandsire has domain Animal.,"Given the previous statements, is Calidoscopio an Animal?",Yes,Calidoscopio is an Animal.,True,No
583,Canal Henri IV riverBranchOf Canal de Briare.,riverBranchOf has domain River.,"Given the previous statements, is Canal Henri IV a River?",Yes,Canal Henri IV is a River.,True,No
1161,COVID-19 pandemic in Israel activeCases 8101.,activeCases has domain District.,"Given the previous statements, is COVID-19 pandemic in Israel an Outbreak?",No,COVID-19 pandemic in Israel is not an Outbreak.,False,No
738,Calcium pangamate chemicalFormula Ca2.,chemicalFormula has domain ChemicalSubstance.,"Given the previous statements, is Calcium pangamate a ChemicalSubstance?",Yes,Calcium pangamate is a ChemicalSubstance.,True,No
93,Cafe La Haye dressCode Casual.,dressCode has domain Restaurant.,"Given the previous statements, is Cafe La Haye a Restaurant?",Yes,Cafe La Haye is a Restaurant.,True,No
769,Caburgua-Huelemolle eruptionYear -5050.,eruptionYear has domain Volcano.,"Given the previous statements, is Caburgua-Huelemolle a Volcano?",Yes,Caburgua-Huelemolle is a Volcano.,True,No
63,Presbyterian Hospital Invitational Criterium recentWinner Theresa Cliff-Ryan.,recentWinner has domain Race.,"Given the previous statements, is Presbyterian Hospital Invitational Criterium a Race?",Yes,Presbyterian Hospital Invitational Criterium is a Race.,True,No
1609,Cannock Chase murders motive Child sexual abuse.,motive has domain Bird.,"Given the previous statements, is Cannock Chase murders a Criminal?",No,Cannock Chase murders is not a Criminal.,False,No
256,Cabril Dam lake Cabril Dam  Lake  1.,lake has domain Place.,"Given the previous statements, is Cabril Dam a Place?",Yes,Cabril Dam is a Place.,True,No
239,Calvin Hultman father Oscar Hultman.,father has domain Man.,"Given the previous statements, is Calvin Hultman a Man?",Yes,Calvin Hultman is a Man.,True,No
1193,Prime Volleyball League ceo Joy Bhattacharjya.,ceo has domain Monastery.,"Given the previous statements, is Prime Volleyball League an Organisation?",No,Prime Volleyball League is not an Organisation.,False,Yes
83,Candelaria of San José beatifiedDate 2008-04-27.,beatifiedDate has domain Saint.,"Given the previous statements, is Candelaria of San José a Saint?",Yes,Candelaria of San José is a Saint.,True,No
927,Caleb Green militaryUnit United States Army Band.,militaryUnit has domain MilitaryPerson.,"Given the previous statements, is Caleb Green a MilitaryPerson?",Yes,Caleb Green is a MilitaryPerson.,True,No
13,Carin Göring restingPlacePosition Carin Göring  restingPlacePosition  1.,restingPlacePosition has domain Person.,"Given the previous statements, is Carin Göring a Person?",Yes,Carin Göring is a Person.,True,No
484,"Cabbio neighboringMunicipality Castel San Pietro, Switzerland.",neighboringMunicipality has domain PopulatedPlace.,"Given the previous statements, is Cabbio a PopulatedPlace?",Yes,Cabbio is a PopulatedPlace.,True,No
1836,Cabricán populationUrban 6998.,populationUrban has domain Outbreak.,"Given the previous statements, is Cabricán a PopulatedPlace?",No,Cabricán is not a PopulatedPlace.,False,No
1020,Cadillac AOC growingGrape Muscadelle.,growingGrape has domain CyclingTeam.,"Given the previous statements, is Cadillac AOC a WineRegion?",No,Cadillac AOC is not a WineRegion.,False,No
333,Cadí Tunnel routeEndLocation Berguedà.,routeEndLocation has domain RouteOfTransportation.,"Given the previous statements, is Cadí Tunnel a RouteOfTransportation?",Yes,Cadí Tunnel is a RouteOfTransportation.,True,Yes
352,Camden New Journal sisterNewspaper Islington Tribune.,sisterNewspaper has domain Newspaper.,"Given the previous statements, is Camden New Journal a Newspaper?",Yes,Camden New Journal is a Newspaper.,True,Camden
461,Camposano leaderName Francesco Barbato.,leaderName has domain PopulatedPlace.,"Given the previous statements, is Camposano a PopulatedPlace?",Yes,Camposano is a PopulatedPlace.,True,No
1618,Amelogenin band 11.,band has domain Scientist.,"Given the previous statements, is Amelogenin a Protein?",No,Amelogenin is not a Protein.,False,Am
1514,"Calvert Vaux significantProject Rockwood Park, Saint John.",significantProject has domain Street.,"Given the previous statements, is Calvert Vaux a Person?",No,Calvert Vaux is not a Person.,False,Cal
1535,Cambodian riel usingCountry Cambodia.,usingCountry has domain NationalSoccerClub.,"Given the previous statements, is Cambodian riel a Currency?",No,Cambodian riel is not a Currency.,False,No
1888,Camlough distanceToDublin 93342.0.,distanceToDublin has domain CardGame.,"Given the previous statements, is Camlough a Settlement?",No,Camlough is not a Settlement.,False,No
139,Canadian Journalists for Free Expression numberOfVolunteers 100.,numberOfVolunteers has domain Organisation.,"Given the previous statements, is Canadian Journalists for Free Expression an Organisation?",Yes,Canadian Journalists for Free Expression is an Organisation.,True,No
724,Cajon High School campusType Urban.,campusType has domain EducationalInstitution.,"Given the previous statements, is Cajon High School an EducationalInstitution?",Yes,Cajon High School is an EducationalInstitution.,True,No
426,Pro Patria Union europeanParliamentGroup European People's Party group.,europeanParliamentGroup has domain PoliticalParty.,"Given the previous statements, is Pro Patria Union a PoliticalParty?",Yes,Pro Patria Union is a PoliticalParty.,True,No
1516,Cao Xinlong sportCountry China.,sportCountry has domain Rebellion.,"Given the previous statements, is Cao Xinlong an Athlete?",No,Cao Xinlong is not an Athlete.,False,No
1296,Caity Lotz partner Kyle Schmid.,partner has domain Olympics.,"Given the previous statements, is Caity Lotz a Person?",No,Caity Lotz is not a Person.,False,Ca
1860,Cage Lake shoreLength 2574.95.,shoreLength has domain VoiceActor.,"Given the previous statements, is Cage Lake a BodyOfWater?",No,Cage Lake is not a BodyOfWater.,False,No
353,Canby Herald sisterNewspaper West Linn Tidings.,sisterNewspaper has domain Newspaper.,"Given the previous statements, is Canby Herald a Newspaper?",Yes,Canby Herald is a Newspaper.,True,Yes
1378,Cabahan archipelago Romblon.,archipelago has domain SnookerPlayer.,"Given the previous statements, is Cabahan an Island?",No,Cabahan is not an Island.,False,No
739,Carbaldrate chemicalFormula 2AlNa·nH2O.,chemicalFormula has domain ChemicalSubstance.,"Given the previous statements, is Carbaldrate a ChemicalSubstance?",Yes,Carbaldrate is a ChemicalSubstance.,True,No
674,Calcium pyrophosphate dihydrate crystal deposition disease eMedicineSubject med.,eMedicineSubject has domain Disease.,"Given the previous statements, is Calcium pyrophosphate dihydrate crystal deposition disease a Disease?",Yes,Calcium pyrophosphate dihydrate crystal deposition disease is a Disease.,True,No
1131,Carter Ledyard & Milburn numberOfLawyers 114.,numberOfLawyers has domain AnimangaCharacter.,"Given the previous statements, is Carter Ledyard & Milburn a LawFirm?",No,Carter Ledyard & Milburn is not a LawFirm.,False,Yes
1387,Callbach associationOfLocalGovernment Meisenheim.,associationOfLocalGovernment has domain VolleyballLeague.,"Given the previous statements, is Callbach a Settlement?",No,Callbach is not a Settlement.,False,No
19,"Carver County, Minnesota congressionalDistrict Minnesota's 6th congressional district.",congressionalDistrict has domain AdministrativeRegion.,"Given the previous statements, is Carver County, Minnesota an AdministrativeRegion?",Yes,"Carver County, Minnesota is an AdministrativeRegion.",True,No
873,Cameron Alborzian activeYears 1986–2005.,activeYears has domain Person.,"Given the previous statements, is Cameron Alborzian a Person?",Yes,Cameron Alborzian is a Person.,True,No
349,California Chrome sire Lucky Pulpit.,sire has domain Animal.,"Given the previous statements, is California Chrome an Animal?",Yes,California Chrome is an Animal.,True,No
1657,Carlisle Market Hall numberOfStores 100.,numberOfStores has domain Memorial.,"Given the previous statements, is Carlisle Market Hall a ShoppingMall?",No,Carlisle Market Hall is not a ShoppingMall.,False,No
1447,"Caldew homeport Portsmouth, England.",homeport has domain Monastery.,"Given the previous statements, is Caldew a Ship?",No,Caldew is not a Ship.,False,No
1484,"Cabbio neighboringMunicipality Castel San Pietro, Switzerland.",neighboringMunicipality has domain Tower.,"Given the previous statements, is Cabbio a PopulatedPlace?",No,Cabbio is not a PopulatedPlace.,False,No
357,Cambodia Bayon Airlines targetAirport Siem Reap International Airport.,targetAirport has domain Airline.,"Given the previous statements, is Cambodia Bayon Airlines an Airline?",Yes,Cambodia Bayon Airlines is an Airline.,True,No
1591,Royal Rumble brand Raw.,brand has domain Artist.,"Given the previous statements, is Royal Rumble a WrestlingEvent?",No,Royal Rumble is not a WrestlingEvent.,False,Yes
1785,Abkhazia grossDomesticProduct 3.14e+10.,grossDomesticProduct has domain Surname.,"Given the previous statements, is Abkhazia a PopulatedPlace?",No,Abkhazia is not a PopulatedPlace.,False,No
337,Cadí Tunnel routeStartLocation Cerdanya.,routeStartLocation has domain RouteOfTransportation.,"Given the previous statements, is Cadí Tunnel a RouteOfTransportation?",Yes,Cadí Tunnel is a RouteOfTransportation.,True,Yes
1811,Purnell School numberOfGraduateStudents 1375.,numberOfGraduateStudents has domain AmericanLeader.,"Given the previous statements, is Purnell School an EducationalInstitution?",No,Purnell School is not an EducationalInstitution.,False,No
1434,Prairie Public Television formerBroadcastNetwork National Educational Television.,formerBroadcastNetwork has domain Skos.,"Given the previous statements, is Prairie Public Television a Broadcaster?",No,Prairie Public Television is not a Broadcaster.,False,Yes
644,Bempegaldesleukin inn bempegaldesleukin.,inn has domain ChemicalCompound.,"Given the previous statements, is Bempegaldesleukin a ChemicalCompound?",Yes,Bempegaldesleukin is a ChemicalCompound.,True,No
1925,Camilla Battista da Varano majorShrine Macerata.,majorShrine has domain BasketballPlayer.,"Given the previous statements, is Camilla Battista da Varano a Saint?",No,Camilla Battista da Varano is not a Saint.,False,No
432,Cable 14 formerBroadcastNetwork Shaw Communications.,formerBroadcastNetwork has domain Broadcaster.,"Given the previous statements, is Cable 14 a Broadcaster?",Yes,Cable 14 is a Broadcaster.,True,Cable
662,Calmodulin pdb 1OSA.,pdb has domain Protein.,"Given the previous statements, is Calmodulin a Protein?",Yes,Calmodulin is a Protein.,True,Cal
185,Carl Bennet board Holmen.,board has domain Person.,"Given the previous statements, is Carl Bennet a Person?",Yes,Carl Bennet is a Person.,True,No
725,Calder Hall nuclear power station capacityFactor 79.0.,capacityFactor has domain PowerStation.,"Given the previous statements, is Calder Hall nuclear power station a PowerStation?",Yes,Calder Hall nuclear power station is a PowerStation.,True,No
457,Cajun launchSite Wallops Flight Facility.,launchSite has domain SpaceMission.,"Given the previous statements, is Cajun a SpaceMission?",Yes,Cajun is a SpaceMission.,True,No
455,Canadian Nazi Party internationalAffiliation World Union of National Socialists.,internationalAffiliation has domain PoliticalParty.,"Given the previous statements, is Canadian Nazi Party a PoliticalParty?",Yes,Canadian Nazi Party is a PoliticalParty.,True,No
1468,Campylobacteriosis medicalCause Campylobacter jejuni.,medicalCause has domain Congressman.,"Given the previous statements, is Campylobacteriosis a Disease?",No,Campylobacteriosis is not a Disease.,False,Camp
1284,Calvert Coggeshall movement Abstraction.,movement has domain PeriodOfArtisticStyle.,"Given the previous statements, is Calvert Coggeshall an Artist?",No,Calvert Coggeshall is not an Artist.,False,No
1765,Cabourne distanceToLondon 217261.0.,distanceToLondon has domain LatterDaySaint.,"Given the previous statements, is Cabourne a Settlement?",No,Cabourne is not a Settlement.,False,No
17,"Carlton County, Minnesota congressionalDistrict Minnesota's 8th congressional district.",congressionalDistrict has domain AdministrativeRegion.,"Given the previous statements, is Carlton County, Minnesota an AdministrativeRegion?",Yes,"Carlton County, Minnesota is an AdministrativeRegion.",True,Carl
786,Cao Xinlong highestRank 92.,highestRank has domain SnookerPlayer.,"Given the previous statements, is Cao Xinlong a SnookerPlayer?",Yes,Cao Xinlong is a SnookerPlayer.,True,No
1399,"Campus School, CCS HAU chairperson Vice-Chancellor.",chairperson has domain Cave.,"Given the previous statements, is Campus School, CCS HAU an Organisation?",No,"Campus School, CCS HAU is not an Organisation.",False,Campus
1777,Central Bosnia Canton gdpPerCapita 6.793.,gdpPerCapita has domain GovernmentalAdministrativeRegion.,"Given the previous statements, is Central Bosnia Canton a PopulatedPlace?",No,Central Bosnia Canton is not a PopulatedPlace.,False,No
889,Carnlough distanceToDublin 183465.0.,distanceToDublin has domain Settlement.,"Given the previous statements, is Carnlough a Settlement?",Yes,Carnlough is a Settlement.,True,Carn
953,Sciatic nerve branchTo Common fibular nerve.,branchTo has domain AnatomicalStructure.,"Given the previous statements, is Sciatic nerve an AnatomicalStructure?",Yes,Sciatic nerve is an AnatomicalStructure.,True,No
1489,Cabonga Reservoir outflow Gens de Terre River.,outflow has domain HistoricalAreaOfAuthority.,"Given the previous statements, is Cabonga Reservoir a BodyOfWater?",No,Cabonga Reservoir is not a BodyOfWater.,False,No
366,Calw administrativeDistrict Karlsruhe.,administrativeDistrict has domain Settlement.,"Given the previous statements, is Calw a Settlement?",Yes,Calw is a Settlement.,True,No
69,Saskatchewan Highway 155 subsequentInfrastructure Saskatchewan Highway 165.,subsequentInfrastructure has domain Infrastructure.,"Given the previous statements, is Saskatchewan Highway 155 an Infrastructure?",Yes,Saskatchewan Highway 155 is an Infrastructure.,True,No
570,Corinne Dibnah winsAtLET List of golfers with most Ladies European Tour wins.,winsAtLET has domain GolfPlayer.,"Given the previous statements, is Corinne Dibnah a GolfPlayer?",Yes,Corinne Dibnah is a GolfPlayer.,True,No
33,Cairn na Burgh Mòr unitaryAuthority Argyll and Bute.,unitaryAuthority has domain PopulatedPlace.,"Given the previous statements, is Cairn na Burgh Mòr a PopulatedPlace?",Yes,Cairn na Burgh Mòr is a PopulatedPlace.,True,No
197,Pétrus chef Gordon Ramsay.,chef has domain Restaurant.,"Given the previous statements, is Pétrus a Restaurant?",Yes,Pétrus is a Restaurant.,True,No
1563,All Too Hard jockey Dwayne Dunn.,jockey has domain TradeUnion.,"Given the previous statements, is All Too Hard a Horse?",No,All Too Hard is not a Horse.,False,No
604,"Caleb Fairley criminalCharge Two counts ofmurder,robbery.",criminalCharge has domain Criminal.,"Given the previous statements, is Caleb Fairley a Criminal?",Yes,Caleb Fairley is a Criminal.,True,No
1909,Brålanda populationRuralDensity 10.0.,populationRuralDensity has domain AcademicConference.,"Given the previous statements, is Brålanda a PopulatedPlace?",No,Brålanda is not a PopulatedPlace.,False,No
1853,Caffé Vittoria reservations 0.,reservations has domain MovieGenre.,"Given the previous statements, is Caffé Vittoria a Restaurant?",No,Caffé Vittoria is not a Restaurant.,False,Yes
1957,"Cabot, Bristol ceremonialCounty Bristol.",ceremonialCounty has domain TheologicalConcept.,"Given the previous statements, is Cabot, Bristol a PopulatedPlace?",No,"Cabot, Bristol is not a PopulatedPlace.",False,No
1324,Cabrillo High School rivalSchool Lompoc High School.,rivalSchool has domain Region.,"Given the previous statements, is Cabrillo High School a School?",No,Cabrillo High School is not a School.,False,No
15,Carlo Zimech restingPlacePosition Carlo Zimech  restingPlacePosition  1.,restingPlacePosition has domain Person.,"Given the previous statements, is Carlo Zimech a Person?",Yes,Carlo Zimech is a Person.,True,No
1433,Cable 14 formerBroadcastNetwork Source Cable.,formerBroadcastNetwork has domain Infrastructure.,"Given the previous statements, is Cable 14 a Broadcaster?",No,Cable 14 is not a Broadcaster.,False,Cable
1016,Panther Creek mouthPosition Panther Creek   mouthPosition  1.,mouthPosition has domain Mill.,"Given the previous statements, is Panther Creek a River?",No,Panther Creek is not a River.,False,No
1241,"American Advisors Group foundationPlace Irvine, California.",foundationPlace has domain SportsLeague.,"Given the previous statements, is American Advisors Group an Organisation?",No,American Advisors Group is not an Organisation.,False,American
982,Carè Alto firstAscentPerson H.F. Montgomery.,firstAscentPerson has domain Mountain.,"Given the previous statements, is Carè Alto a Mountain?",Yes,Carè Alto is a Mountain.,True,No
1340,Cabous van der Westhuizen school Hoërskool Jan van Riebeeck.,school has domain Novel.,"Given the previous statements, is Cabous van der Westhuizen a Person?",No,Cabous van der Westhuizen is not a Person.,False,Yes
1097,Cabot High School facultySize 125.,facultySize has domain Vein.,"Given the previous statements, is Cabot High School an EducationalInstitution?",No,Cabot High School is not an EducationalInstitution.,False,Yes
1373,Canadian Regional Airlines alliance Oneworld.,alliance has domain PoliticalConcept.,"Given the previous statements, is Canadian Regional Airlines an Airline?",No,Canadian Regional Airlines is not an Airline.,False,No
1404,Canada's National Observer chiefEditor Karyn Pugliese.,chiefEditor has domain Fashion.,"Given the previous statements, is Canada's National Observer a Work?",No,Canada's National Observer is not a Work.,False,No
697,Canonization of Joan of Arc canonizedDate 1920-05-16.,canonizedDate has domain Saint.,"Given the previous statements, is Canonization of Joan of Arc a Saint?",Yes,Canonization of Joan of Arc is a Saint.,True,No
1082,Camilla Battista da Varano beatifiedDate 1843-04-07.,beatifiedDate has domain MotorRace.,"Given the previous statements, is Camilla Battista da Varano a Saint?",No,Camilla Battista da Varano is not a Saint.,False,No
677,Calcium pyrophosphate dihydrate crystal deposition disease eMedicineTopic 1938.,eMedicineTopic has domain Disease.,"Given the previous statements, is Calcium pyrophosphate dihydrate crystal deposition disease a Disease?",Yes,Calcium pyrophosphate dihydrate crystal deposition disease is a Disease.,True,No
1837,Calgary populationUrbanDensity 2099.9.,populationUrbanDensity has domain SambaSchool.,"Given the previous statements, is Calgary a PopulatedPlace?",No,Calgary is not a PopulatedPlace.,False,Calgary
1992,Entorhinal cortex isPartOfAnatomicalStructure Temporal lobe.,isPartOfAnatomicalStructure has domain LegalCase.,"Given the previous statements, is Entorhinal cortex a Brain?",No,Entorhinal cortex is not a Brain.,False,Ent
311,Kaleshwaram Lift Irrigation Project  PowerStation  1 primaryFuelType Hydropower.,primaryFuelType has domain PowerStation.,"Given the previous statements, is Kaleshwaram Lift Irrigation Project  PowerStation  1 a PowerStation?",Yes,Kaleshwaram Lift Irrigation Project  PowerStation  1 is a PowerStation.,True,No
1259,Caac language languageFamily Southern Oceanic languages.,languageFamily has domain PoliceOfficer.,"Given the previous statements, is Caac language a Language?",No,Caac language is not a Language.,False,No
1376,Canara High School alumni Tenth grade.,alumni has domain Instrumentalist.,"Given the previous statements, is Canara High School an EducationalInstitution?",No,Canara High School is not an EducationalInstitution.,False,Yes
1996,Cahill Gordon & Reindel legalForm Limited liability partnership.,legalForm has domain Egyptologist.,"Given the previous statements, is Cahill Gordon & Reindel an Organisation?",No,Cahill Gordon & Reindel is not an Organisation.,False,No
155,Puligny-Montrachet wine numberOfVineyards 17.,numberOfVineyards has domain WineRegion.,"Given the previous statements, is Puligny-Montrachet wine a WineRegion?",Yes,Puligny-Montrachet wine is a WineRegion.,True,No
387,Callbach associationOfLocalGovernment Meisenheim.,associationOfLocalGovernment has domain Settlement.,"Given the previous statements, is Callbach a Settlement?",Yes,Callbach is a Settlement.,True,No
1838,"Campbellton, New Brunswick populationUrbanDensity 496.1.",populationUrbanDensity has domain Airport.,"Given the previous statements, is Campbellton, New Brunswick a PopulatedPlace?",No,"Campbellton, New Brunswick is not a PopulatedPlace.",False,No
857,"Campus School, CCS HAU schoolNumber 530002.",schoolNumber has domain School.,"Given the previous statements, is Campus School, CCS HAU a School?",Yes,"Campus School, CCS HAU is a School.",True,No
1850,Cape Fear High School ranking 172.,ranking has domain Globularswarm.,"Given the previous statements, is Cape Fear High School an Organisation?",No,Cape Fear High School is not an Organisation.,False,No
160,COVID-19 pandemic in Haiti activeCases 1184.,activeCases has domain Outbreak.,"Given the previous statements, is COVID-19 pandemic in Haiti an Outbreak?",Yes,COVID-19 pandemic in Haiti is an Outbreak.,True,No
533,Cartaya twinTown Loulé.,twinTown has domain Settlement.,"Given the previous statements, is Cartaya a Settlement?",Yes,Cartaya is a Settlement.,True,Cart
903,Purbaya Polytechnic Institute other 49.,other has domain University.,"Given the previous statements, is Purbaya Polytechnic Institute an University?",Yes,Purbaya Polytechnic Institute is an University.,True,No
1728,Caroline captureDate 1808-12-28.,captureDate has domain Place.,"Given the previous statements, is Caroline a Ship?",No,Caroline is not a Ship.,False,No
818,Cagliari light rail numberOfVehicles 6.,numberOfVehicles has domain PublicTransitSystem.,"Given the previous statements, is Cagliari light rail a PublicTransitSystem?",Yes,Cagliari light rail is a PublicTransitSystem.,True,No
158,Ronnie O'Sullivan worldChampionTitleYear 2004.,worldChampionTitleYear has domain Athlete.,"Given the previous statements, is Ronnie O'Sullivan an Athlete?",Yes,Ronnie O'Sullivan is an Athlete.,True,No
815,Canalside Rail Trail Bridge numberOfPiersInWater 2.,numberOfPiersInWater has domain Bridge.,"Given the previous statements, is Canalside Rail Trail Bridge a Bridge?",Yes,Canalside Rail Trail Bridge is a Bridge.,True,No
1677,Calcium pyrophosphate dihydrate crystal deposition disease eMedicineTopic 1938.,eMedicineTopic has domain TeamSport.,"Given the previous statements, is Calcium pyrophosphate dihydrate crystal deposition disease a Disease?",No,Calcium pyrophosphate dihydrate crystal deposition disease is not a Disease.,False,No
488,Powertec RPA oilSystem Dry sump.,oilSystem has domain AutomobileEngine.,"Given the previous statements, is Powertec RPA an AutomobileEngine?",Yes,Powertec RPA is an AutomobileEngine.,True,No
1089,Roccy FM broadcastTranslator 99.5 MHzCowra.,broadcastTranslator has domain SportsLeague.,"Given the previous statements, is Roccy FM a Broadcaster?",No,Roccy FM is not a Broadcaster.,False,Yes
1663,Protein Z pdb 3F1s.,pdb has domain Database.,"Given the previous statements, is Protein Z a Protein?",No,Protein Z is not a Protein.,False,Yes
1784,Azerbaijan Democratic Republic grossDomesticProduct 6.65e+08.,grossDomesticProduct has domain Area.,"Given the previous statements, is Azerbaijan Democratic Republic a PopulatedPlace?",No,Azerbaijan Democratic Republic is not a PopulatedPlace.,False,No
683,Calcium pyrophosphate dihydrate crystal deposition disease meshId D002805.,meshId has domain Disease.,"Given the previous statements, is Calcium pyrophosphate dihydrate crystal deposition disease a Disease?",Yes,Calcium pyrophosphate dihydrate crystal deposition disease is a Disease.,True,No
673,Cannabinoid receptor uniprot P34972.,uniprot has domain Biomolecule.,"Given the previous statements, is Cannabinoid receptor a Biomolecule?",Yes,Cannabinoid receptor is a Biomolecule.,True,Cann
