ID,triple1,triple2,question,answer,inferred triple,label,LLM output
127,Cab Calloway is a Person.,Person is disjoint with RadioControlledRacingLeague.,"Given the previous statements, is Cab Calloway not an UnitOfWork?",No,Cab Calloway could be an UnitOfWork.,False,"Yes, CaM"
199,Cabal of Naples is a Person.,Person is disjoint with FootballMatch.,"Given the previous statements, is Cabal of Naples not a Nebula?",No,Cabal of Naples could be a Nebula.,False,The answer is no
14,Cabal of Naples is a Person.,Person is disjoint with MeanOfTransportation.,"Given the previous statements, is Cabal of Naples not a MeanOfTransportation?",Yes,Cabal of Naples is not a MeanOfTransportation.,True,The answer is no
8,Ca' d'Zan is a Place.,Place is disjoint with Agent.,"Given the previous statements, is Ca' d'Zan not an Agent?",Yes,Ca' d'Zan is not an Agent.,True,The answer is no
21,CaMia Hopson is a Person.,Person is disjoint with Tower.,"Given the previous statements, is CaMia Hopson not a Tower?",Yes,CaMia Hopson is not a Tower.,True,"Yes, Cab Call"
162,Cab Calloway is a Person.,Person is disjoint with Tenure.,"Given the previous statements, is Cab Calloway not a ConveyorSystem?",No,Cab Calloway could be a ConveyorSystem.,False,The answer is no
156,CaMia Hopson is a Person.,Person is disjoint with Openswarm.,"Given the previous statements, is CaMia Hopson not a Mountain?",No,CaMia Hopson could be a Mountain.,False,The answer is no
18,Cab Kaye is a Person.,Person is disjoint with UnitOfWork.,"Given the previous statements, is Cab Kaye not an UnitOfWork?",Yes,Cab Kaye is not an UnitOfWork.,True,The answer is no
54,Cabal of Naples is a Person.,Person is disjoint with ConveyorSystem.,"Given the previous statements, is Cabal of Naples not a ConveyorSystem?",Yes,Cabal of Naples is not a ConveyorSystem.,True,The Cabal of
42,Cab Calloway is a Person.,Person is disjoint with Event.,"Given the previous statements, is Cab Calloway not an Event?",Yes,Cab Calloway is not an Event.,True,The answer is no
35,Cabassous is a Person.,Person is disjoint with TimePeriod.,"Given the previous statements, is Cabassous not a TimePeriod?",Yes,Cabassous is not a TimePeriod.,True,The answer is no
93,Cab Kaye is a Person.,Person is disjoint with On-SiteTransportation.,"Given the previous statements, is Cab Kaye not an On-SiteTransportation?",Yes,Cab Kaye is not an On-SiteTransportation.,True,The answer is no
145,Cabassous is a Person.,Person is disjoint with SportsManager.,"Given the previous statements, is Cabassous not a TimePeriod?",No,Cabassous could be a TimePeriod.,False,The answer is no
5,Cabassous is a Person.,Person is disjoint with Activity.,"Given the previous statements, is Cabassous not an Activity?",Yes,Cabassous is not an Activity.,True,The answer is no
216,CaMia Hopson is a Person.,Person is disjoint with TheatreDirector.,"Given the previous statements, is CaMia Hopson not a StarCluster?",No,CaMia Hopson could be a StarCluster.,False,The answer is no
78,Cab Kaye is a Person.,Person is disjoint with Mine.,"Given the previous statements, is Cab Kaye not a Mine?",Yes,Cab Kaye is not a Mine.,True,"Yes, the answer"
76,CaMia Hopson is a Person.,Person is disjoint with Mine.,"Given the previous statements, is CaMia Hopson not a Mine?",Yes,CaMia Hopson is not a Mine.,True,The answer is no
60,Cabassous is a Person.,Person is disjoint with Escalator.,"Given the previous statements, is Cabassous not an Escalator?",Yes,Cabassous is not an Escalator.,True,"Yes, Cabass"
3,Cab Kaye is a Person.,Person is disjoint with Activity.,"Given the previous statements, is Cab Kaye not an Activity?",Yes,Cab Kaye is not an Activity.,True,The answer is no
11,CaMia Hopson is a Person.,Person is disjoint with MeanOfTransportation.,"Given the previous statements, is CaMia Hopson not a MeanOfTransportation?",Yes,CaMia Hopson is not a MeanOfTransportation.,True,"Yes, CaM"
9,"Ca Goulmie, Port-Salut, Haiti is a Place.",Place is disjoint with Agent.,"Given the previous statements, is Ca Goulmie, Port-Salut, Haiti not an Agent?",Yes,"Ca Goulmie, Port-Salut, Haiti is not an Agent.",True,The answer is no
56,CaMia Hopson is a Person.,Person is disjoint with Escalator.,"Given the previous statements, is CaMia Hopson not an Escalator?",Yes,CaMia Hopson is not an Escalator.,True,The answer is no
131,CaMia Hopson is a Person.,Person is disjoint with AcademicConference.,"Given the previous statements, is CaMia Hopson not a Tower?",No,CaMia Hopson could be a Tower.,False,The answer is no
86,CaMia Hopson is a Person.,Person is disjoint with Nebula.,"Given the previous statements, is CaMia Hopson not a Nebula?",Yes,CaMia Hopson is not a Nebula.,True,The answer is no
82,Cab Calloway is a Person.,Person is disjoint with MovingWalkway.,"Given the previous statements, is Cab Calloway not a MovingWalkway?",Yes,Cab Calloway is not a MovingWalkway.,True,The answer is no
208,Cab Kaye is a Person.,Person is disjoint with Hospital.,"Given the previous statements, is Cab Kaye not a PeriodOfArtisticStyle?",No,Cab Kaye could be a PeriodOfArtisticStyle.,False,"Yes, Cabass"
84,Cabal of Naples is a Person.,Person is disjoint with MovingWalkway.,"Given the previous statements, is Cabal of Naples not a MovingWalkway?",Yes,Cabal of Naples is not a MovingWalkway.,True,The answer is yes
26,Caecocypris basimi is a Fish.,Fish is disjoint with Mammal.,"Given the previous statements, is Caecocypris basimi not a Mammal?",Yes,Caecocypris basimi is not a Mammal.,True,The answer is no
217,Cab Calloway is a Person.,Person is disjoint with Port.,"Given the previous statements, is Cab Calloway not a StarCluster?",No,Cab Calloway could be a StarCluster.,False,The answer is no
135,Cabassous is a Person.,Person is disjoint with Singer.,"Given the previous statements, is Cabassous not a Tower?",No,Cabassous could be a Tower.,False,The answer is no
85,Cabassous is a Person.,Person is disjoint with MovingWalkway.,"Given the previous statements, is Cabassous not a MovingWalkway?",Yes,Cabassous is not a MovingWalkway.,True,The answer is no
106,CaMia Hopson is a Person.,Person is disjoint with StarCluster.,"Given the previous statements, is CaMia Hopson not a StarCluster?",Yes,CaMia Hopson is not a StarCluster.,True,The answer is no
181,CaMia Hopson is a Person.,Person is disjoint with Crustacean.,"Given the previous statements, is CaMia Hopson not a HistoricalPeriod?",No,CaMia Hopson could be a HistoricalPeriod.,False,The answer is no
37,Cab Calloway is a Person.,Person is disjoint with Building.,"Given the previous statements, is Cab Calloway not a Building?",Yes,Cab Calloway is not a Building.,True,The answer is no
174,Cabal of Naples is a Person.,Person is disjoint with Train.,"Given the previous statements, is Cabal of Naples not a FileSystem?",No,Cabal of Naples could be a FileSystem.,False,The answer is no
48,Cab Kaye is a Person.,Person is disjoint with Mountain.,"Given the previous statements, is Cab Kaye not a Mountain?",Yes,Cab Kaye is not a Mountain.,True,"Yes, Cabass"
206,CaMia Hopson is a Person.,Person is disjoint with File.,"Given the previous statements, is CaMia Hopson not a PeriodOfArtisticStyle?",No,CaMia Hopson could be a PeriodOfArtisticStyle.,False,The answer is no
215,Cabassous is a Person.,Person is disjoint with Song.,"Given the previous statements, is Cabassous not a ProtohistoricalPeriod?",No,Cabassous could be a ProtohistoricalPeriod.,False,The answer is no
45,Cabassous is a Person.,Person is disjoint with Event.,"Given the previous statements, is Cabassous not an Event?",Yes,Cabassous is not an Event.,True,The answer is no
94,Cabal of Naples is a Person.,Person is disjoint with On-SiteTransportation.,"Given the previous statements, is Cabal of Naples not an On-SiteTransportation?",Yes,Cabal of Naples is not an On-SiteTransportation.,True,The answer is no
136,Caecocypris basimi is a Fish.,Fish is disjoint with Tower.,"Given the previous statements, is Caecocypris basimi not a Mammal?",No,Caecocypris basimi could be a Mammal.,False,The answer is no
121,CaMia Hopson is a Person.,Person is disjoint with NationalFootballLeagueEvent.,"Given the previous statements, is CaMia Hopson not a MeanOfTransportation?",No,CaMia Hopson could be a MeanOfTransportation.,False,The answer is no
28,Calamostoma is a Fish.,Fish is disjoint with Mammal.,"Given the previous statements, is Calamostoma not a Mammal?",Yes,Calamostoma is not a Mammal.,True,The answer is no
189,Cabal of Naples is a Person.,Person is disjoint with RocketEngine.,"Given the previous statements, is Cabal of Naples not a Mine?",No,Cabal of Naples could be a Mine.,False,The Cabal of
178,Cab Kaye is a Person.,Person is disjoint with Island.,"Given the previous statements, is Cab Kaye not a GeologicalPeriod?",No,Cab Kaye could be a GeologicalPeriod.,False,The first two statements
50,Cabassous is a Person.,Person is disjoint with Mountain.,"Given the previous statements, is Cabassous not a Mountain?",Yes,Cabassous is not a Mountain.,True,The answer is no
99,Cabal of Naples is a Person.,Person is disjoint with PeriodOfArtisticStyle.,"Given the previous statements, is Cabal of Naples not a PeriodOfArtisticStyle?",Yes,Cabal of Naples is not a PeriodOfArtisticStyle.,True,The Cabal of
13,Cab Kaye is a Person.,Person is disjoint with MeanOfTransportation.,"Given the previous statements, is Cab Kaye not a MeanOfTransportation?",Yes,Cab Kaye is not a MeanOfTransportation.,True,The answer is no
7,Ca' d'Andrea is a Place.,Place is disjoint with Agent.,"Given the previous statements, is Ca' d'Andrea not an Agent?",Yes,Ca' d'Andrea is not an Agent.,True,"Yes, Cab Kay"
20,Cabassous is a Person.,Person is disjoint with UnitOfWork.,"Given the previous statements, is Cabassous not an UnitOfWork?",Yes,Cabassous is not an UnitOfWork.,True,The Cabal of
72,Cab Calloway is a Person.,Person is disjoint with HistoricalPeriod.,"Given the previous statements, is Cab Calloway not a HistoricalPeriod?",Yes,Cab Calloway is not a HistoricalPeriod.,True,The answer is no
47,Cab Calloway is a Person.,Person is disjoint with Mountain.,"Given the previous statements, is Cab Calloway not a Mountain?",Yes,Cab Calloway is not a Mountain.,True,The answer is no
184,Cabal of Naples is a Person.,Person is disjoint with RoadTunnel.,"Given the previous statements, is Cabal of Naples not a HistoricalPeriod?",No,Cabal of Naples could be a HistoricalPeriod.,False,The answer is no
31,CaMia Hopson is a Person.,Person is disjoint with TimePeriod.,"Given the previous statements, is CaMia Hopson not a TimePeriod?",Yes,CaMia Hopson is not a TimePeriod.,True,The answer is no
43,Cab Kaye is a Person.,Person is disjoint with Event.,"Given the previous statements, is Cab Kaye not an Event?",Yes,Cab Kaye is not an Event.,True,The answer is no
207,Cab Calloway is a Person.,Person is disjoint with Racecourse.,"Given the previous statements, is Cab Calloway not a PeriodOfArtisticStyle?",No,Cab Calloway could be a PeriodOfArtisticStyle.,False,The answer is no
148,Cab Kaye is a Person.,Person is disjoint with OlympicEvent.,"Given the previous statements, is Cab Kaye not a Building?",No,Cab Kaye could be a Building.,False,The answer is no
188,Cab Kaye is a Person.,Person is disjoint with SnookerWorldRanking.,"Given the previous statements, is Cab Kaye not a Mine?",No,Cab Kaye could be a Mine.,False,The answer is no
149,Cabal of Naples is a Person.,Person is disjoint with University.,"Given the previous statements, is Cabal of Naples not a Building?",No,Cabal of Naples could be a Building.,False,The answer is no
36,CaMia Hopson is a Person.,Person is disjoint with Building.,"Given the previous statements, is CaMia Hopson not a Building?",Yes,CaMia Hopson is not a Building.,True,The answer is no
132,Cab Calloway is a Person.,Person is disjoint with Pyramid.,"Given the previous statements, is Cab Calloway not a Tower?",No,Cab Calloway could be a Tower.,False,The Cabal of
65,Cabassous is a Person.,Person is disjoint with FileSystem.,"Given the previous statements, is Cabassous not a FileSystem?",Yes,Cabassous is not a FileSystem.,True,The answer is no
143,Cab Kaye is a Person.,Person is disjoint with CareerStation.,"Given the previous statements, is Cab Kaye not a TimePeriod?",No,Cab Kaye could be a TimePeriod.,False,The first two statements
61,CaMia Hopson is a Person.,Person is disjoint with FileSystem.,"Given the previous statements, is CaMia Hopson not a FileSystem?",Yes,CaMia Hopson is not a FileSystem.,True,The answer is no
220,Cabassous is a Person.,Person is disjoint with WrestlingEvent.,"Given the previous statements, is Cabassous not a StarCluster?",No,Cabassous could be a StarCluster.,False,The answer is no
120,Ca Pierre is a Place.,Place is disjoint with MetroStation.,"Given the previous statements, is Ca Pierre not an Agent?",No,Ca Pierre could be an Agent.,False,The answer is no
173,Cab Kaye is a Person.,Person is disjoint with AustralianFootballTeam.,"Given the previous statements, is Cab Kaye not a FileSystem?",No,Cab Kaye could be a FileSystem.,False,The answer is no
118,Ca' d'Zan is a Place.,Place is disjoint with Cheese.,"Given the previous statements, is Ca' d'Zan not an Agent?",No,Ca' d'Zan could be an Agent.,False,The answer is no
62,Cab Calloway is a Person.,Person is disjoint with FileSystem.,"Given the previous statements, is Cab Calloway not a FileSystem?",Yes,Cab Calloway is not a FileSystem.,True,"Yes, CaM"
55,Cabassous is a Person.,Person is disjoint with ConveyorSystem.,"Given the previous statements, is Cabassous not a ConveyorSystem?",Yes,Cabassous is not a ConveyorSystem.,True,The answer is yes
58,Cab Kaye is a Person.,Person is disjoint with Escalator.,"Given the previous statements, is Cab Kaye not an Escalator?",Yes,Cab Kaye is not an Escalator.,True,The answer is no
219,Cabal of Naples is a Person.,Person is disjoint with TopicalConcept.,"Given the previous statements, is Cabal of Naples not a StarCluster?",No,Cabal of Naples could be a StarCluster.,False,The answer is no
133,Cab Kaye is a Person.,Person is disjoint with SocietalEvent.,"Given the previous statements, is Cab Kaye not a Tower?",No,Cab Kaye could be a Tower.,False,The answer is no
193,Cab Kaye is a Person.,Person is disjoint with Lieutenant.,"Given the previous statements, is Cab Kaye not a MovingWalkway?",No,Cab Kaye could be a MovingWalkway.,False,The answer is no
141,CaMia Hopson is a Person.,Person is disjoint with TelevisionEpisode.,"Given the previous statements, is CaMia Hopson not a TimePeriod?",No,CaMia Hopson could be a TimePeriod.,False,The answer is no
97,Cab Calloway is a Person.,Person is disjoint with PeriodOfArtisticStyle.,"Given the previous statements, is Cab Calloway not a PeriodOfArtisticStyle?",Yes,Cab Calloway is not a PeriodOfArtisticStyle.,True,The answer is no
52,Cab Calloway is a Person.,Person is disjoint with ConveyorSystem.,"Given the previous statements, is Cab Calloway not a ConveyorSystem?",Yes,Cab Calloway is not a ConveyorSystem.,True,The answer is no
111,CaMia Hopson is a Person.,Person is disjoint with Skater.,"Given the previous statements, is CaMia Hopson not an Activity?",No,CaMia Hopson could be an Activity.,False,"Yes, CaM"
175,Cabassous is a Person.,Person is disjoint with Pope.,"Given the previous statements, is Cabassous not a FileSystem?",No,Cabassous could be a FileSystem.,False,The answer is yes
195,Cabassous is a Person.,Person is disjoint with NetballPlayer.,"Given the previous statements, is Cabassous not a MovingWalkway?",No,Cabassous could be a MovingWalkway.,False,The answer is yes
155,Cabassous is a Person.,Person is disjoint with Reign.,"Given the previous statements, is Cabassous not an Event?",No,Cabassous could be an Event.,False,The answer is no
22,Cab Calloway is a Person.,Person is disjoint with Tower.,"Given the previous statements, is Cab Calloway not a Tower?",Yes,Cab Calloway is not a Tower.,True,The answer is no
144,Cabal of Naples is a Person.,Person is disjoint with LineOfFashion.,"Given the previous statements, is Cabal of Naples not a TimePeriod?",No,Cabal of Naples could be a TimePeriod.,False,"Yes, CaM"
128,Cab Kaye is a Person.,Person is disjoint with Canoeist.,"Given the previous statements, is Cab Kaye not an UnitOfWork?",No,Cab Kaye could be an UnitOfWork.,False,The answer is no
104,Cabal of Naples is a Person.,Person is disjoint with ProtohistoricalPeriod.,"Given the previous statements, is Cabal of Naples not a ProtohistoricalPeriod?",Yes,Cabal of Naples is not a ProtohistoricalPeriod.,True,The first two statements
169,Cabal of Naples is a Person.,Person is disjoint with NordicCombined.,"Given the previous statements, is Cabal of Naples not an Escalator?",No,Cabal of Naples could be an Escalator.,False,The answer is no
98,Cab Kaye is a Person.,Person is disjoint with PeriodOfArtisticStyle.,"Given the previous statements, is Cab Kaye not a PeriodOfArtisticStyle?",Yes,Cab Kaye is not a PeriodOfArtisticStyle.,True,The answer is no
158,Cab Kaye is a Person.,Person is disjoint with Crustacean.,"Given the previous statements, is Cab Kaye not a Mountain?",No,Cab Kaye could be a Mountain.,False,The answer is no
49,Cabal of Naples is a Person.,Person is disjoint with Mountain.,"Given the previous statements, is Cabal of Naples not a Mountain?",Yes,Cabal of Naples is not a Mountain.,True,The answer is no
123,Cab Kaye is a Person.,Person is disjoint with Crater.,"Given the previous statements, is Cab Kaye not a MeanOfTransportation?",No,Cab Kaye could be a MeanOfTransportation.,False,"Yes, CaM"
129,Cabal of Naples is a Person.,Person is disjoint with Name.,"Given the previous statements, is Cabal of Naples not an UnitOfWork?",No,Cabal of Naples could be an UnitOfWork.,False,The answer is no
138,Calamostoma is a Fish.,Fish is disjoint with Historian.,"Given the previous statements, is Calamostoma not a Mammal?",No,Calamostoma could be a Mammal.,False,The answer is no
142,Cab Calloway is a Person.,Person is disjoint with Surfer.,"Given the previous statements, is Cab Calloway not a TimePeriod?",No,Cab Calloway could be a TimePeriod.,False,The answer is no
170,Cabassous is a Person.,Person is disjoint with FormerMunicipality.,"Given the previous statements, is Cabassous not an Escalator?",No,Cabassous could be an Escalator.,False,The Cabassous
