ID,triple1,triple2,question,answer,inferred triple,label,LLM output
1203,Betabrand is a BoxingLeague.,Betabrand is the same as m.0105mp0k.,"Given the previous statements, is m.0105mp0k an Agent?",No,m.0105mp0k is not an Agent.,False,No
1951,Dattaji Salvi is a Biomolecule.,Dattaji Salvi is the same as m.010r8pt2.,"Given the previous statements, is m.010r8pt2 a Person?",No,m.010r8pt2 is not a Person.,False,No
202,Betabrand is a Company.,Betabrand is the same as m.0105mp0k.,"Given the previous statements, is m.0105mp0k a Company?",Yes,m.0105mp0k is a Company.,True,No
1688,Sanjeev Balyan is a Volcano.,Sanjeev Balyan is the same as m.010lt48v.,"Given the previous statements, is m.010lt48v a Person?",No,m.010lt48v is not a Person.,False,No
151,Green Party Korea is a PoliticalParty.,Green Party Korea is the same as m.0102kdb6.,"Given the previous statements, is m.0102kdb6 a PoliticalParty?",Yes,m.0102kdb6 is a PoliticalParty.,True,Yes
1046,MMM Toamasina is a Contest.,MMM Toamasina is the same as m.0100pzmg.,"Given the previous statements, is m.0100pzmg an Organisation?",No,m.0100pzmg is not an Organisation.,False,No
1219,Maen-y-groes is a Crater.,Maen-y-groes is the same as m.0105p3pn.,"Given the previous statements, is m.0105p3pn a PopulatedPlace?",No,m.0105p3pn is not a PopulatedPlace.,False,No
1209,Daniel Spencer is a Lawyer.,Daniel Spencer is the same as m.0105n82n.,"Given the previous statements, is m.0105n82n a Person?",No,m.0105n82n is not a Person.,False,Yes
334,Sacred Falls is an Animal.,Sacred Falls is the same as m.010f5p99.,"Given the previous statements, is m.010f5p99 an Animal?",Yes,m.010f5p99 is a Animal.,True,Yes
1860,Stizocera geniculata is a MotorsportRacer.,Stizocera geniculata is the same as m.010qjpsl.,"Given the previous statements, is m.010qjpsl a Species?",No,m.010qjpsl is not a Species.,False,No
559,Sitaq is a Location.,Sitaq is the same as m.010gpfzl.,"Given the previous statements, is m.010gpfzl a Location?",Yes,m.010gpfzl is a Location.,True,Yes
1658,Pljevlja Gymnasium is a FictionalCharacter.,Pljevlja Gymnasium is the same as m.010lq40g.,"Given the previous statements, is m.010lq40g a School?",No,m.010lq40g is not a School.,False,No
1873,Baldwin-Coker Cottage is a SambaSchool.,Baldwin-Coker Cottage is the same as m.010qlg6z.,"Given the previous statements, is m.010qlg6z a Location?",No,m.010qlg6z is not a Location.,False,Yes
1454,Yaroslav Hrytsak is a Cape.,Yaroslav Hrytsak is the same as m.010fdznf.,"Given the previous statements, is m.010fdznf an Eukaryote?",No,m.010fdznf is not an Eukaryote.,False,No
358,R. S. de Saram is a Person.,R. S. de Saram is the same as m.010f8k v.,"Given the previous statements, is m.010f8k v a Person?",Yes,m.010f8k v is a Person.,True,Yes
556,Jupoata rufipennis is an Insect.,Jupoata rufipennis is the same as m.010gpdw2.,"Given the previous statements, is m.010gpdw2 an Insect?",Yes,m.010gpdw2 is a Insect.,True,Yes
79,Mahlon DeLong is an Eukaryote.,Mahlon DeLong is the same as m.01026vmb.,"Given the previous statements, is m.01026vmb an Eukaryote?",Yes,m.01026vmb is a Eukaryote.,True,Yes
1220,Zobahan Freeway is a TrainCarriage.,Zobahan Freeway is the same as m.0105pbgw.,"Given the previous statements, is m.0105pbgw an Infrastructure?",No,m.0105pbgw is not an Infrastructure.,False,Yes
170,"Jacksboro, Texas is a Place.","Jacksboro, Texas is the same as m.0104g8.","Given the previous statements, is m.0104g8 a Place?",Yes,m.0104g8 is a Place.,True,Yes
1057,1981 Campeonato Brasileiro Série B is a College.,1981 Campeonato Brasileiro Série B is the same as m.0100s3m6.,"Given the previous statements, is m.0100s3m6 a SportsTeamSeason?",No,m.0100s3m6 is not a SportsTeamSeason.,False,Yes
734,In Fact is a Single.,In Fact is the same as m.010lz8sz.,"Given the previous statements, is m.010lz8sz a Single?",Yes,m.010lz8sz is a Single.,True,Yes
59,1981 Campeonato Brasileiro Série B is a SoccerTournament.,1981 Campeonato Brasileiro Série B is the same as m.0100s3m6.,"Given the previous statements, is m.0100s3m6 a SoccerTournament?",Yes,m.0100s3m6 is a SoccerTournament.,True,Yes
674,"Bellwood, Virginia is a Place.","Bellwood, Virginia is the same as m.010lrm.","Given the previous statements, is m.010lrm a Place?",Yes,m.010lrm is a Place.,True,Yes
1095,Capital MetroRapid is a Humorist.,Capital MetroRapid is the same as m.01028h71.,"Given the previous statements, is m.01028h71 a PublicTransitSystem?",No,m.01028h71 is not a PublicTransitSystem.,False,No
1784,"Colonial Beach, Virginia is a MilitaryConflict.","Colonial Beach, Virginia is the same as m.010pgm.","Given the previous statements, is m.010pgm a PopulatedPlace?",No,m.010pgm is not a PopulatedPlace.,False,No
1850,Cossus horrifer is a Spy.,Cossus horrifer is the same as m.010qj3vw.,"Given the previous statements, is m.010qj3vw a Species?",No,m.010qj3vw is not a Species.,False,No
1594,Guitarists 4 the Kids is a Profession.,Guitarists 4 the Kids is the same as m.010hm244.,"Given the previous statements, is m.010hm244 an Album?",No,m.010hm244 is not an Album.,False,Yes
1507,Jordanian–Syrian border incidents during the Syrian Civil War is a Road.,Jordanian–Syrian border incidents during the Syrian Civil War is the same as m.010fk2n.,"Given the previous statements, is m.010fk2n a MilitaryConflict?",No,m.010fk2n is not a MilitaryConflict.,False,Yes
1971,Chemical Research Society of India is a HandballTeam.,Chemical Research Society of India is the same as m.010rcp62.,"Given the previous statements, is m.010rcp62 an Agent?",No,m.010rcp62 is not an Agent.,False,No
1957,Isn't It Grand Boys is a Taxon.,Isn't It Grand Boys is the same as m.010r9zg8.,"Given the previous statements, is m.010r9zg8 a MusicalWork?",No,m.010r9zg8 is not a MusicalWork.,False,No
1496,Bachelor's Day is an EmployersOrganisation.,Bachelor's Day is the same as m.010fjj5j.,"Given the previous statements, is m.010fjj5j a Food?",No,m.010fjj5j is not a Food.,False,No
978,Chionothremma ochricauda is an Animal.,Chionothremma ochricauda is the same as m.010rfjld.,"Given the previous statements, is m.010rfjld an Animal?",Yes,m.010rfjld is a Animal.,True,Yes
1292,Elachyophtalma keiensis is an AnatomicalStructure.,Elachyophtalma keiensis is the same as m.0108tfsl.,"Given the previous statements, is m.0108tfsl a Species?",No,m.0108tfsl is not a Species.,False,Yes
64,Kawai Thermal Power Station is a Plant.,Kawai Thermal Power Station is the same as m.0100svh0.,"Given the previous statements, is m.0100svh0 a Plant?",Yes,m.0100svh0 is a Plant.,True,Yes
1820,Jonathan Black is a Medicine.,Jonathan Black is the same as m.010ppzlr.,"Given the previous statements, is m.010ppzlr an Animal?",No,m.010ppzlr is not an Animal.,False,No
869,Netzwerk is a Work.,Netzwerk is the same as m.010ql3ft.,"Given the previous statements, is m.010ql3ft a Work?",Yes,m.010ql3ft is a Work.,True,Yes
1941,Essence of Ellington is an Agent.,Essence of Ellington is the same as m.010r7gnm.,"Given the previous statements, is m.010r7gnm a Work?",No,m.010r7gnm is not a Work.,False,Yes
63,Lionel Leventhal is an Agent.,Lionel Leventhal is the same as m.0100stbx.,"Given the previous statements, is m.0100stbx an Agent?",Yes,m.0100stbx is a Agent.,True,Yes
816,SYSACCO is a Company.,SYSACCO is the same as m.010ppz2c.,"Given the previous statements, is m.010ppz2c a Company?",Yes,m.010ppz2c is a Company.,True,Yes
1446,United Minorities is a GovernmentAgency.,United Minorities is the same as m.010fd yk.,"Given the previous statements, is m.010fd yk a PoliticalParty?",No,m.010fd yk is not a PoliticalParty.,False,Yes
716,Refin–Mobilvetta is a SportsTeam.,Refin–Mobilvetta is the same as m.010lx71c.,"Given the previous statements, is m.010lx71c a SportsTeam?",Yes,m.010lx71c is a SportsTeam.,True,Yes
1699,Tamal Bandyopadhyay is a Vodka.,Tamal Bandyopadhyay is the same as m.010lvgtw.,"Given the previous statements, is m.010lvgtw an Eukaryote?",No,m.010lvgtw is not an Eukaryote.,False,No
52,Niels Jensen is an Animal.,Niels Jensen is the same as m.0100rgqh.,"Given the previous statements, is m.0100rgqh an Animal?",Yes,m.0100rgqh is a Animal.,True,Yes
1409,Danijel Miškić is a FilmFestival.,Danijel Miškić is the same as m.010fb5mk.,"Given the previous statements, is m.010fb5mk a Person?",No,m.010fb5mk is not a Person.,False,No
347,Tom Dyckhoff is an Eukaryote.,Tom Dyckhoff is the same as m.010f6f h.,"Given the previous statements, is m.010f6f h an Eukaryote?",Yes,m.010f6f h is a Eukaryote.,True,Yes
1678,Harry Latham is a WineRegion.,Harry Latham is the same as m.010ls0jk.,"Given the previous statements, is m.010ls0jk an Animal?",No,m.010ls0jk is not an Animal.,False,No
314,The Human Factor is a Work.,The Human Factor is the same as m.010bx4ht.,"Given the previous statements, is m.010bx4ht a Work?",Yes,m.010bx4ht is a Work.,True,Yes
897,Old Eidfjord Church is a Building.,Old Eidfjord Church is the same as m.010qpznl.,"Given the previous statements, is m.010qpznl a Building?",Yes,m.010qpznl is a Building.,True,Yes
508,Martin Jurtom is a Person.,Martin Jurtom is the same as m.010fksg8.,"Given the previous statements, is m.010fksg8 a Person?",Yes,m.010fksg8 is a Person.,True,Yes
1536,Jigee Viertel is a BroadcastNetwork.,Jigee Viertel is the same as m.010gkmlk.,"Given the previous statements, is m.010gkmlk a Person?",No,m.010gkmlk is not a Person.,False,No
173,"Grandview, Texas is a Place.","Grandview, Texas is the same as m.0104xw.","Given the previous statements, is m.0104xw a Place?",Yes,m.0104xw is a Place.,True,Yes
387,Sauer S 2200 UL is a Software.,Sauer S 2200 UL is the same as m.010f9gy4.,"Given the previous statements, is m.010f9gy4 a Software?",Yes,m.010f9gy4 is a Software.,True,Yes
1266,Zanola is a MobilePhone.,Zanola is the same as m.0108bqqm.,"Given the previous statements, is m.0108bqqm an Insect?",No,m.0108bqqm is not an Insect.,False,No
1548,Hwang Pyong-so is a Settlement.,Hwang Pyong-so is the same as m.010gmxxd.,"Given the previous statements, is m.010gmxxd a Person?",No,m.010gmxxd is not a Person.,False,No
1329,1971–72 Kentucky Wildcats men's basketball team is a PeriodOfArtisticStyle.,1971–72 Kentucky Wildcats men's basketball team is the same as m.010f5nby.,"Given the previous statements, is m.010f5nby a NCAATeamSeason?",No,m.010f5nby is not a NCAATeamSeason.,False,No
1239,"Springtown, Texas is a Crustacean.","Springtown, Texas is the same as m.0107n7.","Given the previous statements, is m.0107n7 a Location?",No,m.0107n7 is not a Location.,False,No
703,Wentai Pagoda is a HistoricBuilding.,Wentai Pagoda is the same as m.010lwchd.,"Given the previous statements, is m.010lwchd a HistoricBuilding?",Yes,m.010lwchd is a HistoricBuilding.,True,Yes
263,Saphenista chanostium is an Animal.,Saphenista chanostium is the same as m.0108bp8h.,"Given the previous statements, is m.0108bp8h an Animal?",Yes,m.0108bp8h is a Animal.,True,Yes
905,EMA401 is a ChemicalSubstance.,EMA401 is the same as m.010qtbz.,"Given the previous statements, is m.010qtbz a ChemicalSubstance?",Yes,m.010qtbz is a ChemicalSubstance.,True,Yes
1641,Macrocephalitidae is a RocketEngine.,Macrocephalitidae is the same as m.010hqbr2.,"Given the previous statements, is m.010hqbr2 an Insect?",No,m.010hqbr2 is not an Insect.,False,No
297,Hopkins Island is an Island.,Hopkins Island is the same as m.0108zjmg.,"Given the previous statements, is m.0108zjmg an Island?",Yes,m.0108zjmg is a Island.,True,Yes
1710,David Allen Laird is a Cat.,David Allen Laird is the same as m.010lwzn6.,"Given the previous statements, is m.010lwzn6 a Person?",No,m.010lwzn6 is not a Person.,False,No
1193,Xanthophyllum reflexum is a Bodybuilder.,Xanthophyllum reflexum is the same as m.0105lxgl.,"Given the previous statements, is m.0105lxgl a Plant?",No,m.0105lxgl is not a Plant.,False,No
776,Abdurahman Mohamud Turyare is a Person.,Abdurahman Mohamud Turyare is the same as m.010pg jr.,"Given the previous statements, is m.010pg jr a Person?",Yes,m.010pg jr is a Person.,True,Yes
645,Trichoxys abbreviatus is an Animal.,Trichoxys abbreviatus is the same as m.010hs3g6.,"Given the previous statements, is m.010hs3g6 an Animal?",Yes,m.010hs3g6 is a Animal.,True,Yes
1590,Tanyochraethes ochrozona is an Enzyme.,Tanyochraethes ochrozona is the same as m.010hlpf3.,"Given the previous statements, is m.010hlpf3 an Eukaryote?",No,m.010hlpf3 is not an Eukaryote.,False,No
1343,Lums: The Game of Light and Shadows is an Earthquake.,Lums: The Game of Light and Shadows is the same as m.010f6csg.,"Given the previous statements, is m.010f6csg a Work?",No,m.010f6csg is not a Work.,False,Yes
1561,Susanna Lau is a RailwayTunnel.,Susanna Lau is the same as m.010gplfd.,"Given the previous statements, is m.010gplfd a Person?",No,m.010gplfd is not a Person.,False,No
1415,Vernon Hamilton is a Book.,Vernon Hamilton is the same as m.010fbl70.,"Given the previous statements, is m.010fbl70 a Person?",No,m.010fbl70 is not a Person.,False,No
505,Mechanical Fabric Company is a Location.,Mechanical Fabric Company is the same as m.010fk23k.,"Given the previous statements, is m.010fk23k a Location?",Yes,m.010fk23k is a Location.,True,Yes
1249,Family Guy: The Quest for Stuff is a FileSystem.,Family Guy: The Quest for Stuff is the same as m.01083236.,"Given the previous statements, is m.01083236 a Software?",No,m.01083236 is not a Software.,False,Yes
1092,Dimitrios Katartzis is a Cyclist.,Dimitrios Katartzis is the same as m.01027q58.,"Given the previous statements, is m.01027q58 a Person?",No,m.01027q58 is not a Person.,False,Yes
1900,3-Octanone is a RadioHost.,3-Octanone is the same as m.010qrnjy.,"Given the previous statements, is m.010qrnjy a ChemicalSubstance?",No,m.010qrnjy is not a ChemicalSubstance.,False,Yes
581,"Bristol, Vermont is a PopulatedPlace.","Bristol, Vermont is the same as m.010hfs.","Given the previous statements, is m.010hfs a PopulatedPlace?",Yes,m.010hfs is a PopulatedPlace.,True,Yes
1552,Xystochroma zikani is an Athletics.,Xystochroma zikani is the same as m.010gnb p.,"Given the previous statements, is m.010gnb p an Eukaryote?",No,m.010gnb p is not an Eukaryote.,False,Yes
1214,D'Evereux is an EthnicGroup.,D'Evereux is the same as m.0105p2y4.,"Given the previous statements, is m.0105p2y4 a Place?",No,m.0105p2y4 is not a Place.,False,No
1086,Julia Gromyko is a Depth.,Julia Gromyko is the same as m.010274ff.,"Given the previous statements, is m.010274ff a Person?",No,m.010274ff is not a Person.,False,No
1629,"Allenview, Queensland is a Swarm.","Allenview, Queensland is the same as m.010hpddr.","Given the previous statements, is m.010hpddr a Place?",No,m.010hpddr is not a Place.,False,No
1780,Chipinge Airport is a SoccerPlayer.,Chipinge Airport is the same as m.010pg kg.,"Given the previous statements, is m.010pg kg an ArchitecturalStructure?",No,m.010pg kg is not an ArchitecturalStructure.,False,No
1325,Metrogenes is an Instrumentalist.,Metrogenes is the same as m.010f5 vg.,"Given the previous statements, is m.010f5 vg an Insect?",No,m.010f5 vg is not an Insect.,False,No
1380,Živojin Milovanović is a Mill.,Živojin Milovanović is the same as m.010f95sv.,"Given the previous statements, is m.010f95sv an Animal?",No,m.010f95sv is not an Animal.,False,No
1244,Daxatina is a MythologicalFigure.,Daxatina is the same as m.0107zq20.,"Given the previous statements, is m.0107zq20 a Mollusca?",No,m.0107zq20 is not a Mollusca.,False,No
503,Michiel van Nispen is an Eukaryote.,Michiel van Nispen is the same as m.010fk23.,"Given the previous statements, is m.010fk23 an Eukaryote?",Yes,m.010fk23 is a Eukaryote.,True,Yes
1540,Denkigai no Honya-san is a Case.,Denkigai no Honya-san is the same as m.010gm82w.,"Given the previous statements, is m.010gm82w a Work?",No,m.010gm82w is not a Work.,False,Yes
1962,ReDRagon is a RadioStation.,ReDRagon is the same as m.010rbfdz.,"Given the previous statements, is m.010rbfdz a SportsTeam?",No,m.010rbfdz is not a SportsTeam.,False,No
424,Merle Hollis is an Animal.,Merle Hollis is the same as m.010fc336.,"Given the previous statements, is m.010fc336 an Animal?",Yes,m.010fc336 is a Animal.,True,Yes
119,Dan Laak is a Person.,Dan Laak is the same as m.0102bn43.,"Given the previous statements, is m.0102bn43 a Person?",Yes,m.0102bn43 is a Person.,True,Yes
1917,2009 Dehradun Encounter is an Artery.,2009 Dehradun Encounter is the same as m.010r5nd4.,"Given the previous statements, is m.010r5nd4 a SupremeCourtOfTheUnitedStatesCase?",No,m.010r5nd4 is not a SupremeCourtOfTheUnitedStatesCase.,False,No
1963,Marcel Pesch is a Cleric.,Marcel Pesch is the same as m.010rbl7d.,"Given the previous statements, is m.010rbl7d a Person?",No,m.010rbl7d is not a Person.,False,Yes
523,Populus wilsonii is a Plant.,Populus wilsonii is the same as m.010fl02k.,"Given the previous statements, is m.010fl02k a Plant?",Yes,m.010fl02k is a Plant.,True,Yes
389,André Wilhelm is a Person.,André Wilhelm is the same as m.010f9kq9.,"Given the previous statements, is m.010f9kq9 a Person?",Yes,m.010f9kq9 is a Person.,True,Yes
1102,Isonokami no Otomaro is a Genre.,Isonokami no Otomaro is the same as m.01028ycq.,"Given the previous statements, is m.01028ycq an Eukaryote?",No,m.01028ycq is not an Eukaryote.,False,No
293,Bedellia minor is an Insect.,Bedellia minor is the same as m.0108vzq3.,"Given the previous statements, is m.0108vzq3 an Insect?",Yes,m.0108vzq3 is a Insect.,True,Yes
238,"Springtown, Texas is a Place.","Springtown, Texas is the same as m.0107n7.","Given the previous statements, is m.0107n7 a Place?",Yes,m.0107n7 is a Place.,True,Yes
1484,Alien Rage is an ArtisticGenre.,Alien Rage is the same as m.010fhjg5.,"Given the previous statements, is m.010fhjg5 a VideoGame?",No,m.010fhjg5 is not a VideoGame.,False,No
1775,Geobacter bemidjiensis is a TelevisionDirector.,Geobacter bemidjiensis is the same as m.010pg hk.,"Given the previous statements, is m.010pg hk a Species?",No,m.010pg hk is not a Species.,False,No
1830,Robert Kuczyński is a PoliceOfficer.,Robert Kuczyński is the same as m.010pqs9g.,"Given the previous statements, is m.010pqs9g an Athlete?",No,m.010pqs9g is not an Athlete.,False,No
807,Crypsithyris immolata is an Animal.,Crypsithyris immolata is the same as m.010ppjxz.,"Given the previous statements, is m.010ppjxz an Animal?",Yes,m.010ppjxz is a Animal.,True,Yes
226,Johan Bellemans is a Person.,Johan Bellemans is the same as m.0105r486.,"Given the previous statements, is m.0105r486 a Person?",Yes,m.0105r486 is a Person.,True,Yes
34,Federal Republic of Mindanao is a PopulatedPlace.,Federal Republic of Mindanao is the same as m.0100l0s7.,"Given the previous statements, is m.0100l0s7 a PopulatedPlace?",Yes,m.0100l0s7 is a PopulatedPlace.,True,Yes
652,Scorpion is a Work.,Scorpion is the same as m.010l1plp.,"Given the previous statements, is m.010l1plp a Work?",Yes,m.010l1plp is a Work.,True,Yes
1564,Henry M. Hyams is a List.,Henry M. Hyams is the same as m.010gpw9q.,"Given the previous statements, is m.010gpw9q a Person?",No,m.010gpw9q is not a Person.,False,No
1773,Karen LeDoux is a LiteraryGenre.,Karen LeDoux is the same as m.010pg dj.,"Given the previous statements, is m.010pg dj a Person?",No,m.010pg dj is not a Person.,False,No
1615,Lucky Pulpit is a Train.,Lucky Pulpit is the same as m.010hmy6q.,"Given the previous statements, is m.010hmy6q an Animal?",No,m.010hmy6q is not an Animal.,False,No
1543,Faryad Shiri is an Ideology.,Faryad Shiri is the same as m.010gmmh8.,"Given the previous statements, is m.010gmmh8 a Person?",No,m.010gmmh8 is not a Person.,False,No
800,Rebaudioside A is a ChemicalCompound.,Rebaudioside A is the same as m.010pkj15.,"Given the previous statements, is m.010pkj15 a ChemicalCompound?",Yes,m.010pkj15 is a ChemicalCompound.,True,Yes
260,Independent Television Floodlit Trophy is a SoccerTournament.,Independent Television Floodlit Trophy is the same as m.01087 q2.,"Given the previous statements, is m.01087 q2 a SoccerTournament?",Yes,m.01087 q2 is a SoccerTournament.,True,Yes
244,Daxatina is a Mollusca.,Daxatina is the same as m.0107zq20.,"Given the previous statements, is m.0107zq20 a Mollusca?",Yes,m.0107zq20 is a Mollusca.,True,Yes
959,Dakota Hotels is a Company.,Dakota Hotels is the same as m.010rbdpl.,"Given the previous statements, is m.010rbdpl a Company?",Yes,m.010rbdpl is a Company.,True,Yes
935,Aneuthetochorus conjunctus is an Animal.,Aneuthetochorus conjunctus is the same as m.010r6q2j.,"Given the previous statements, is m.010r6q2j an Animal?",Yes,m.010r6q2j is a Animal.,True,Yes
312,"Rantoul, Wisconsin is a Location.","Rantoul, Wisconsin is the same as m.010 q6.","Given the previous statements, is m.010 q6 a Location?",Yes,m.010 q6 is a Location.,True,Yes
383,Jefferson's Bourbon is a Beverage.,Jefferson's Bourbon is the same as m.010f96lh.,"Given the previous statements, is m.010f96lh a Beverage?",Yes,m.010f96lh is a Beverage.,True,Yes
817,SYSACCO is an Agent.,SYSACCO is the same as m.010ppz2c.,"Given the previous statements, is m.010ppz2c an Agent?",Yes,m.010ppz2c is a Agent.,True,Yes
1421,Dahina is a Tunnel.,Dahina is the same as m.010fby8w.,"Given the previous statements, is m.010fby8w a PopulatedPlace?",No,m.010fby8w is not a PopulatedPlace.,False,Yes
1106,Allium songpanicum is a Competition.,Allium songpanicum is the same as m.01029g v.,"Given the previous statements, is m.01029g v an Eukaryote?",No,m.01029g v is not an Eukaryote.,False,No
1877,Basilica of St. Adalbert is a TelevisionEpisode.,Basilica of St. Adalbert is the same as m.010qlz16.,"Given the previous statements, is m.010qlz16 a Building?",No,m.010qlz16 is not a Building.,False,No
1676,"Bellwood, Virginia is a LacrosseLeague.","Bellwood, Virginia is the same as m.010lrm.","Given the previous statements, is m.010lrm a PopulatedPlace?",No,m.010lrm is not a PopulatedPlace.,False,No
839,Francisca Oboh Ikuenobe is an Animal.,Francisca Oboh Ikuenobe is the same as m.010qhfcj.,"Given the previous statements, is m.010qhfcj an Animal?",Yes,m.010qhfcj is a Animal.,True,Yes
1251,Family Guy: The Quest for Stuff is a GrossDomesticProduct.,Family Guy: The Quest for Stuff is the same as m.01083236.,"Given the previous statements, is m.01083236 a VideoGame?",No,m.01083236 is not a VideoGame.,False,Yes
768,HMCS Sussexvale is a MeanOfTransportation.,HMCS Sussexvale is the same as m.010pfxs3.,"Given the previous statements, is m.010pfxs3 a MeanOfTransportation?",Yes,m.010pfxs3 is a MeanOfTransportation.,True,Yes
470,Ahl Sidi Lahcen is a Location.,Ahl Sidi Lahcen is the same as m.010ffsrs.,"Given the previous statements, is m.010ffsrs a Location?",Yes,m.010ffsrs is a Location.,True,Yes
1090,Aleksey Pushkov is a Racecourse.,Aleksey Pushkov is the same as m.010274ll.,"Given the previous statements, is m.010274ll an Animal?",No,m.010274ll is not an Animal.,False,No
1208,Mary Wacera Ngugi is a Station.,Mary Wacera Ngugi is the same as m.0105n1m9.,"Given the previous statements, is m.0105n1m9 a Person?",No,m.0105n1m9 is not a Person.,False,No
924,Geotab is a Company.,Geotab is the same as m.010r6ldc.,"Given the previous statements, is m.010r6ldc a Company?",Yes,m.010r6ldc is a Company.,True,Yes
1605,Paul Millar is a DigitalCamera.,Paul Millar is the same as m.010hmgpn.,"Given the previous statements, is m.010hmgpn an Athlete?",No,m.010hmgpn is not an Athlete.,False,No
1061,James B. Hays is a MicroRegion.,James B. Hays is the same as m.0100s3x.,"Given the previous statements, is m.0100s3x an Animal?",No,m.0100s3x is not an Animal.,False,No
746,"Bluefield, Virginia is a PopulatedPlace.","Bluefield, Virginia is the same as m.010pbv.","Given the previous statements, is m.010pbv a PopulatedPlace?",Yes,m.010pbv is a PopulatedPlace.,True,Yes
