ID,triple1,question,answer,inferred triple,label,LLM output
182,E is different from Z.,"Given the previous statements, is Z diferent from E?",Yes,Z is different from E.,True,"Yes, Z is different from E."
1475,L is different from L.,"Given the previous statements, is Q different from L?",No,Q is not different from L.,False,"Yes, Q is different from L."
157,D is different from Z.,"Given the previous statements, is Z diferent from D?",Yes,Z is different from D.,True,"Yes, Z is different from D."
1881,W is different from W.,"Given the previous statements, is M different from W?",No,M is not different from W.,False,"Yes, M is different from W."
1892,W is different from W.,"Given the previous statements, is S different from W?",No,S is not different from W.,False,"Yes, S is different from W."
1817,U is different from U.,"Given the previous statements, is Z different from U?",No,Z is not different from U.,False,"Yes, Z is different from U."
1366,J is different from J.,"Given the previous statements, is X different from J?",No,X is not different from J.,False,"Yes, X is different from J."
1340,I is different from I.,"Given the previous statements, is D different from I?",No,D is not different from I.,False,"Yes, D is different from I."
1561,O is different from O.,"Given the previous statements, is M different from O?",No,M is not different from O.,False,"Yes, M is different from O."
627,P is different from G.,"Given the previous statements, is G diferent from P?",Yes,G is different from P.,True,"Yes, G is different from P."
1988,Y is different from Y.,"Given the previous statements, is L different from Y?",No,L is not different from Y.,False,"Yes, L is different from Y."
162,E is different from A.,"Given the previous statements, is A diferent from E?",Yes,A is different from E.,True,"Yes, A is different from E."
443,L is different from M.,"Given the previous statements, is M diferent from L?",Yes,M is different from L.,True,"Yes, M is different from L."
414,K is different from S.,"Given the previous statements, is S diferent from K?",Yes,S is different from K.,True,"Yes, K is different from S."
563,O is different from Z.,"Given the previous statements, is Z diferent from O?",Yes,Z is different from O.,True,"Yes, Z is different from O."
1954,X is different from X.,"Given the previous statements, is W different from X?",No,W is not different from X.,False,"Yes, W is different from X."
417,K is different from Z.,"Given the previous statements, is Z diferent from K?",Yes,Z is different from K.,True,"Yes, Z is different from K."
840,U is different from C.,"Given the previous statements, is C diferent from U?",Yes,C is different from U.,True,"Yes, C is different from U."
1368,J is different from J.,"Given the previous statements, is M different from J?",No,M is not different from J.,False,"Yes, M is different from J."
868,V is different from P.,"Given the previous statements, is P diferent from V?",Yes,P is different from V.,True,"Yes, P is different from V."
488,M is different from B.,"Given the previous statements, is B diferent from M?",Yes,B is different from M.,True,"Yes, B is different from M."
935,X is different from J.,"Given the previous statements, is J diferent from X?",Yes,J is different from X.,True,"Yes, J is different from X."
436,K is different from Z.,"Given the previous statements, is Z diferent from K?",Yes,Z is different from K.,True,"Yes, Z is different from K."
988,Y is different from E.,"Given the previous statements, is E diferent from Y?",Yes,E is different from Y.,True,"Yes, E is different from Y."
1351,I is different from I.,"Given the previous statements, is C different from I?",No,C is not different from I.,False,"Yes, C is different from I."
482,M is different from L.,"Given the previous statements, is L diferent from M?",Yes,L is different from M.,True,"Yes, M is different from L."
1649,Q is different from Q.,"Given the previous statements, is H different from Q?",No,H is not different from Q.,False,"Yes, H is different from Q."
540,N is different from F.,"Given the previous statements, is F diferent from N?",Yes,F is different from N.,True,"Yes, F is different from N."
1420,K is different from K.,"Given the previous statements, is M different from K?",No,M is not different from K.,False,"Yes, M is different from K."
29,A is different from K.,"Given the previous statements, is K diferent from A?",Yes,K is different from A.,True,"Yes, K is different from A."
1166,E is different from E.,"Given the previous statements, is W different from E?",No,W is not different from E.,False,"Yes, W is different from E."
1216,F is different from F.,"Given the previous statements, is X different from F?",No,X is not different from F.,False,"Yes, X is different from F."
1659,Q is different from Q.,"Given the previous statements, is C different from Q?",No,C is not different from Q.,False,"Yes, C is different from Q."
170,E is different from G.,"Given the previous statements, is G diferent from E?",Yes,G is different from E.,True,"Yes, G is different from E."
1662,Q is different from Q.,"Given the previous statements, is H different from Q?",No,H is not different from Q.,False,"Yes, H is different from Q."
306,H is different from E.,"Given the previous statements, is E diferent from H?",Yes,E is different from H.,True,"Yes, H is different from E."
1560,N is different from N.,"Given the previous statements, is K different from N?",No,K is not different from N.,False,"Yes, K is different from N."
490,M is different from H.,"Given the previous statements, is H diferent from M?",Yes,H is different from M.,True,"Yes, H is different from M."
1762,T is different from T.,"Given the previous statements, is N different from T?",No,N is not different from T.,False,"Yes, N is different from T."
862,V is different from C.,"Given the previous statements, is C diferent from V?",Yes,C is different from V.,True,"Yes, C is different from V."
1384,J is different from J.,"Given the previous statements, is T different from J?",No,T is not different from J.,False,"Yes, T is different from J."
1413,K is different from K.,"Given the previous statements, is V different from K?",No,V is not different from K.,False,"Yes, V is different from K."
1231,F is different from F.,"Given the previous statements, is R different from F?",No,R is not different from F.,False,"Yes, R is different from F."
127,D is different from S.,"Given the previous statements, is S diferent from D?",Yes,S is different from D.,True,"Yes, D is different from S."
995,Y is different from F.,"Given the previous statements, is F diferent from Y?",Yes,F is different from Y.,True,"Yes, F is different from Y."
201,F is different from N.,"Given the previous statements, is N diferent from F?",Yes,N is different from F.,True,"Yes, F is different from N."
655,Q is different from N.,"Given the previous statements, is N diferent from Q?",Yes,N is different from Q.,True,"Yes, Q is different from N."
556,N is different from V.,"Given the previous statements, is V diferent from N?",Yes,V is different from N.,True,"Yes, V is different from N."
1414,K is different from K.,"Given the previous statements, is A different from K?",No,A is not different from K.,False,"Yes, A is different from K."
981,Y is different from A.,"Given the previous statements, is A diferent from Y?",Yes,A is different from Y.,True,"Yes, A is different from Y."
1708,R is different from R.,"Given the previous statements, is P different from R?",No,P is not different from R.,False,"Yes, P is different from R."
1321,I is different from I.,"Given the previous statements, is A different from I?",No,A is not different from I.,False,"Yes, A is different from I."
992,Y is different from T.,"Given the previous statements, is T diferent from Y?",Yes,T is different from Y.,True,"Yes, T is different from Y."
1436,K is different from K.,"Given the previous statements, is I different from K?",No,I is not different from K.,False,"Yes, I am different from K."
280,G is different from R.,"Given the previous statements, is R diferent from G?",Yes,R is different from G.,True,"Yes, G is different from R."
768,T is different from B.,"Given the previous statements, is B diferent from T?",Yes,B is different from T.,True,"Yes, B is different from T."
159,D is different from M.,"Given the previous statements, is M diferent from D?",Yes,M is different from D.,True,"Yes, M is different from D."
1645,Q is different from Q.,"Given the previous statements, is G different from Q?",No,G is not different from Q.,False,"Yes, G is different from Q."
87,C is different from H.,"Given the previous statements, is H diferent from C?",Yes,H is different from C.,True,"Yes, C is different from H."
457,L is different from X.,"Given the previous statements, is X diferent from L?",Yes,X is different from L.,True,"Yes, X is different from L."
1509,M is different from M.,"Given the previous statements, is J different from M?",No,J is not different from M.,False,"Yes, J is different from M."
138,D is different from V.,"Given the previous statements, is V diferent from D?",Yes,V is different from D.,True,"Yes, V is different from D."
1233,F is different from F.,"Given the previous statements, is X different from F?",No,X is not different from F.,False,"Yes, X is different from F."
895,W is different from U.,"Given the previous statements, is U diferent from W?",Yes,U is different from W.,True,"Yes, U is different from W."
790,T is different from H.,"Given the previous statements, is H diferent from T?",Yes,H is different from T.,True,"Yes, H is different from T."
996,Y is different from W.,"Given the previous statements, is W diferent from Y?",Yes,W is different from Y.,True,"Yes, W is different from Y."
1928,X is different from X.,"Given the previous statements, is Q different from X?",No,Q is not different from X.,False,"Yes, Q is different from X."
410,K is different from M.,"Given the previous statements, is M diferent from K?",Yes,M is different from K.,True,"Yes, K is different from M."
1356,I is different from I.,"Given the previous statements, is Z different from I?",No,Z is not different from I.,False,"Yes, Z is different from I."
1808,U is different from U.,"Given the previous statements, is J different from U?",No,J is not different from U.,False,"Yes, J is different from U."
698,R is different from X.,"Given the previous statements, is X diferent from R?",Yes,X is different from R.,True,"Yes, X is different from R."
1310,H is different from H.,"Given the previous statements, is E different from H?",No,E is not different from H.,False,"Yes, E is different from H."
156,D is different from Q.,"Given the previous statements, is Q diferent from D?",Yes,Q is different from D.,True,"Yes, Q is different from D."
345,I is different from F.,"Given the previous statements, is F diferent from I?",Yes,F is different from I.,True,"Yes, F is different from I."
90,C is different from N.,"Given the previous statements, is N diferent from C?",Yes,N is different from C.,True,"Yes, C is different from N."
1213,F is different from F.,"Given the previous statements, is B different from F?",No,B is not different from F.,False,"Yes, B is different from F."
1580,O is different from O.,"Given the previous statements, is X different from O?",No,X is not different from O.,False,"Yes, X is different from O."
1606,P is different from P.,"Given the previous statements, is W different from P?",No,W is not different from P.,False,"Yes, W is different from P."
277,G is different from S.,"Given the previous statements, is S diferent from G?",Yes,S is different from G.,True,"Yes, G is different from S."
17,A is different from P.,"Given the previous statements, is P diferent from A?",Yes,P is different from A.,True,"Yes, P is different from A."
372,J is different from W.,"Given the previous statements, is W diferent from J?",Yes,W is different from J.,True,"Yes, W is different from J."
483,M is different from N.,"Given the previous statements, is N diferent from M?",Yes,N is different from M.,True,"Yes, M is different from N."
1020,A is different from A.,"Given the previous statements, is V different from A?",No,V is not different from A.,False,"Yes, V is different from A."
711,R is different from A.,"Given the previous statements, is A diferent from R?",Yes,A is different from R.,True,"Yes, A is different from R."
1999,Y is different from Y.,"Given the previous statements, is N different from Y?",No,N is not different from Y.,False,"Yes, N is different from Y."
1955,X is different from X.,"Given the previous statements, is D different from X?",No,D is not different from X.,False,"Yes, D is different from X."
1411,K is different from K.,"Given the previous statements, is P different from K?",No,P is not different from K.,False,"Yes, P is different from K."
914,W is different from T.,"Given the previous statements, is T diferent from W?",Yes,T is different from W.,True,"Yes, T is different from W."
1856,V is different from V.,"Given the previous statements, is Y different from V?",No,Y is not different from V.,False,"Yes, Y is different from V."
666,Q is different from J.,"Given the previous statements, is J diferent from Q?",Yes,J is different from Q.,True,"Yes, Q is different from J."
99,C is different from P.,"Given the previous statements, is P diferent from C?",Yes,P is different from C.,True,"Yes, C is different from P."
1407,K is different from K.,"Given the previous statements, is Z different from K?",No,Z is not different from K.,False,"Yes, Z is different from K."
1364,J is different from J.,"Given the previous statements, is X different from J?",No,X is not different from J.,False,"Yes, X is different from J."
1956,X is different from X.,"Given the previous statements, is T different from X?",No,T is not different from X.,False,"Yes, T is different from X."
1476,L is different from L.,"Given the previous statements, is P different from L?",No,P is not different from L.,False,"Yes, P is different from L."
1086,C is different from C.,"Given the previous statements, is X different from C?",No,X is not different from C.,False,"Yes, X is different from C."
1100,C is different from C.,"Given the previous statements, is N different from C?",No,N is not different from C.,False,"Yes, N is different from C."
255,G is different from B.,"Given the previous statements, is B diferent from G?",Yes,B is different from G.,True,"Yes, B is different from G."
151,D is different from R.,"Given the previous statements, is R diferent from D?",Yes,R is different from D.,True,"Yes, R is different from D."
228,F is different from D.,"Given the previous statements, is D diferent from F?",Yes,D is different from F.,True,"Yes, F is different from D."
491,M is different from I.,"Given the previous statements, is I diferent from M?",Yes,I is different from M.,True,"Yes, I am different from M."
1295,H is different from H.,"Given the previous statements, is R different from H?",No,R is not different from H.,False,"Yes, R is different from H."
1843,V is different from V.,"Given the previous statements, is Z different from V?",No,Z is not different from V.,False,"Yes, Z is different from V."
1087,C is different from C.,"Given the previous statements, is B different from C?",No,B is not different from C.,False,"Yes, B is different from C."
256,G is different from S.,"Given the previous statements, is S diferent from G?",Yes,S is different from G.,True,"Yes, G is different from S."
1371,J is different from J.,"Given the previous statements, is P different from J?",No,P is not different from J.,False,"Yes, P is different from J."
1957,X is different from X.,"Given the previous statements, is S different from X?",No,S is not different from X.,False,"Yes, S is different from X."
1141,D is different from D.,"Given the previous statements, is L different from D?",No,L is not different from D.,False,"Yes, L is different from D."
534,N is different from V.,"Given the previous statements, is V diferent from N?",Yes,V is different from N.,True,"Yes, V is different from N."
1570,O is different from O.,"Given the previous statements, is W different from O?",No,W is not different from O.,False,"Yes, W is different from O."
1172,E is different from E.,"Given the previous statements, is L different from E?",No,L is not different from E.,False,"Yes, L is different from E."
221,F is different from E.,"Given the previous statements, is E diferent from F?",Yes,E is different from F.,True,"Yes, F is different from E."
196,E is different from L.,"Given the previous statements, is L diferent from E?",Yes,L is different from E.,True,"Yes, E is different from L."
1538,N is different from N.,"Given the previous statements, is H different from N?",No,H is not different from N.,False,"Yes, H is different from N."
1897,W is different from W.,"Given the previous statements, is Q different from W?",No,Q is not different from W.,False,"Yes, Q is different from W."
1033,A is different from A.,"Given the previous statements, is D different from A?",No,D is not different from A.,False,"Yes, D is different from A."
1545,N is different from N.,"Given the previous statements, is K different from N?",No,K is not different from N.,False,"Yes, K is different from N."
650,Q is different from T.,"Given the previous statements, is T diferent from Q?",Yes,T is different from Q.,True,"Yes, T is different from Q."
415,K is different from L.,"Given the previous statements, is L diferent from K?",Yes,L is different from K.,True,"Yes, K is different from L."
1022,A is different from A.,"Given the previous statements, is Y different from A?",No,Y is not different from A.,False,"Yes, Y is different from A."
1653,Q is different from Q.,"Given the previous statements, is V different from Q?",No,V is not different from Q.,False,"Yes, Q is different from Q."
1936,X is different from X.,"Given the previous statements, is I different from X?",No,I is not different from X.,False,"Yes, I am different from X."
134,D is different from W.,"Given the previous statements, is W diferent from D?",Yes,W is different from D.,True,"Yes, W is different from D."
1978,Y is different from Y.,"Given the previous statements, is H different from Y?",No,H is not different from Y.,False,"Yes, H is different from Y."
4,A is different from E.,"Given the previous statements, is E diferent from A?",Yes,E is different from A.,True,"Yes, E is different from A."
1628,P is different from P.,"Given the previous statements, is U different from P?",No,U is not different from P.,False,"Yes, U is different from P."
1774,T is different from T.,"Given the previous statements, is H different from T?",No,H is not different from T.,False,"Yes, H is different from T."
1070,B is different from B.,"Given the previous statements, is Z different from B?",No,Z is not different from B.,False,"Yes, Z is different from B."
1803,U is different from U.,"Given the previous statements, is W different from U?",No,W is not different from U.,False,"Yes, W is different from U."
1912,W is different from W.,"Given the previous statements, is Q different from W?",No,Q is not different from W.,False,"Yes, Q is different from W."
849,V is different from G.,"Given the previous statements, is G diferent from V?",Yes,G is different from V.,True,"Yes, G is different from V."
779,T is different from X.,"Given the previous statements, is X diferent from T?",Yes,X is different from T.,True,"Yes, X is different from T."
1899,W is different from W.,"Given the previous statements, is U different from W?",No,U is not different from W.,False,"Yes, U is different from W."
1885,W is different from W.,"Given the previous statements, is Y different from W?",No,Y is not different from W.,False,"Yes, Y is different from W."
1243,G is different from G.,"Given the previous statements, is T different from G?",No,T is not different from G.,False,"Yes, T is different from G."
1385,J is different from J.,"Given the previous statements, is L different from J?",No,L is not different from J.,False,"Yes, L is different from J."
224,F is different from G.,"Given the previous statements, is G diferent from F?",Yes,G is different from F.,True,"Yes, G is different from F."
1440,K is different from K.,"Given the previous statements, is C different from K?",No,C is not different from K.,False,"Yes, C is different from K."
702,R is different from G.,"Given the previous statements, is G diferent from R?",Yes,G is different from R.,True,"Yes, G is different from R."
102,C is different from O.,"Given the previous statements, is O diferent from C?",Yes,O is different from C.,True,"Yes, C is different from O."
913,W is different from N.,"Given the previous statements, is N diferent from W?",Yes,N is different from W.,True,"Yes, N is different from W."
505,M is different from X.,"Given the previous statements, is X diferent from M?",Yes,X is different from M.,True,"Yes, X is different from M."
108,C is different from K.,"Given the previous statements, is K diferent from C?",Yes,K is different from C.,True,"Yes, C is different from K."
450,L is different from D.,"Given the previous statements, is D diferent from L?",Yes,D is different from L.,True,"Yes, D is different from L."
747,S is different from W.,"Given the previous statements, is W diferent from S?",Yes,W is different from S.,True,"Yes, S is different from W."
1528,N is different from N.,"Given the previous statements, is Y different from N?",No,Y is not different from N.,False,"Yes, Y is different from N."
959,X is different from V.,"Given the previous statements, is V diferent from X?",Yes,V is different from X.,True,"Yes, V is different from X."
1754,S is different from S.,"Given the previous statements, is V different from S?",No,V is not different from S.,False,"Yes, V is different from S."
1160,D is different from D.,"Given the previous statements, is F different from D?",No,F is not different from D.,False,"Yes, F is different from D."
1944,X is different from X.,"Given the previous statements, is C different from X?",No,C is not different from X.,False,"Yes, C is different from X."
1046,B is different from B.,"Given the previous statements, is H different from B?",No,H is not different from B.,False,"Yes, H is different from B."
1750,S is different from S.,"Given the previous statements, is M different from S?",No,M is not different from S.,False,"Yes, M is different from S."
235,F is different from L.,"Given the previous statements, is L diferent from F?",Yes,L is different from F.,True,"Yes, F is different from L."
1798,T is different from T.,"Given the previous statements, is U different from T?",No,U is not different from T.,False,"Yes, U is different from T."
997,Y is different from H.,"Given the previous statements, is H diferent from Y?",Yes,H is different from Y.,True,"Yes, H is different from Y."
1810,U is different from U.,"Given the previous statements, is H different from U?",No,H is not different from U.,False,"Yes, H is different from U."
338,I is different from P.,"Given the previous statements, is P diferent from I?",Yes,P is different from I.,True,"Yes, P is different from I."
1711,R is different from R.,"Given the previous statements, is K different from R?",No,K is not different from R.,False,"Yes, K is different from R."
62,B is different from Z.,"Given the previous statements, is Z diferent from B?",Yes,Z is different from B.,True,"Yes, Z is different from B."
1767,T is different from T.,"Given the previous statements, is U different from T?",No,U is not different from T.,False,"Yes, U is different from T."
524,N is different from X.,"Given the previous statements, is X diferent from N?",Yes,X is different from N.,True,"Yes, X is different from N."
659,Q is different from H.,"Given the previous statements, is H diferent from Q?",Yes,H is different from Q.,True,"Yes, H is different from Q."
736,S is different from E.,"Given the previous statements, is E diferent from S?",Yes,E is different from S.,True,"Yes, S is different from E."
1008,A is different from A.,"Given the previous statements, is R different from A?",No,R is not different from A.,False,"Yes, R is different from A."
1453,L is different from L.,"Given the previous statements, is G different from L?",No,G is not different from L.,False,"Yes, G is different from L."
1222,F is different from F.,"Given the previous statements, is O different from F?",No,O is not different from F.,False,"Yes, O is different from F."
829,U is different from X.,"Given the previous statements, is X diferent from U?",Yes,X is different from U.,True,"Yes, X is different from U."
580,O is different from H.,"Given the previous statements, is H diferent from O?",Yes,H is different from O.,True,"Yes, O is different from H."
620,P is different from M.,"Given the previous statements, is M diferent from P?",Yes,M is different from P.,True,"Yes, M is different from P."
543,N is different from P.,"Given the previous statements, is P diferent from N?",Yes,P is different from N.,True,"Yes, P is different from N."
1986,Y is different from Y.,"Given the previous statements, is R different from Y?",No,R is not different from Y.,False,"Yes, R is different from Y."
1758,S is different from S.,"Given the previous statements, is U different from S?",No,U is not different from S.,False,"Yes, U is different from S."
319,H is different from V.,"Given the previous statements, is V diferent from H?",Yes,V is different from H.,True,"Yes, H is different from V."
1245,G is different from G.,"Given the previous statements, is C different from G?",No,C is not different from G.,False,"Yes, C is different from G."
171,E is different from S.,"Given the previous statements, is S diferent from E?",Yes,S is different from E.,True,"Yes, S is different from E."
903,W is different from C.,"Given the previous statements, is C diferent from W?",Yes,C is different from W.,True,"Yes, C is different from W."
1195,E is different from E.,"Given the previous statements, is X different from E?",No,X is not different from E.,False,"Yes, X is different from E."
1121,D is different from D.,"Given the previous statements, is G different from D?",No,G is not different from D.,False,"Yes, G is different from D."
715,R is different from D.,"Given the previous statements, is D diferent from R?",Yes,D is different from R.,True,"Yes, D is different from R."
1848,V is different from V.,"Given the previous statements, is Z different from V?",No,Z is not different from V.,False,"Yes, Z is different from V."
1369,J is different from J.,"Given the previous statements, is Y different from J?",No,Y is not different from J.,False,"Yes, Y is different from J."
1470,L is different from L.,"Given the previous statements, is V different from L?",No,V is not different from L.,False,"Yes, V is different from L."
1691,R is different from R.,"Given the previous statements, is Y different from R?",No,Y is not different from R.,False,"Yes, Y is different from R."
1077,B is different from B.,"Given the previous statements, is J different from B?",No,J is not different from B.,False,"Yes, J is different from B."
1431,K is different from K.,"Given the previous statements, is R different from K?",No,R is not different from K.,False,"Yes, R is different from K."
1129,D is different from D.,"Given the previous statements, is L different from D?",No,L is not different from D.,False,"Yes, L is different from D."
1328,I is different from I.,"Given the previous statements, is P different from I?",No,P is not different from I.,False,"Yes, P is different from I."
970,Y is different from S.,"Given the previous statements, is S diferent from Y?",Yes,S is different from Y.,True,"Yes, S is different from Y."
1945,X is different from X.,"Given the previous statements, is L different from X?",No,L is not different from X.,False,"Yes, L is different from X."
1966,Y is different from Y.,"Given the previous statements, is S different from Y?",No,S is not different from Y.,False,"Yes, S is different from Y."
1508,M is different from M.,"Given the previous statements, is D different from M?",No,D is not different from M.,False,"Yes, D is different from M."
1367,J is different from J.,"Given the previous statements, is W different from J?",No,W is not different from J.,False,"Yes, W is different from J."
662,Q is different from E.,"Given the previous statements, is E diferent from Q?",Yes,E is different from Q.,True,"Yes, Q is different from E."
1731,S is different from S.,"Given the previous statements, is I different from S?",No,I is not different from S.,False,"Yes, I is different from S."
1132,D is different from D.,"Given the previous statements, is H different from D?",No,H is not different from D.,False,"Yes, H is different from D."
1242,G is different from G.,"Given the previous statements, is H different from G?",No,H is not different from G.,False,"Yes, H is different from G."
178,E is different from H.,"Given the previous statements, is H diferent from E?",Yes,H is different from E.,True,"Yes, H is different from E."
1164,E is different from E.,"Given the previous statements, is A different from E?",No,A is not different from E.,False,"Yes, A is different from E."
855,V is different from Z.,"Given the previous statements, is Z diferent from V?",Yes,Z is different from V.,True,"Yes, Z is different from V."
586,O is different from P.,"Given the previous statements, is P diferent from O?",Yes,P is different from O.,True,"Yes, O is different from P."
347,I is different from P.,"Given the previous statements, is P diferent from I?",Yes,P is different from I.,True,"Yes, P is different from I."
1842,V is different from V.,"Given the previous statements, is B different from V?",No,B is not different from V.,False,"Yes, B is different from V."
1283,H is different from H.,"Given the previous statements, is L different from H?",No,L is not different from H.,False,"No, L is not different from H."
1743,S is different from S.,"Given the previous statements, is Z different from S?",No,Z is not different from S.,False,"Yes, Z is different from S."
394,J is different from T.,"Given the previous statements, is T diferent from J?",Yes,T is different from J.,True,"Yes, T is different from J."
1855,V is different from V.,"Given the previous statements, is Y different from V?",No,Y is not different from V.,False,"Yes, Y is different from V."
130,D is different from X.,"Given the previous statements, is X diferent from D?",Yes,X is different from D.,True,"Yes, X is different from D."
1443,L is different from L.,"Given the previous statements, is Q different from L?",No,Q is not different from L.,False,"Yes, Q is different from L."
370,J is different from M.,"Given the previous statements, is M diferent from J?",Yes,M is different from J.,True,"Yes, M is different from J."
1852,V is different from V.,"Given the previous statements, is D different from V?",No,D is not different from V.,False,"Yes, D is different from V."
802,U is different from I.,"Given the previous statements, is I diferent from U?",Yes,I is different from U.,True,"Yes, I am different from U."
773,T is different from H.,"Given the previous statements, is H diferent from T?",Yes,H is different from T.,True,"Yes, H is different from T."
1973,Y is different from Y.,"Given the previous statements, is U different from Y?",No,U is not different from Y.,False,"Yes, U is different from Y."
1948,X is different from X.,"Given the previous statements, is N different from X?",No,N is not different from X.,False,"Yes, N is different from X."
622,P is different from Q.,"Given the previous statements, is Q diferent from P?",Yes,Q is different from P.,True,"Yes, P is different from Q."
848,V is different from S.,"Given the previous statements, is S diferent from V?",Yes,S is different from V.,True,"Yes, S is different from V."
38,A is different from Z.,"Given the previous statements, is Z diferent from A?",Yes,Z is different from A.,True,"Yes, Z is different from A."
314,H is different from V.,"Given the previous statements, is V diferent from H?",Yes,V is different from H.,True,"Yes, H is different from V."
1190,E is different from E.,"Given the previous statements, is T different from E?",No,T is not different from E.,False,"Yes, T is different from E."
503,M is different from G.,"Given the previous statements, is G diferent from M?",Yes,G is different from M.,True,"Yes, G is different from M."
320,H is different from P.,"Given the previous statements, is P diferent from H?",Yes,P is different from H.,True,"Yes, P is different from H."
18,A is different from F.,"Given the previous statements, is F diferent from A?",Yes,F is different from A.,True,"Yes, F is different from A."
1071,B is different from B.,"Given the previous statements, is P different from B?",No,P is not different from B.,False,"Yes, P is different from B."
1827,U is different from U.,"Given the previous statements, is N different from U?",No,N is not different from U.,False,"Yes, N is different from U."
68,B is different from Q.,"Given the previous statements, is Q diferent from B?",Yes,Q is different from B.,True,"Yes, B is different from Q."
145,D is different from Y.,"Given the previous statements, is Y diferent from D?",Yes,Y is different from D.,True,"Yes, Y is different from D."
1694,R is different from R.,"Given the previous statements, is Y different from R?",No,Y is not different from R.,False,"Yes, Y is different from R."
409,K is different from L.,"Given the previous statements, is L diferent from K?",Yes,L is different from K.,True,"Yes, K is different from L."
44,B is different from O.,"Given the previous statements, is O diferent from B?",Yes,O is different from B.,True,"Yes, O is different from B."
722,S is different from B.,"Given the previous statements, is B diferent from S?",Yes,B is different from S.,True,"Yes, B is different from S."
274,G is different from L.,"Given the previous statements, is L diferent from G?",Yes,L is different from G.,True,"Yes, G is different from L."
699,R is different from J.,"Given the previous statements, is J diferent from R?",Yes,J is different from R.,True,"Yes, R is different from J."
1674,Q is different from Q.,"Given the previous statements, is N different from Q?",No,N is not different from Q.,False,"Yes, N is different from Q."
742,S is different from Q.,"Given the previous statements, is Q diferent from S?",Yes,Q is different from S.,True,"Yes, S is different from Q."
56,B is different from T.,"Given the previous statements, is T diferent from B?",Yes,T is different from B.,True,"Yes, T is different from B."
1557,N is different from N.,"Given the previous statements, is P different from N?",No,P is not different from N.,False,"Yes, P is different from N."
949,X is different from I.,"Given the previous statements, is I diferent from X?",Yes,I is different from X.,True,"Yes, I am different from X."
1859,V is different from V.,"Given the previous statements, is A different from V?",No,A is not different from V.,False,"Yes, A is different from V."
956,X is different from P.,"Given the previous statements, is P diferent from X?",Yes,P is different from X.,True,"Yes, P is different from X."
268,G is different from F.,"Given the previous statements, is F diferent from G?",Yes,F is different from G.,True,"Yes, G is different from F."
1946,X is different from X.,"Given the previous statements, is A different from X?",No,A is not different from X.,False,"Yes, A is different from X."
856,V is different from U.,"Given the previous statements, is U diferent from V?",Yes,U is different from V.,True,"Yes, V is different from U."
1267,G is different from G.,"Given the previous statements, is S different from G?",No,S is not different from G.,False,"Yes, S is different from G."
1629,P is different from P.,"Given the previous statements, is L different from P?",No,L is not different from P.,False,"Yes, L is different from P."
210,F is different from R.,"Given the previous statements, is R diferent from F?",Yes,R is different from F.,True,"Yes, F is different from R."
596,O is different from U.,"Given the previous statements, is U diferent from O?",Yes,U is different from O.,True,"Yes, O is different from U."
1018,A is different from A.,"Given the previous statements, is F different from A?",No,F is not different from A.,False,"Yes, F is different from A."
131,D is different from O.,"Given the previous statements, is O diferent from D?",Yes,O is different from D.,True,"Yes, O is different from D."
548,N is different from Y.,"Given the previous statements, is Y diferent from N?",Yes,Y is different from N.,True,"Yes, Y is different from N."
